time,lattitude,longtitude,connection_strength_data,provider,line_id,machine_cycle_phase,power_draw_kw,harmonic_spike_db
2024-04-01T12:30:30,34.711635,135.289921,67.871,FactoryGrid,L-05,0.10472,425.779,11.18
2024-04-01T12:31:00,34.710044,135.289,66.025,FactoryGrid,L-05,0.20944,439.252,16.756
2024-04-01T12:31:30,34.710784,135.291502,65.219,FactoryGrid,L-02,0.31416,445.634,21.18
2024-04-01T12:32:00,34.708653,135.288669,65.305,SmartPlant Mobile,L-05,0.41888,449.261,24.021
2024-04-01T12:32:30,34.711988,135.290081,64.118,FactoryGrid,L-01,0.5236,456.026,25.0
2024-04-01T12:33:00,34.708267,135.288326,64.254,SmartPlant Mobile,L-02,0.62832,463.73,24.021
2024-04-01T12:33:30,34.709233,135.291974,64.783,FactoryGrid,L-06,0.73304,470.58,21.18
2024-04-01T12:34:00,34.710894,135.289369,64.697,SmartPlant Mobile,L-05,0.83776,475.575,16.756
2024-04-01T12:34:30,34.708495,135.288503,65.297,SmartPlant Mobile,L-01,0.94248,486.187,11.18
2024-04-01T12:35:00,34.70801,135.288662,67.156,FactoryGrid,L-06,1.0472,490.03,5.0
2024-04-01T12:35:30,34.711773,135.290358,67.331,SmartPlant Mobile,L-02,1.15192,489.838,-1.18
2024-04-01T12:36:00,34.710151,135.290607,66.171,FactoryGrid,L-06,1.25664,497.853,-6.756
2024-04-01T12:36:30,34.711796,135.290773,66.275,SmartPlant Mobile,L-01,1.36136,500.165,-11.18
2024-04-01T12:37:00,34.709062,135.29154,66.791,UQ Mobile,L-05,1.46608,495.567,-14.021
2024-04-01T12:37:30,34.709623,135.291042,65.503,FactoryGrid,L-05,1.5708,503.607,-15.0
2024-04-01T12:38:00,34.710599,135.289692,65.599,FactoryGrid,L-05,1.67552,500.956,-14.021
2024-04-01T12:38:30,34.710481,135.288712,64.496,FactoryGrid,L-01,1.78024,500.242,-11.18
2024-04-01T12:39:00,34.709985,135.288786,64.574,SmartPlant Mobile,L-05,1.88496,497.308,-6.756
2024-04-01T12:39:30,34.71037,135.288937,62.497,UQ Mobile,L-05,1.98968,496.259,-1.18
2024-04-01T12:40:00,34.709298,135.288748,61.197,FactoryGrid,L-01,2.0944,485.829,5.0
2024-04-01T12:40:30,34.708488,135.290738,59.174,UQ Mobile,L-06,2.19911,483.648,11.18
2024-04-01T12:41:00,34.708754,135.291887,55.672,UQ Mobile,L-06,2.30383,476.882,16.756
2024-04-01T12:41:30,34.710666,135.288438,55.371,FactoryGrid,L-02,2.40855,470.119,21.18
2024-04-01T12:42:00,34.709024,135.291646,55.138,UQ Mobile,L-02,2.51327,465.956,24.021
2024-04-01T12:42:30,34.711033,135.28939,52.714,UQ Mobile,L-06,2.61799,457.515,25.0
2024-04-01T12:43:00,34.7095,135.291957,52.561,SmartPlant Mobile,L-05,2.72271,450.009,24.021
2024-04-01T12:43:30,34.710069,135.291038,52.717,UQ Mobile,L-02,2.82743,443.64,21.18
2024-04-01T12:44:00,34.70863,135.291508,55.831,SmartPlant Mobile,L-02,2.93215,440.863,16.756
2024-04-01T12:44:30,34.709587,135.291297,56.371,SmartPlant Mobile,L-01,3.03687,427.396,11.18
2024-04-01T12:45:00,34.711345,135.291528,57.325,SmartPlant Mobile,L-01,3.14159,416.02,5.0
2024-04-01T12:45:30,34.709204,135.290527,57.347,UQ Mobile,L-05,3.24631,409.574,-1.18
2024-04-01T12:46:00,34.710567,135.288794,58.817,FactoryGrid,L-06,3.35103,403.853,-6.756
2024-04-01T12:46:30,34.710361,135.290347,60.539,FactoryGrid,L-02,3.45575,395.009,-11.18
2024-04-01T12:47:00,34.709199,135.288901,60.169,SmartPlant Mobile,L-01,3.56047,383.079,-14.021
2024-04-01T12:47:30,34.709532,135.290516,60.602,FactoryGrid,L-05,3.66519,377.1,-15.0
2024-04-01T12:48:00,34.708937,135.288953,61.257,FactoryGrid,L-02,3.76991,372.458,-14.021
2024-04-01T12:48:30,34.709179,135.288596,60.529,SmartPlant Mobile,L-06,3.87463,368.14,-11.18
2024-04-01T12:49:00,34.711566,135.288727,60.718,FactoryGrid,L-02,3.97935,361.924,-6.756
2024-04-01T12:49:30,34.708683,135.289598,61.619,UQ Mobile,L-02,4.08407,359.949,-1.18
2024-04-01T12:50:00,34.710097,135.28942,59.996,FactoryGrid,L-05,4.18879,350.952,5.0
2024-04-01T12:50:30,34.709281,135.291218,58.182,FactoryGrid,L-02,4.29351,350.403,11.18
2024-04-01T12:51:00,34.711321,135.291641,58.545,SmartPlant Mobile,L-06,4.39823,344.398,16.756
2024-04-01T12:51:30,34.709999,135.288371,59.735,FactoryGrid,L-01,4.50295,346.276,21.18
2024-04-01T12:52:00,34.711189,135.288583,58.049,UQ Mobile,L-02,4.60767,342.59,24.021
2024-04-01T12:52:30,34.709675,135.288497,58.552,FactoryGrid,L-02,4.71239,335.061,25.0
2024-04-01T12:53:00,34.708122,135.291663,59.535,FactoryGrid,L-05,4.81711,338.311,24.021
2024-04-01T12:53:30,34.711998,135.291347,60.361,UQ Mobile,L-06,4.92183,338.312,21.18
2024-04-01T12:54:00,34.709999,135.289128,61.334,SmartPlant Mobile,L-06,5.02655,341.661,16.756
2024-04-01T12:54:30,34.711904,135.29134,65.397,FactoryGrid,L-06,5.13127,348.136,11.18
2024-04-01T12:55:00,34.710282,135.288164,65.287,FactoryGrid,L-05,5.23599,351.684,5.0
2024-04-01T12:55:30,34.709677,135.288867,68.018,FactoryGrid,L-06,5.34071,354.122,-1.18
2024-04-01T12:56:00,34.711266,135.288702,69.219,UQ Mobile,L-05,5.44543,361.408,-6.756
2024-04-01T12:56:30,34.71193,135.291253,72.097,FactoryGrid,L-02,5.55015,361.471,-11.18
2024-04-01T12:57:00,34.710673,135.289901,72.6,SmartPlant Mobile,L-02,5.65487,369.135,-14.021
2024-04-01T12:57:30,34.709428,135.291188,72.11,SmartPlant Mobile,L-02,5.75959,378.596,-15.0
2024-04-01T12:58:00,34.710798,135.291561,71.905,FactoryGrid,L-02,5.86431,388.848,-14.021
2024-04-01T12:58:30,34.71055,135.291324,71.135,FactoryGrid,L-06,5.96903,391.379,-11.18
2024-04-01T12:59:00,34.711576,135.288134,69.758,SmartPlant Mobile,L-01,6.07375,406.062,-6.756
2024-04-01T12:59:30,34.709366,135.288626,68.919,SmartPlant Mobile,L-05,6.17847,407.866,-1.18
2024-04-01T13:00:00,34.711109,135.289312,68.249,SmartPlant Mobile,L-06,0.0,420.045,5.0
2024-04-01T13:00:30,34.71048,135.288631,68.954,UQ Mobile,L-06,0.10472,429.011,11.18
2024-04-01T13:01:00,34.708881,135.288591,65.63,SmartPlant Mobile,L-06,0.20944,435.342,16.756
2024-04-01T13:01:30,34.710784,135.289233,66.212,SmartPlant Mobile,L-02,0.31416,447.068,21.18
2024-04-01T13:02:00,34.711679,135.289834,63.185,SmartPlant Mobile,L-06,0.41888,457.159,24.021
2024-04-01T13:02:30,34.709446,135.290258,64.952,SmartPlant Mobile,L-05,0.5236,455.715,25.0
2024-04-01T13:03:00,34.709586,135.289126,64.919,UQ Mobile,L-01,0.62832,463.167,24.021
2024-04-01T13:03:30,34.709436,135.289683,63.526,SmartPlant Mobile,L-02,0.73304,474.217,21.18
2024-04-01T13:04:00,34.709479,135.290075,64.063,UQ Mobile,L-02,0.83776,477.907,16.756
2024-04-01T13:04:30,34.708963,135.291233,65.222,FactoryGrid,L-02,0.94248,488.967,11.18
2024-04-01T13:05:00,34.711809,135.288011,66.874,SmartPlant Mobile,L-05,1.0472,486.942,5.0
2024-04-01T13:05:30,34.710183,135.291956,67.494,SmartPlant Mobile,L-01,1.15192,494.778,-1.18
2024-04-01T13:06:00,34.711997,135.291635,67.82,SmartPlant Mobile,L-01,1.25664,498.967,-6.756
2024-04-01T13:06:30,34.710374,135.290506,66.585,SmartPlant Mobile,L-06,1.36136,500.067,-11.18
2024-04-01T13:07:00,34.709174,135.291407,68.694,SmartPlant Mobile,L-02,1.46608,500.218,-14.021
2024-04-01T13:07:30,34.709551,135.290574,67.285,FactoryGrid,L-01,1.5708,496.591,-15.0
2024-04-01T13:08:00,34.709035,135.291657,65.052,FactoryGrid,L-02,1.67552,501.297,-14.021
2024-04-01T13:08:30,34.708029,135.288719,64.006,UQ Mobile,L-01,1.78024,495.1,-11.18
2024-04-01T13:09:00,34.711482,135.289415,62.134,FactoryGrid,L-02,1.88496,491.244,-6.756
2024-04-01T13:09:30,34.710293,135.289493,61.824,FactoryGrid,L-02,1.98968,494.561,-1.18
2024-04-01T13:10:00,34.709505,135.29028,60.894,UQ Mobile,L-06,2.0944,486.27,5.0
2024-04-01T13:10:30,34.710871,135.290802,57.025,FactoryGrid,L-05,2.19911,487.955,11.18
2024-04-01T13:11:00,34.708855,135.290076,58.031,UQ Mobile,L-06,2.30383,479.935,16.756
2024-04-01T13:11:30,34.710018,135.288498,55.399,SmartPlant Mobile,L-02,2.40855,469.297,21.18
2024-04-01T13:12:00,34.708655,135.288106,53.618,FactoryGrid,L-05,2.51327,471.37,24.021
2024-04-01T13:12:30,34.710997,135.290965,54.882,SmartPlant Mobile,L-02,2.61799,458.765,25.0
2024-04-01T13:13:00,34.711986,135.288717,53.199,FactoryGrid,L-05,2.72271,450.146,24.021
2024-04-01T13:13:30,34.709619,135.289504,53.222,UQ Mobile,L-06,2.82743,444.614,21.18
2024-04-01T13:14:00,34.710634,135.289669,55.226,SmartPlant Mobile,L-05,2.93215,436.075,16.756
2024-04-01T13:14:30,34.710102,135.29096,55.387,UQ Mobile,L-02,3.03687,432.216,11.18
2024-04-01T13:15:00,34.710337,135.289577,56.942,FactoryGrid,L-05,3.14159,420.996,5.0
2024-04-01T13:15:30,34.711296,135.290189,58.932,UQ Mobile,L-02,3.24631,406.785,-1.18
2024-04-01T13:16:00,34.711551,135.289675,59.705,SmartPlant Mobile,L-01,3.35103,399.151,-6.756
2024-04-01T13:16:30,34.710199,135.28817,61.454,UQ Mobile,L-06,3.45575,393.408,-11.18
2024-04-01T13:17:00,34.709225,135.290127,61.073,UQ Mobile,L-05,3.56047,387.366,-14.021
2024-04-01T13:17:30,34.708637,135.288879,62.493,UQ Mobile,L-06,3.66519,375.994,-15.0
2024-04-01T13:18:00,34.709972,135.290995,60.886,SmartPlant Mobile,L-02,3.76991,369.826,-14.021
2024-04-01T13:18:30,34.708268,135.289791,62.171,UQ Mobile,L-06,3.87463,371.439,-11.18
2024-04-01T13:19:00,34.71112,135.288748,60.043,UQ Mobile,L-06,3.97935,360.985,-6.756
2024-04-01T13:19:30,34.708241,135.288726,60.641,UQ Mobile,L-05,4.08407,353.891,-1.18
2024-04-01T13:20:00,34.710976,135.288628,59.41,UQ Mobile,L-02,4.18879,347.758,5.0
2024-04-01T13:20:30,34.711244,135.291912,58.51,UQ Mobile,L-06,4.29351,344.342,11.18
2024-04-01T13:21:00,34.711301,135.290593,58.511,UQ Mobile,L-01,4.39823,345.91,16.756
2024-04-01T13:21:30,34.709237,135.291734,59.359,SmartPlant Mobile,L-01,4.50295,344.648,21.18
2024-04-01T13:22:00,34.711847,135.289848,59.018,FactoryGrid,L-01,4.60767,343.644,24.021
2024-04-01T13:22:30,34.710205,135.289685,60.274,UQ Mobile,L-01,4.71239,338.431,25.0
2024-04-01T13:23:00,34.71052,135.290889,58.687,UQ Mobile,L-05,4.81711,338.186,24.021
2024-04-01T13:23:30,34.710884,135.288078,61.014,UQ Mobile,L-05,4.92183,345.983,21.18
2024-04-01T13:24:00,34.710798,135.289615,63.468,SmartPlant Mobile,L-01,5.02655,347.789,16.756
2024-04-01T13:24:30,34.710808,135.289946,65.192,UQ Mobile,L-05,5.13127,342.125,11.18
2024-04-01T13:25:00,34.711365,135.289675,65.954,UQ Mobile,L-06,5.23599,355.346,5.0
2024-04-01T13:25:30,34.710784,135.291569,66.392,FactoryGrid,L-05,5.34071,355.459,-1.18
2024-04-01T13:26:00,34.711393,135.291817,69.487,SmartPlant Mobile,L-02,5.44543,359.757,-6.756
2024-04-01T13:26:30,34.711742,135.290868,70.958,UQ Mobile,L-01,5.55015,369.969,-11.18
2024-04-01T13:27:00,34.711028,135.28809,72.384,UQ Mobile,L-06,5.65487,372.989,-14.021
2024-04-01T13:27:30,34.711795,135.291615,71.22,UQ Mobile,L-01,5.75959,375.734,-15.0
2024-04-01T13:28:00,34.708977,135.289315,73.188,SmartPlant Mobile,L-02,5.86431,387.492,-14.021
2024-04-01T13:28:30,34.711168,135.291347,71.367,SmartPlant Mobile,L-01,5.96903,396.755,-11.18
2024-04-01T13:29:00,34.708572,135.29196,71.435,SmartPlant Mobile,L-02,6.07375,400.115,-6.756
2024-04-01T13:29:30,34.709773,135.289466,68.977,SmartPlant Mobile,L-06,6.17847,412.684,-1.18
2024-04-01T13:30:00,34.710725,135.291521,68.384,FactoryGrid,L-01,6.28319,422.578,5.0
2024-04-01T13:30:30,34.71016,135.290377,68.2,FactoryGrid,L-01,0.10472,423.845,11.18
2024-04-01T13:31:00,34.70931,135.288954,66.191,FactoryGrid,L-05,0.20944,441.077,16.756
2024-04-01T13:31:30,34.710843,135.288191,66.758,UQ Mobile,L-05,0.31416,441.262,21.18
2024-04-01T13:32:00,34.71132,135.290082,64.322,SmartPlant Mobile,L-01,0.41888,454.146,24.021
2024-04-01T13:32:30,34.709471,135.289227,65.466,UQ Mobile,L-06,0.5236,461.896,25.0
2024-04-01T13:33:00,34.708009,135.291537,64.446,SmartPlant Mobile,L-02,0.62832,470.198,24.021
2024-04-01T13:33:30,34.709864,135.290557,64.194,SmartPlant Mobile,L-05,0.73304,474.795,21.18
2024-04-01T13:34:00,34.711159,135.290629,65.184,SmartPlant Mobile,L-02,0.83776,480.589,16.756
2024-04-01T13:34:30,34.709077,135.288316,65.169,UQ Mobile,L-06,0.94248,485.368,11.18
2024-04-01T13:35:00,34.709257,135.289132,64.821,SmartPlant Mobile,L-01,1.0472,486.193,5.0
2024-04-01T13:35:30,34.711848,135.28848,65.75,FactoryGrid,L-05,1.15192,489.494,-1.18
2024-04-01T13:36:00,34.710632,135.290026,67.57,FactoryGrid,L-06,1.25664,495.646,-6.756
2024-04-01T13:36:30,34.708755,135.290657,68.441,FactoryGrid,L-05,1.36136,499.15,-11.18
2024-04-01T13:37:00,34.710112,135.291112,67.835,FactoryGrid,L-02,1.46608,503.719,-14.021
2024-04-01T13:37:30,34.70919,135.291134,65.849,SmartPlant Mobile,L-01,1.5708,499.686,-15.0
2024-04-01T13:38:00,34.708426,135.288155,67.434,SmartPlant Mobile,L-01,1.67552,496.06,-14.021
2024-04-01T13:38:30,34.711726,135.291375,65.836,UQ Mobile,L-01,1.78024,500.195,-11.18
2024-04-01T13:39:00,34.710726,135.28822,64.394,UQ Mobile,L-01,1.88496,495.959,-6.756
2024-04-01T13:39:30,34.708448,135.288318,62.111,UQ Mobile,L-05,1.98968,495.601,-1.18
2024-04-01T13:40:00,34.709806,135.288902,59.127,SmartPlant Mobile,L-01,2.0944,490.341,5.0
2024-04-01T13:40:30,34.708067,135.288382,57.01,SmartPlant Mobile,L-01,2.19911,481.767,11.18
2024-04-01T13:41:00,34.709946,135.289423,57.291,UQ Mobile,L-01,2.30383,475.121,16.756
2024-04-01T13:41:30,34.708013,135.28841,56.447,FactoryGrid,L-05,2.40855,471.626,21.18
2024-04-01T13:42:00,34.70982,135.289515,53.477,UQ Mobile,L-06,2.51327,467.327,24.021
2024-04-01T13:42:30,34.708826,135.291789,54.633,UQ Mobile,L-02,2.61799,461.79,25.0
2024-04-01T13:43:00,34.71175,135.29108,54.935,UQ Mobile,L-06,2.72271,451.045,24.021
2024-04-01T13:43:30,34.708158,135.288119,55.002,FactoryGrid,L-01,2.82743,449.381,21.18
2024-04-01T13:44:00,34.711672,135.288934,55.049,UQ Mobile,L-02,2.93215,437.097,16.756
2024-04-01T13:44:30,34.711319,135.288756,55.835,FactoryGrid,L-05,3.03687,432.521,11.18
2024-04-01T13:45:00,34.709617,135.288403,56.144,SmartPlant Mobile,L-01,3.14159,419.433,5.0
2024-04-01T13:45:30,34.710613,135.288312,57.574,UQ Mobile,L-06,3.24631,414.908,-1.18
2024-04-01T13:46:00,34.710943,135.290602,59.096,UQ Mobile,L-05,3.35103,402.662,-6.756
2024-04-01T13:46:30,34.709527,135.28942,60.045,UQ Mobile,L-06,3.45575,395.768,-11.18
2024-04-01T13:47:00,34.711784,135.288763,62.387,SmartPlant Mobile,L-05,3.56047,387.345,-14.021
2024-04-01T13:47:30,34.711113,135.289782,60.924,SmartPlant Mobile,L-02,3.66519,382.202,-15.0
2024-04-01T13:48:00,34.708979,135.288699,62.501,SmartPlant Mobile,L-02,3.76991,376.651,-14.021
2024-04-01T13:48:30,34.710619,135.288932,62.018,UQ Mobile,L-06,3.87463,371.388,-11.18
2024-04-01T13:49:00,34.709309,135.28882,62.339,FactoryGrid,L-01,3.97935,359.484,-6.756
2024-04-01T13:49:30,34.710372,135.291188,60.799,FactoryGrid,L-01,4.08407,354.556,-1.18
2024-04-01T13:50:00,34.709175,135.288151,58.546,SmartPlant Mobile,L-02,4.18879,351.471,5.0
2024-04-01T13:50:30,34.709142,135.290404,59.792,SmartPlant Mobile,L-02,4.29351,343.805,11.18
2024-04-01T13:51:00,34.710079,135.288436,59.48,SmartPlant Mobile,L-05,4.39823,345.299,16.756
2024-04-01T13:51:30,34.709264,135.288086,59.198,FactoryGrid,L-01,4.50295,342.67,21.18
2024-04-01T13:52:00,34.708211,135.291933,57.864,SmartPlant Mobile,L-05,4.60767,341.566,24.021
2024-04-01T13:52:30,34.709916,135.291187,58.464,UQ Mobile,L-05,4.71239,343.639,25.0
2024-04-01T13:53:00,34.710708,135.291289,60.795,UQ Mobile,L-05,4.81711,338.552,24.021
2024-04-01T13:53:30,34.710428,135.290887,61.253,UQ Mobile,L-02,4.92183,342.075,21.18
2024-04-01T13:54:00,34.711941,135.291525,62.836,SmartPlant Mobile,L-06,5.02655,345.468,16.756
2024-04-01T13:54:30,34.710169,135.290058,63.422,SmartPlant Mobile,L-01,5.13127,350.913,11.18
2024-04-01T13:55:00,34.71179,135.289068,66.322,UQ Mobile,L-06,5.23599,346.185,5.0
2024-04-01T13:55:30,34.71172,135.2914,66.869,FactoryGrid,L-05,5.34071,359.908,-1.18
2024-04-01T13:56:00,34.710646,135.290132,67.962,SmartPlant Mobile,L-01,5.44543,365.392,-6.756
2024-04-01T13:56:30,34.708732,135.290135,70.726,SmartPlant Mobile,L-02,5.55015,365.342,-11.18
2024-04-01T13:57:00,34.711494,135.291349,71.906,UQ Mobile,L-05,5.65487,371.078,-14.021
2024-04-01T13:57:30,34.710116,135.29057,72.631,FactoryGrid,L-05,5.75959,379.002,-15.0
2024-04-01T13:58:00,34.708738,135.290762,71.163,FactoryGrid,L-01,5.86431,391.684,-14.021
2024-04-01T13:58:30,34.711062,135.289726,71.445,SmartPlant Mobile,L-02,5.96903,391.9,-11.18
2024-04-01T13:59:00,34.711368,135.288633,71.146,UQ Mobile,L-01,6.07375,407.138,-6.756
2024-04-01T13:59:30,34.709938,135.28807,71.622,SmartPlant Mobile,L-02,6.17847,409.416,-1.18
2024-04-01T14:00:00,34.710596,135.288829,68.837,FactoryGrid,L-02,0.0,420.211,5.0
2024-04-01T14:00:30,34.709273,135.289484,69.014,SmartPlant Mobile,L-01,0.10472,430.573,11.18
2024-04-01T14:01:00,34.710186,135.289116,66.916,UQ Mobile,L-05,0.20944,436.568,16.756
2024-04-01T14:01:30,34.709528,135.290259,64.113,SmartPlant Mobile,L-02,0.31416,447.304,21.18
2024-04-01T14:02:00,34.709941,135.288975,64.063,FactoryGrid,L-02,0.41888,451.08,24.021
2024-04-01T14:02:30,34.711745,135.290386,65.189,FactoryGrid,L-01,0.5236,463.556,25.0
2024-04-01T14:03:00,34.710952,135.291157,64.121,SmartPlant Mobile,L-05,0.62832,465.372,24.021
2024-04-01T14:03:30,34.711947,135.290424,62.744,UQ Mobile,L-02,0.73304,476.179,21.18
2024-04-01T14:04:00,34.710131,135.290604,64.912,FactoryGrid,L-05,0.83776,479.374,16.756
2024-04-01T14:04:30,34.708687,135.290658,66.261,UQ Mobile,L-06,0.94248,480.73,11.18
2024-04-01T14:05:00,34.710668,135.291419,66.762,SmartPlant Mobile,L-02,1.0472,485.24,5.0
2024-04-01T14:05:30,34.709554,135.289356,67.372,SmartPlant Mobile,L-01,1.15192,497.439,-1.18
2024-04-01T14:06:00,34.70982,135.291648,68.495,UQ Mobile,L-02,1.25664,495.632,-6.756
2024-04-01T14:06:30,34.708463,135.288015,66.993,SmartPlant Mobile,L-05,1.36136,502.306,-11.18
2024-04-01T14:07:00,34.710816,135.288904,67.697,FactoryGrid,L-06,1.46608,498.595,-14.021
2024-04-01T14:07:30,34.7109,135.291887,67.756,SmartPlant Mobile,L-02,1.5708,495.611,-15.0
2024-04-01T14:08:00,34.708831,135.288699,66.53,FactoryGrid,L-01,1.67552,502.698,-14.021
2024-04-01T14:08:30,34.710103,135.291089,65.868,UQ Mobile,L-05,1.78024,498.758,-11.18
2024-04-01T14:09:00,34.711432,135.291644,63.992,SmartPlant Mobile,L-05,1.88496,494.798,-6.756
2024-04-01T14:09:30,34.711643,135.288182,61.202,UQ Mobile,L-01,1.98968,495.242,-1.18
2024-04-01T14:10:00,34.711597,135.288218,60.154,FactoryGrid,L-02,2.0944,493.519,5.0
2024-04-01T14:10:30,34.711263,135.289676,57.254,SmartPlant Mobile,L-01,2.19911,482.783,11.18
2024-04-01T14:11:00,34.709039,135.289188,56.779,UQ Mobile,L-01,2.30383,483.131,16.756
2024-04-01T14:11:30,34.710799,135.291443,55.329,FactoryGrid,L-05,2.40855,470.725,21.18
2024-04-01T14:12:00,34.709284,135.291979,55.231,SmartPlant Mobile,L-06,2.51327,463.866,24.021
2024-04-01T14:12:30,34.709636,135.29008,52.926,FactoryGrid,L-02,2.61799,463.584,25.0
2024-04-01T14:13:00,34.710606,135.291613,54.0,FactoryGrid,L-06,2.72271,451.769,24.021
2024-04-01T14:13:30,34.709815,135.289742,54.771,FactoryGrid,L-06,2.82743,449.296,21.18
2024-04-01T14:14:00,34.710805,135.291634,53.593,SmartPlant Mobile,L-01,2.93215,436.855,16.756
2024-04-01T14:14:30,34.709635,135.289859,56.068,FactoryGrid,L-02,3.03687,430.593,11.18
2024-04-01T14:15:00,34.710959,135.288825,55.888,UQ Mobile,L-05,3.14159,417.905,5.0
2024-04-01T14:15:30,34.711685,135.290057,57.654,UQ Mobile,L-05,3.24631,409.821,-1.18
2024-04-01T14:16:00,34.708887,135.288231,58.078,FactoryGrid,L-06,3.35103,402.096,-6.756
2024-04-01T14:16:30,34.711908,135.290133,59.474,SmartPlant Mobile,L-01,3.45575,394.22,-11.18
2024-04-01T14:17:00,34.711751,135.28945,61.078,UQ Mobile,L-06,3.56047,388.05,-14.021
2024-04-01T14:17:30,34.711099,135.29074,62.781,UQ Mobile,L-06,3.66519,384.626,-15.0
2024-04-01T14:18:00,34.710077,135.289012,60.693,SmartPlant Mobile,L-06,3.76991,372.988,-14.021
2024-04-01T14:18:30,34.708873,135.289458,62.705,SmartPlant Mobile,L-06,3.87463,366.145,-11.18
2024-04-01T14:19:00,34.710681,135.291864,62.695,SmartPlant Mobile,L-05,3.97935,356.362,-6.756
2024-04-01T14:19:30,34.709049,135.288192,60.067,UQ Mobile,L-06,4.08407,352.725,-1.18
2024-04-01T14:20:00,34.708978,135.291648,59.341,SmartPlant Mobile,L-01,4.18879,348.483,5.0
2024-04-01T14:20:30,34.709537,135.28985,60.115,FactoryGrid,L-05,4.29351,349.678,11.18
2024-04-01T14:21:00,34.709308,135.291501,59.595,SmartPlant Mobile,L-02,4.39823,346.551,16.756
2024-04-01T14:21:30,34.71192,135.288203,58.298,SmartPlant Mobile,L-06,4.50295,338.005,21.18
2024-04-01T14:22:00,34.709351,135.288004,58.484,SmartPlant Mobile,L-05,4.60767,341.006,24.021
2024-04-01T14:22:30,34.7101,135.288483,57.675,SmartPlant Mobile,L-05,4.71239,342.864,25.0
2024-04-01T14:23:00,34.709361,135.289171,59.024,FactoryGrid,L-01,4.81711,341.969,24.021
2024-04-01T14:23:30,34.71177,135.289691,62.253,SmartPlant Mobile,L-06,4.92183,339.203,21.18
2024-04-01T14:24:00,34.711115,135.291263,62.524,UQ Mobile,L-02,5.02655,346.655,16.756
2024-04-01T14:24:30,34.71162,135.291378,64.292,SmartPlant Mobile,L-05,5.13127,350.512,11.18
2024-04-01T14:25:00,34.711306,135.288969,66.802,UQ Mobile,L-02,5.23599,354.332,5.0
2024-04-01T14:25:30,34.711841,135.288184,66.64,SmartPlant Mobile,L-01,5.34071,354.496,-1.18
2024-04-01T14:26:00,34.711712,135.289979,70.651,SmartPlant Mobile,L-06,5.44543,359.148,-6.756
2024-04-01T14:26:30,34.710789,135.291649,71.132,UQ Mobile,L-05,5.55015,369.047,-11.18
2024-04-01T14:27:00,34.709302,135.288356,72.294,FactoryGrid,L-05,5.65487,371.596,-14.021
2024-04-01T14:27:30,34.711243,135.288804,72.787,UQ Mobile,L-05,5.75959,382.729,-15.0
2024-04-01T14:28:00,34.710787,135.291034,72.994,FactoryGrid,L-06,5.86431,388.997,-14.021
2024-04-01T14:28:30,34.710823,135.291088,73.413,FactoryGrid,L-02,5.96903,395.48,-11.18
2024-04-01T14:29:00,34.709385,135.291926,71.102,UQ Mobile,L-02,6.07375,403.048,-6.756
2024-04-01T14:29:30,34.708412,135.290658,71.015,SmartPlant Mobile,L-05,6.17847,409.371,-1.18
2024-04-01T14:30:00,34.708915,135.289398,68.797,SmartPlant Mobile,L-05,0.0,424.669,5.0
2024-04-01T14:30:30,34.710536,135.288831,66.617,UQ Mobile,L-05,0.10472,428.356,11.18
2024-04-01T14:31:00,34.709327,135.290857,67.068,SmartPlant Mobile,L-01,0.20944,432.711,16.756
2024-04-01T14:31:30,34.71186,135.289414,64.006,FactoryGrid,L-05,0.31416,444.085,21.18
2024-04-01T14:32:00,34.709056,135.290451,63.766,SmartPlant Mobile,L-01,0.41888,454.328,24.021
2024-04-01T14:32:30,34.7086,135.290034,65.185,SmartPlant Mobile,L-05,0.5236,457.537,25.0
2024-04-01T14:33:00,34.710375,135.289618,62.854,UQ Mobile,L-01,0.62832,466.37,24.021
2024-04-01T14:33:30,34.709852,135.288726,63.541,UQ Mobile,L-05,0.73304,473.155,21.18
2024-04-01T14:34:00,34.71085,135.288702,65.797,UQ Mobile,L-02,0.83776,481.214,16.756
2024-04-01T14:34:30,34.710249,135.291612,63.88,FactoryGrid,L-06,0.94248,487.146,11.18
2024-04-01T14:35:00,34.711015,135.288463,64.851,UQ Mobile,L-02,1.0472,489.939,5.0
2024-04-01T14:35:30,34.708426,135.288788,65.989,SmartPlant Mobile,L-05,1.15192,489.306,-1.18
2024-04-01T14:36:00,34.711993,135.290382,66.585,SmartPlant Mobile,L-02,1.25664,500.556,-6.756
2024-04-01T14:36:30,34.709905,135.289192,67.443,FactoryGrid,L-01,1.36136,495.626,-11.18
2024-04-01T14:37:00,34.709262,135.290287,67.64,SmartPlant Mobile,L-06,1.46608,498.076,-14.021
2024-04-01T14:37:30,34.709062,135.291527,68.366,SmartPlant Mobile,L-05,1.5708,501.323,-15.0
2024-04-01T14:38:00,34.710826,135.290355,66.79,SmartPlant Mobile,L-06,1.67552,502.785,-14.021
2024-04-01T14:38:30,34.708255,135.289064,65.231,UQ Mobile,L-01,1.78024,497.573,-11.18
2024-04-01T14:39:00,34.709834,135.289831,63.227,UQ Mobile,L-02,1.88496,494.935,-6.756
2024-04-01T14:39:30,34.70954,135.288439,62.082,FactoryGrid,L-01,1.98968,497.212,-1.18
2024-04-01T14:40:00,34.708752,135.290696,59.809,UQ Mobile,L-02,2.0944,493.217,5.0
