time,lattitude,longtitude,connection_strength_data,provider,panel_orientation_deg,sun_altitude_deg,shadow_blockage_ratio,terrain_elevation_m
2024-09-22T22:21:00,36.329065,138.15181,58.02,UQ Mobile,90,5.347,0.491,2299.52
2024-09-22T22:24:00,36.335046,138.157099,59.203,Summit LTE,36,5.764,0.451,2247.64
2024-09-22T22:27:00,36.33176,138.153048,59.856,Alpine Mobile,90,6.184,0.411,1339.56
2024-09-22T22:30:00,36.333974,138.159661,61.47,UQ Mobile,72,6.606,0.371,1283.78
2024-09-22T22:33:00,36.32792,138.158329,65.282,Summit LTE,90,7.03,0.33,1348.45
2024-09-22T22:36:00,36.329992,138.162633,63.538,Summit LTE,18,7.457,0.29,1015.35
2024-09-22T22:39:00,36.328236,138.153743,63.104,Alpine Mobile,72,7.886,0.249,1898.44
2024-09-22T22:42:00,36.328571,138.155242,65.969,Alpine Mobile,90,8.317,0.208,1023.7
2024-09-22T22:45:00,36.33311,138.162429,68.079,UQ Mobile,36,8.75,0.167,1648.8
2024-09-22T22:48:00,36.328113,138.156704,65.885,Summit LTE,90,9.184,0.125,1755.34
2024-09-22T22:51:00,36.335063,138.160072,69.726,Summit LTE,72,9.621,0.084,2212.2
2024-09-22T22:54:00,36.329221,138.158492,70.767,Summit LTE,36,10.059,0.042,2544.03
2024-09-22T22:57:00,36.330895,138.159993,72.113,Alpine Mobile,90,10.5,0.0,2126.47
2024-09-22T23:00:00,36.331934,138.162033,70.92,Alpine Mobile,18,10.941,0.0,2148.36
2024-09-22T23:03:00,36.328803,138.164021,71.247,Alpine Mobile,72,11.385,0.0,1435.02
2024-09-22T23:06:00,36.330869,138.15974,72.566,Alpine Mobile,90,11.829,0.0,1394.09
2024-09-22T23:09:00,36.327569,138.16548,71.489,Alpine Mobile,36,12.276,0.0,2443.63
2024-09-22T23:12:00,36.332458,138.164217,69.674,Summit LTE,36,12.723,0.0,1266.02
2024-09-22T23:15:00,36.330693,138.16744,71.046,Summit LTE,90,13.172,0.0,1297.42
2024-09-22T23:18:00,36.334124,138.161619,73.051,Summit LTE,18,13.622,0.0,1014.54
2024-09-22T23:21:00,36.331313,138.15859,73.488,Alpine Mobile,18,14.073,0.0,1862.72
2024-09-22T23:24:00,36.331354,138.159974,73.067,UQ Mobile,36,14.525,0.0,1068.39
2024-09-22T23:27:00,36.324765,138.16327,71.418,Alpine Mobile,72,14.978,0.0,1988.05
2024-09-22T23:30:00,36.324415,138.167427,72.015,Summit LTE,36,15.432,0.0,2267.76
2024-09-22T23:33:00,36.330867,138.16247,72.024,Summit LTE,90,15.886,0.0,1998.19
2024-09-22T23:36:00,36.330753,138.163601,71.369,Alpine Mobile,72,16.342,0.0,2574.18
2024-09-22T23:39:00,36.331131,138.17007,74.014,Summit LTE,72,16.797,0.0,2376.02
2024-09-22T23:42:00,36.329286,138.168269,73.285,Summit LTE,72,17.254,0.0,1286.49
2024-09-22T23:45:00,36.325401,138.169255,75.255,Alpine Mobile,90,17.711,0.0,2437.17
2024-09-22T23:48:00,36.326083,138.162264,74.55,UQ Mobile,36,18.168,0.0,2602.57
2024-09-22T23:51:00,36.328151,138.166486,75.495,Alpine Mobile,18,18.626,0.0,1592.34
2024-09-22T23:54:00,36.330715,138.166481,75.742,Summit LTE,18,19.084,0.0,2186.48
2024-09-22T23:57:00,36.331323,138.16617,74.191,Alpine Mobile,72,19.542,0.0,2177.6
2024-09-23T00:00:00,36.329346,138.171902,76.108,UQ Mobile,36,20.0,0.0,2287.13
2024-09-23T00:03:00,36.326507,138.166363,73.697,Summit LTE,18,20.458,0.0,1905.09
2024-09-23T00:06:00,36.328409,138.171086,76.273,Alpine Mobile,36,20.916,0.0,2477.07
2024-09-23T00:09:00,36.326068,138.169528,75.978,Alpine Mobile,36,21.374,0.0,1764.43
2024-09-23T00:12:00,36.32715,138.172075,74.753,Alpine Mobile,18,21.832,0.0,1637.94
2024-09-23T00:15:00,36.32205,138.169548,73.996,UQ Mobile,72,22.289,0.0,1010.28
2024-09-23T00:18:00,36.330023,138.170787,77.324,UQ Mobile,90,22.746,0.0,1359.69
2024-09-23T00:21:00,36.325174,138.173898,77.181,Alpine Mobile,72,23.203,0.0,1750.91
2024-09-23T00:24:00,36.32936,138.169022,74.368,Alpine Mobile,72,23.658,0.0,2496.88
2024-09-23T00:27:00,36.3211,138.174633,77.365,UQ Mobile,90,24.114,0.0,2489.48
2024-09-23T00:30:00,36.321313,138.171942,74.881,Alpine Mobile,36,24.568,0.0,1295.12
2024-09-23T00:33:00,36.326544,138.171787,75.092,Summit LTE,18,25.022,0.0,1292.45
2024-09-23T00:36:00,36.32809,138.176992,78.321,Summit LTE,36,25.475,0.0,1823.29
2024-09-23T00:39:00,36.321158,138.171733,75.349,Summit LTE,90,25.927,0.0,1024.42
2024-09-23T00:42:00,36.32723,138.16903,77.46,UQ Mobile,90,26.378,0.0,1804.91
2024-09-23T00:45:00,36.326032,138.174957,78.416,Alpine Mobile,36,26.828,0.0,1306.84
2024-09-23T00:48:00,36.324957,138.169275,78.786,Alpine Mobile,72,27.277,0.0,2529.24
2024-09-23T00:51:00,36.324054,138.172309,77.295,Alpine Mobile,36,27.724,0.0,1393.4
2024-09-23T00:54:00,36.325824,138.176019,77.964,UQ Mobile,72,28.171,0.0,1595.8
2024-09-23T00:57:00,36.326063,138.172022,77.51,Alpine Mobile,90,28.615,0.0,2542.26
2024-09-23T01:00:00,36.324001,138.179564,78.662,Alpine Mobile,72,29.059,0.0,1383.19
2024-09-23T01:03:00,36.328025,138.174868,79.464,Summit LTE,36,29.5,0.0,2475.42
2024-09-23T01:06:00,36.326274,138.175244,80.025,Alpine Mobile,90,29.941,0.0,2508.31
2024-09-23T01:09:00,36.319499,138.175227,76.628,Alpine Mobile,90,30.379,0.0,2225.47
2024-09-23T01:12:00,36.325082,138.176605,79.716,Alpine Mobile,36,30.816,0.0,2184.81
2024-09-23T01:15:00,36.318953,138.182315,78.194,UQ Mobile,18,31.25,0.0,2582.05
2024-09-23T01:18:00,36.318606,138.178139,79.26,Summit LTE,36,31.683,0.0,1025.84
2024-09-23T01:21:00,36.326551,138.182741,78.371,Summit LTE,72,32.114,0.0,2588.11
2024-09-23T01:24:00,36.327925,138.18231,78.155,UQ Mobile,72,32.543,0.0,2032.87
2024-09-23T01:27:00,36.324243,138.179873,79.439,Alpine Mobile,90,32.97,0.0,2192.13
2024-09-23T01:30:00,36.326044,138.183215,79.599,Summit LTE,90,33.394,0.0,2364.92
2024-09-23T01:33:00,36.321209,138.177146,79.696,Summit LTE,18,33.816,0.0,2593.29
2024-09-23T01:36:00,36.317704,138.18017,81.779,Summit LTE,72,34.236,0.0,1689.76
2024-09-23T01:39:00,36.321343,138.181737,80.575,UQ Mobile,72,34.653,0.0,1651.09
2024-09-23T01:42:00,36.326082,138.178388,78.631,UQ Mobile,72,35.068,0.0,2597.81
2024-09-23T01:45:00,36.322843,138.178261,82.167,Alpine Mobile,36,35.48,0.0,1846.0
2024-09-23T01:48:00,36.318135,138.177017,79.519,Summit LTE,72,35.89,0.0,2027.21
2024-09-23T01:51:00,36.325021,138.186732,79.678,Alpine Mobile,72,36.297,0.0,1709.53
2024-09-23T01:54:00,36.326427,138.185476,79.293,UQ Mobile,72,36.701,0.0,1029.4
2024-09-23T01:57:00,36.319745,138.186537,80.287,Summit LTE,90,37.102,0.0,1727.09
2024-09-23T02:00:00,36.324047,138.18136,82.76,Summit LTE,36,37.5,0.0,1260.75
2024-09-23T02:03:00,36.317003,138.185134,80.998,UQ Mobile,72,37.895,0.0,2169.85
2024-09-23T02:06:00,36.318999,138.179904,81.071,Alpine Mobile,18,38.287,0.0,1286.02
2024-09-23T02:09:00,36.319152,138.179652,80.02,UQ Mobile,72,38.677,0.0,1018.64
2024-09-23T02:12:00,36.317206,138.181749,83.238,Alpine Mobile,18,39.062,0.0,1702.48
2024-09-23T02:15:00,36.325305,138.180927,81.366,Alpine Mobile,72,39.445,0.0,1019.12
2024-09-23T02:18:00,36.320588,138.18857,80.948,Summit LTE,36,39.824,0.0,2596.79
2024-09-23T02:21:00,36.3183,138.181447,82.986,Alpine Mobile,18,40.2,0.0,1660.16
2024-09-23T02:24:00,36.31636,138.190699,82.942,Summit LTE,90,40.572,0.0,1841.04
2024-09-23T02:27:00,36.317226,138.182851,83.545,Alpine Mobile,18,40.941,0.0,1435.3
2024-09-23T02:30:00,36.321927,138.188367,81.163,Alpine Mobile,90,41.307,0.0,2529.97
2024-09-23T02:33:00,36.317398,138.186233,84.246,Summit LTE,72,41.668,0.0,1962.42
2024-09-23T02:36:00,36.322818,138.190247,83.412,UQ Mobile,36,42.026,0.0,1293.01
2024-09-23T02:39:00,36.319717,138.190227,82.368,Summit LTE,72,42.38,0.0,1954.17
2024-09-23T02:42:00,36.323009,138.184623,83.93,Alpine Mobile,90,42.731,0.0,2232.19
2024-09-23T02:45:00,36.317912,138.186683,81.56,Summit LTE,18,43.077,0.0,1695.52
2024-09-23T02:48:00,36.320156,138.189121,85.3,UQ Mobile,36,43.42,0.0,1222.26
2024-09-23T02:51:00,36.319784,138.193869,82.94,Alpine Mobile,72,43.758,0.0,1010.9
2024-09-23T02:54:00,36.323586,138.190011,85.023,Alpine Mobile,36,44.092,0.0,1602.38
2024-09-23T02:57:00,36.322402,138.195483,83.168,Summit LTE,72,44.423,0.0,2054.55
2024-09-23T03:00:00,36.317089,138.188251,85.353,UQ Mobile,36,44.749,0.0,2458.95
2024-09-23T03:03:00,36.321666,138.19285,85.116,UQ Mobile,90,45.071,0.0,2538.27
2024-09-23T03:06:00,36.317287,138.189297,83.879,UQ Mobile,72,45.388,0.0,1623.25
2024-09-23T03:09:00,36.318275,138.188127,82.82,Alpine Mobile,18,45.701,0.0,2255.06
2024-09-23T03:12:00,36.316704,138.196269,85.332,Summit LTE,18,46.01,0.0,1897.78
2024-09-23T03:15:00,36.318957,138.194827,82.865,Summit LTE,18,46.314,0.0,1683.84
2024-09-23T03:18:00,36.318942,138.194337,83.803,Summit LTE,18,46.614,0.0,1830.15
2024-09-23T03:21:00,36.317292,138.198396,84.216,UQ Mobile,36,46.909,0.0,2130.1
2024-09-23T03:24:00,36.31683,138.19026,86.117,UQ Mobile,18,47.2,0.0,2163.62
2024-09-23T03:27:00,36.32367,138.193597,84.991,Alpine Mobile,18,47.486,0.0,1556.0
2024-09-23T03:30:00,36.321174,138.195369,86.82,Alpine Mobile,36,47.767,0.0,1089.9
2024-09-23T03:33:00,36.317709,138.196019,83.766,UQ Mobile,72,48.044,0.0,1149.44
2024-09-23T03:36:00,36.320984,138.196368,84.947,UQ Mobile,90,48.316,0.0,1181.69
2024-09-23T03:39:00,36.321907,138.198305,86.6,Summit LTE,18,48.582,0.0,1473.31
2024-09-23T03:42:00,36.320652,138.196596,85.459,Alpine Mobile,72,48.844,0.0,2232.32
2024-09-23T03:45:00,36.319124,138.19854,85.971,Summit LTE,72,49.101,0.0,1804.93
2024-09-23T03:48:00,36.324507,138.194086,87.319,Summit LTE,72,49.353,0.0,1708.63
2024-09-23T03:51:00,36.316782,138.196998,84.282,Alpine Mobile,36,49.6,0.0,2592.57
2024-09-23T03:54:00,36.316928,138.199169,87.919,Summit LTE,72,49.842,0.0,2048.33
2024-09-23T03:57:00,36.318251,138.197062,86.881,Summit LTE,90,50.079,0.0,1341.4
2024-09-23T04:00:00,36.324489,138.197426,84.648,Alpine Mobile,36,50.311,0.0,2180.17
2024-09-23T04:03:00,36.321592,138.202059,88.432,Summit LTE,18,50.537,0.0,1967.35
2024-09-23T04:06:00,36.32092,138.195961,86.066,UQ Mobile,72,50.759,0.0,2189.43
2024-09-23T04:09:00,36.320404,138.204879,86.213,Alpine Mobile,18,50.975,0.0,2476.92
2024-09-23T04:12:00,36.324424,138.204222,85.67,UQ Mobile,18,51.185,0.0,2526.52
2024-09-23T04:15:00,36.323879,138.201603,88.167,Summit LTE,36,51.391,0.0,2448.79
2024-09-23T04:18:00,36.316208,138.206045,86.762,Summit LTE,18,51.59,0.0,1008.9
2024-09-23T04:21:00,36.3213,138.204029,86.088,Alpine Mobile,72,51.785,0.0,1941.59
2024-09-23T04:24:00,36.320394,138.205003,87.362,Alpine Mobile,90,51.974,0.0,1153.98
2024-09-23T04:27:00,36.319549,138.203532,85.918,Summit LTE,36,52.158,0.0,1415.5
2024-09-23T04:30:00,36.315918,138.201608,87.194,UQ Mobile,90,52.336,0.0,2188.88
2024-09-23T04:33:00,36.319094,138.204093,87.255,UQ Mobile,90,52.508,0.0,1304.72
2024-09-23T04:36:00,36.318437,138.203254,88.708,UQ Mobile,90,52.675,0.0,1268.77
2024-09-23T04:39:00,36.31584,138.209116,89.037,UQ Mobile,72,52.837,0.0,1832.55
2024-09-23T04:42:00,36.322728,138.209267,86.907,Alpine Mobile,36,52.992,0.0,1115.82
2024-09-23T04:45:00,36.321526,138.206379,86.495,UQ Mobile,18,53.143,0.0,1088.43
2024-09-23T04:48:00,36.319055,138.201266,86.401,Summit LTE,18,53.287,0.0,1673.03
2024-09-23T04:51:00,36.320583,138.207923,86.588,Alpine Mobile,18,53.426,0.0,1462.13
2024-09-23T04:54:00,36.315606,138.20595,87.045,Alpine Mobile,36,53.559,0.0,2042.3
2024-09-23T04:57:00,36.321176,138.202117,88.926,Summit LTE,36,53.686,0.0,1491.68
2024-09-23T05:00:00,36.316786,138.202725,88.025,UQ Mobile,18,53.807,0.0,1521.4
2024-09-23T05:03:00,36.316189,138.204527,87.003,Alpine Mobile,90,53.923,0.0,1739.62
2024-09-23T05:06:00,36.322253,138.210226,86.008,Alpine Mobile,72,54.033,0.0,2253.35
2024-09-23T05:09:00,36.320142,138.204393,89.686,Summit LTE,90,54.137,0.0,2090.39
2024-09-23T05:12:00,36.31866,138.205835,87.973,Alpine Mobile,36,54.235,0.0,1688.94
2024-09-23T05:15:00,36.325289,138.206403,88.898,Alpine Mobile,36,54.327,0.0,1376.6
2024-09-23T05:18:00,36.318851,138.214289,86.146,UQ Mobile,18,54.414,0.0,1328.96
2024-09-23T05:21:00,36.3195,138.207217,89.79,Summit LTE,90,54.494,0.0,1938.52
2024-09-23T05:24:00,36.317021,138.215096,86.145,Alpine Mobile,36,54.569,0.0,2421.43
2024-09-23T05:27:00,36.319892,138.20771,88.873,UQ Mobile,90,54.638,0.0,2380.79
2024-09-23T05:30:00,36.320131,138.212364,87.648,Alpine Mobile,36,54.701,0.0,1809.15
2024-09-23T05:33:00,36.324274,138.211424,89.289,UQ Mobile,72,54.757,0.0,1371.85
2024-09-23T05:36:00,36.325423,138.208438,86.274,Summit LTE,36,54.808,0.0,2560.94
2024-09-23T05:39:00,36.31651,138.209185,89.296,UQ Mobile,72,54.853,0.0,1347.17
2024-09-23T05:42:00,36.323043,138.207973,87.686,UQ Mobile,72,54.892,0.0,2156.75
2024-09-23T05:45:00,36.316337,138.209888,86.752,Summit LTE,36,54.925,0.0,2059.18
2024-09-23T05:48:00,36.317345,138.21009,86.975,Summit LTE,36,54.952,0.0,2358.94
2024-09-23T05:51:00,36.32286,138.213848,87.892,UQ Mobile,72,54.973,0.0,1992.69
2024-09-23T05:54:00,36.320467,138.211948,87.416,Summit LTE,18,54.988,0.0,1101.76
2024-09-23T05:57:00,36.317384,138.217955,89.222,UQ Mobile,90,54.997,0.0,1592.85
2024-09-23T06:00:00,36.319315,138.214815,88.517,UQ Mobile,36,55.0,0.0,1728.22
2024-09-23T06:03:00,36.319522,138.215854,87.899,Alpine Mobile,36,54.997,0.0,1882.61
2024-09-23T06:06:00,36.31789,138.213486,87.93,Summit LTE,72,54.988,0.0,1620.21
2024-09-23T06:09:00,36.318499,138.214921,88.98,Summit LTE,72,54.973,0.0,1913.38
2024-09-23T06:12:00,36.318086,138.218028,86.575,UQ Mobile,36,54.952,0.0,1067.78
2024-09-23T06:15:00,36.318388,138.221841,86.711,UQ Mobile,36,54.925,0.0,1053.98
2024-09-23T06:18:00,36.318777,138.213128,87.019,Summit LTE,90,54.892,0.0,2326.79
2024-09-23T06:21:00,36.324751,138.221704,87.09,Alpine Mobile,72,54.853,0.0,1418.74
2024-09-23T06:24:00,36.325854,138.217238,88.246,Alpine Mobile,18,54.808,0.0,1192.68
2024-09-23T06:27:00,36.321101,138.215728,89.337,Summit LTE,72,54.757,0.0,1906.38
2024-09-23T06:30:00,36.326953,138.217123,89.757,UQ Mobile,18,54.701,0.0,1267.31
2024-09-23T06:33:00,36.323063,138.215786,86.606,Summit LTE,36,54.638,0.0,2415.13
2024-09-23T06:36:00,36.324181,138.216137,86.925,UQ Mobile,90,54.569,0.0,1460.14
2024-09-23T06:39:00,36.323798,138.216556,88.089,Alpine Mobile,18,54.494,0.0,1145.18
2024-09-23T06:42:00,36.322919,138.219726,88.335,Summit LTE,72,54.414,0.0,1471.95
2024-09-23T06:45:00,36.319928,138.216661,89.326,Alpine Mobile,72,54.327,0.0,2511.19
2024-09-23T06:48:00,36.321848,138.223091,89.245,Summit LTE,72,54.235,0.0,1196.11
2024-09-23T06:51:00,36.323969,138.221169,89.632,Alpine Mobile,18,54.137,0.0,2196.27
2024-09-23T06:54:00,36.320087,138.221237,85.934,Summit LTE,18,54.033,0.0,1846.24
2024-09-23T06:57:00,36.32267,138.225523,89.024,UQ Mobile,18,53.923,0.0,2441.19
2024-09-23T07:00:00,36.326083,138.226687,88.323,Summit LTE,90,53.807,0.0,1334.8
2024-09-23T07:03:00,36.325035,138.225498,86.238,UQ Mobile,72,53.686,0.0,1960.63
2024-09-23T07:06:00,36.325633,138.224502,86.659,Summit LTE,90,53.559,0.0,1602.33
2024-09-23T07:09:00,36.318835,138.224832,87.974,Alpine Mobile,36,53.426,0.0,2461.69
2024-09-23T07:12:00,36.323708,138.228131,85.649,UQ Mobile,72,53.287,0.0,1121.6
2024-09-23T07:15:00,36.322832,138.223943,86.894,Alpine Mobile,36,53.143,0.0,2089.85
2024-09-23T07:18:00,36.328905,138.224755,87.277,Alpine Mobile,90,52.992,0.0,1012.7
2024-09-23T07:21:00,36.321333,138.222538,85.977,Summit LTE,18,52.837,0.0,2067.0
2024-09-23T07:24:00,36.325632,138.223145,86.682,UQ Mobile,18,52.675,0.0,2005.89
2024-09-23T07:27:00,36.324077,138.221995,86.81,Summit LTE,36,52.508,0.0,1352.35
2024-09-23T07:30:00,36.327926,138.225912,88.653,Alpine Mobile,72,52.336,0.0,2092.73
2024-09-23T07:33:00,36.328903,138.229609,88.466,Alpine Mobile,72,52.158,0.0,2035.12
2024-09-23T07:36:00,36.327014,138.231487,88.082,UQ Mobile,18,51.974,0.0,1967.38
2024-09-23T07:39:00,36.328339,138.228038,87.58,Summit LTE,18,51.785,0.0,2069.3
2024-09-23T07:42:00,36.328264,138.223679,86.334,UQ Mobile,72,51.59,0.0,1789.08
2024-09-23T07:45:00,36.323592,138.233264,87.074,Alpine Mobile,18,51.391,0.0,2352.28
2024-09-23T07:48:00,36.323299,138.231282,87.699,Alpine Mobile,36,51.185,0.0,1022.6
2024-09-23T07:51:00,36.321157,138.227516,86.927,UQ Mobile,72,50.975,0.0,2003.15
2024-09-23T07:54:00,36.327509,138.229214,84.984,UQ Mobile,72,50.759,0.0,2095.59
2024-09-23T07:57:00,36.329493,138.232909,87.689,Summit LTE,18,50.537,0.0,1441.54
2024-09-23T08:00:00,36.325482,138.233186,86.209,Alpine Mobile,18,50.311,0.0,1327.5
2024-09-23T08:03:00,36.321406,138.230856,86.889,Summit LTE,72,50.079,0.0,1000.36
2024-09-23T08:06:00,36.327575,138.23385,85.879,Summit LTE,72,49.842,0.0,2591.26
2024-09-23T08:09:00,36.327173,138.2361,86.875,Alpine Mobile,90,49.6,0.0,1138.51
2024-09-23T08:12:00,36.330348,138.233108,86.162,UQ Mobile,90,49.353,0.0,2432.74
2024-09-23T08:15:00,36.328714,138.230797,86.327,Alpine Mobile,36,49.101,0.0,1186.84
2024-09-23T08:18:00,36.331387,138.235387,83.964,Summit LTE,18,48.844,0.0,2220.64
2024-09-23T08:21:00,36.324549,138.2355,84.027,Alpine Mobile,90,48.582,0.0,1108.44
2024-09-23T08:24:00,36.327362,138.235434,86.743,Alpine Mobile,18,48.316,0.0,2002.87
2024-09-23T08:27:00,36.323889,138.238327,86.232,Alpine Mobile,18,48.044,0.0,2336.75
2024-09-23T08:30:00,36.329046,138.235944,83.62,Alpine Mobile,72,47.767,0.0,1661.25
2024-09-23T08:33:00,36.325701,138.23052,85.017,UQ Mobile,18,47.486,0.0,1316.23
2024-09-23T08:36:00,36.323224,138.229648,87.096,UQ Mobile,36,47.2,0.0,1181.41
2024-09-23T08:39:00,36.329916,138.238478,86.84,UQ Mobile,18,46.909,0.0,1889.05
2024-09-23T08:42:00,36.327251,138.235488,85.929,UQ Mobile,36,46.614,0.0,987.5
2024-09-23T08:45:00,36.33331,138.240279,84.894,Alpine Mobile,18,46.314,0.0,2388.69
2024-09-23T08:48:00,36.33028,138.231947,84.989,UQ Mobile,36,46.01,0.0,1152.7
2024-09-23T08:51:00,36.332862,138.236196,84.06,Summit LTE,36,45.701,0.0,2524.37
2024-09-23T08:54:00,36.332684,138.235097,84.767,Alpine Mobile,90,45.388,0.0,1601.18
2024-09-23T08:57:00,36.329895,138.233089,85.687,UQ Mobile,72,45.071,0.0,1456.02
2024-09-23T09:00:00,36.327045,138.240522,83.504,Summit LTE,90,44.749,0.0,989.41
2024-09-23T09:03:00,36.333309,138.239223,82.657,UQ Mobile,18,44.423,0.0,1067.39
2024-09-23T09:06:00,36.325323,138.235158,85.751,UQ Mobile,18,44.092,0.0,1887.17
2024-09-23T09:09:00,36.328068,138.237871,84.159,UQ Mobile,18,43.758,0.0,1068.31
2024-09-23T09:12:00,36.329038,138.241002,85.563,Alpine Mobile,18,43.42,0.0,1274.18
2024-09-23T09:15:00,36.328694,138.241077,84.815,UQ Mobile,90,43.077,0.0,1767.09
2024-09-23T09:18:00,36.334384,138.236696,81.839,UQ Mobile,36,42.731,0.0,2271.24
2024-09-23T09:21:00,36.32645,138.242065,83.158,UQ Mobile,18,42.38,0.0,2586.23
2024-09-23T09:24:00,36.334659,138.243929,82.53,Summit LTE,90,42.026,0.0,1035.29
2024-09-23T09:27:00,36.332703,138.239824,84.49,Alpine Mobile,18,41.668,0.0,1869.05
2024-09-23T09:30:00,36.327343,138.236873,83.327,Summit LTE,90,41.307,0.0,2310.83
2024-09-23T09:33:00,36.332162,138.240947,83.094,UQ Mobile,36,40.941,0.0,1758.37
2024-09-23T09:36:00,36.336183,138.242701,80.705,UQ Mobile,90,40.572,0.0,1534.8
2024-09-23T09:39:00,36.332926,138.239998,83.67,UQ Mobile,36,40.2,0.0,1115.43
2024-09-23T09:42:00,36.328339,138.24202,82.431,Alpine Mobile,36,39.824,0.0,1720.45
2024-09-23T09:45:00,36.330152,138.247186,81.254,UQ Mobile,72,39.445,0.0,1306.21
2024-09-23T09:48:00,36.33301,138.243805,79.967,Summit LTE,90,39.062,0.0,1796.27
2024-09-23T09:51:00,36.335271,138.239935,81.504,UQ Mobile,72,38.677,0.0,1649.54
2024-09-23T09:54:00,36.333501,138.248248,81.351,Alpine Mobile,72,38.287,0.0,1320.36
2024-09-23T09:57:00,36.332351,138.24473,83.432,Summit LTE,18,37.895,0.0,1297.19
2024-09-23T10:00:00,36.33123,138.245769,80.716,Alpine Mobile,36,37.5,0.0,2557.19
2024-09-23T10:03:00,36.336693,138.241125,81.731,UQ Mobile,72,37.102,0.0,1800.57
2024-09-23T10:06:00,36.338647,138.242981,80.518,UQ Mobile,90,36.701,0.0,1915.78
2024-09-23T10:09:00,36.336168,138.240709,79.045,Alpine Mobile,72,36.297,0.0,1255.49
2024-09-23T10:12:00,36.337453,138.249733,81.933,Alpine Mobile,36,35.89,0.0,2369.98
2024-09-23T10:15:00,36.336435,138.247282,78.687,Alpine Mobile,72,35.48,0.0,2412.86
2024-09-23T10:18:00,36.337925,138.246037,80.264,Alpine Mobile,18,35.068,0.0,1829.63
2024-09-23T10:21:00,36.333828,138.246457,81.162,Alpine Mobile,18,34.653,0.0,2424.4
2024-09-23T10:24:00,36.330968,138.250738,79.852,Summit LTE,18,34.236,0.0,1248.43
2024-09-23T10:27:00,36.331225,138.245221,79.11,Alpine Mobile,90,33.816,0.0,1726.09
2024-09-23T10:30:00,36.338147,138.25079,78.456,Alpine Mobile,36,33.394,0.0,1634.21
2024-09-23T10:33:00,36.332654,138.247741,78.031,Summit LTE,72,32.97,0.0,2561.39
2024-09-23T10:36:00,36.335945,138.24641,78.568,Alpine Mobile,90,32.543,0.0,1279.75
2024-09-23T10:39:00,36.332225,138.247729,77.662,UQ Mobile,18,32.114,0.0,1099.01
2024-09-23T10:42:00,36.337116,138.247206,78.834,UQ Mobile,72,31.683,0.0,2501.2
2024-09-23T10:45:00,36.332549,138.251491,79.644,Alpine Mobile,72,31.25,0.0,2108.93
2024-09-23T10:48:00,36.33929,138.245036,79.041,Alpine Mobile,90,30.816,0.0,1162.48
2024-09-23T10:51:00,36.337946,138.246767,77.136,UQ Mobile,90,30.379,0.0,2018.82
2024-09-23T10:54:00,36.333193,138.246416,79.607,UQ Mobile,90,29.941,0.0,2201.75
2024-09-23T10:57:00,36.335036,138.251551,78.457,Summit LTE,18,29.5,0.0,1598.42
2024-09-23T11:00:00,36.335024,138.255742,78.44,Alpine Mobile,36,29.059,0.0,2549.21
2024-09-23T11:03:00,36.339077,138.250923,79.028,UQ Mobile,36,28.615,0.0,1046.0
2024-09-23T11:06:00,36.340132,138.249543,79.313,UQ Mobile,72,28.171,0.0,1019.6
2024-09-23T11:09:00,36.339551,138.251037,78.096,Summit LTE,36,27.724,0.0,1479.84
2024-09-23T11:12:00,36.340624,138.253617,77.047,Alpine Mobile,36,27.277,0.0,1881.05
2024-09-23T11:15:00,36.338056,138.247594,79.018,Summit LTE,72,26.828,0.0,1437.96
2024-09-23T11:18:00,36.338632,138.256351,77.192,Summit LTE,36,26.378,0.0,1758.88
2024-09-23T11:21:00,36.337896,138.249472,76.745,Summit LTE,90,25.927,0.0,1489.27
2024-09-23T11:24:00,36.340281,138.253589,75.709,Summit LTE,36,25.475,0.0,1151.81
2024-09-23T11:27:00,36.345302,138.252427,78.175,Alpine Mobile,18,25.022,0.0,2446.98
2024-09-23T11:30:00,36.338537,138.254466,77.24,Summit LTE,18,24.568,0.0,2000.18
2024-09-23T11:33:00,36.337291,138.251929,77.825,UQ Mobile,90,24.114,0.0,2587.34
2024-09-23T11:36:00,36.338477,138.253433,74.783,Alpine Mobile,18,23.658,0.0,2522.87
2024-09-23T11:39:00,36.339045,138.251137,76.443,UQ Mobile,18,23.203,0.0,1435.44
2024-09-23T11:42:00,36.342407,138.252218,77.2,Alpine Mobile,90,22.746,0.0,1310.09
2024-09-23T11:45:00,36.346098,138.254009,74.568,Alpine Mobile,90,22.289,0.0,1664.2
2024-09-23T11:48:00,36.339164,138.25119,73.61,Alpine Mobile,18,21.832,0.0,1256.92
2024-09-23T11:51:00,36.339133,138.256136,74.668,Summit LTE,36,21.374,0.0,1452.03
2024-09-23T11:54:00,36.340945,138.257866,76.262,Summit LTE,18,20.916,0.0,1707.55
2024-09-23T11:57:00,36.346214,138.252246,72.998,UQ Mobile,36,20.458,0.0,1914.24
2024-09-23T12:00:00,36.348478,138.26038,72.961,Alpine Mobile,72,20.0,0.0,2506.98
2024-09-23T12:03:00,36.339001,138.259557,72.767,UQ Mobile,90,19.542,0.0,1155.36
2024-09-23T12:06:00,36.339932,138.261943,73.458,Alpine Mobile,36,19.084,0.0,1626.97
2024-09-23T12:09:00,36.348603,138.260374,72.268,Summit LTE,72,18.626,0.0,1038.79
2024-09-23T12:12:00,36.347228,138.262405,75.433,UQ Mobile,36,18.168,0.0,1575.97
