time,lattitude,longtitude,connection_strength_data,provider,storm_cell_id,humidity_percent,rain_rate_mm_per_hr,microburst_flag
2024-07-18T01:38:00,25.05545,123.6686,30.659,Stratus Wireless,SC-34,90.26,15.613,true
2024-07-18T01:39:00,24.56771,124.12329,52.285,Typhoon Mobile,SC-40,74.8,10.85,false
2024-07-18T01:40:00,24.76146,123.79532,37.268,Typhoon Mobile,SC-11,91.74,16.285,false
2024-07-18T01:41:00,24.92646,124.11495,49.156,Typhoon Mobile,SC-12,98.26,14.079,false
2024-07-18T01:42:00,24.9602,124.05571,51.989,Typhoon Mobile,SC-21,74.45,10.724,false
2024-07-18T01:43:00,24.96777,124.11046,24.375,UQ Mobile,SC-34,96.6,19.918,true
2024-07-18T01:44:00,24.98281,123.7294,61.808,Stratus Wireless,SC-40,57.83,1.913,false
2024-07-18T01:45:00,24.64233,123.8841,32.254,Typhoon Mobile,SC-11,108.8,20.439,false
2024-07-18T01:46:00,24.73025,123.72436,60.627,Stratus Wireless,SC-12,56.31,6.139,false
2024-07-18T01:47:00,24.58978,123.88193,43.465,Typhoon Mobile,SC-21,80.65,21.705,false
2024-07-18T01:48:00,24.79436,124.10835,55.763,UQ Mobile,SC-34,68.2,7.464,false
2024-07-18T01:49:00,24.58766,124.14668,60.649,Typhoon Mobile,SC-40,58.95,5.813,false
2024-07-18T01:50:00,25.05571,123.86524,47.647,Stratus Wireless,SC-11,90.82,3.913,false
2024-07-18T01:51:00,24.65785,123.68242,44.401,UQ Mobile,SC-12,86.97,21.914,false
2024-07-18T01:52:00,24.93252,124.05983,45.657,Stratus Wireless,SC-21,89.94,17.072,false
2024-07-18T01:53:00,24.60475,124.18162,60.336,Stratus Wireless,SC-34,59.27,3.284,false
2024-07-18T01:54:00,24.97667,123.89253,56.379,Stratus Wireless,SC-40,99.02,2.75,false
2024-07-18T01:55:00,24.56915,123.691,45.825,UQ Mobile,SC-11,70.17,6.74,false
2024-07-18T01:56:00,25.01444,124.03544,57.327,Typhoon Mobile,SC-12,94.1,3.989,false
2024-07-18T01:57:00,25.00291,123.85192,60.111,Typhoon Mobile,SC-21,58.26,6.096,false
2024-07-18T01:58:00,24.61886,124.15868,45.359,Typhoon Mobile,SC-34,95.21,17.821,false
2024-07-18T01:59:00,24.81626,123.66835,53.4,Typhoon Mobile,SC-40,85.33,10.179,false
2024-07-18T02:00:00,24.50115,123.74775,49.729,UQ Mobile,SC-11,67.38,2.694,false
2024-07-18T02:01:00,24.76626,123.64419,60.732,UQ Mobile,SC-12,67.43,4.594,false
2024-07-18T02:02:00,24.95439,123.87836,49.405,Stratus Wireless,SC-21,75.08,16.185,false
2024-07-18T02:03:00,24.80318,123.64252,40.178,Stratus Wireless,SC-34,87.09,24.257,false
2024-07-18T02:04:00,24.77122,124.02464,53.988,Stratus Wireless,SC-40,72.12,9.663,false
2024-07-18T02:05:00,24.90533,124.10687,47.421,Typhoon Mobile,SC-11,72.28,7.545,false
2024-07-18T02:06:00,25.08381,123.68385,47.847,Stratus Wireless,SC-12,75.84,18.069,false
2024-07-18T02:07:00,25.0364,123.88878,57.568,Typhoon Mobile,SC-21,66.24,5.025,false
2024-07-18T02:08:00,25.07347,124.1706,40.053,UQ Mobile,SC-34,98.89,23.06,false
2024-07-18T02:09:00,25.0118,123.73276,58.423,UQ Mobile,SC-40,62.51,7.483,false
2024-07-18T02:10:00,24.52584,123.99198,38.496,UQ Mobile,SC-11,76.07,14.958,false
2024-07-18T02:11:00,24.83662,124.1078,59.878,Typhoon Mobile,SC-12,64.92,2.555,false
2024-07-18T02:12:00,24.62854,123.78334,57.199,UQ Mobile,SC-21,87.06,4.429,false
2024-07-18T02:13:00,24.55556,123.7874,61.032,Stratus Wireless,SC-34,66.16,3.14,false
2024-07-18T02:14:00,24.6436,123.67323,59.985,UQ Mobile,SC-40,69.88,2.446,false
2024-07-18T02:15:00,24.99138,123.63332,37.117,UQ Mobile,SC-11,71.95,17.849,false
2024-07-18T02:16:00,25.06359,123.6867,47.937,Stratus Wireless,SC-12,78.48,17.161,false
2024-07-18T02:17:00,24.767,124.13119,62.042,Stratus Wireless,SC-21,56.02,3.804,false
2024-07-18T02:18:00,24.93233,124.11089,52.844,Typhoon Mobile,SC-34,77.82,11.139,false
2024-07-18T02:19:00,24.77338,123.61371,48.908,Typhoon Mobile,SC-40,73.2,15.312,false
2024-07-18T02:20:00,25.0879,123.99041,49.484,Stratus Wireless,SC-11,66.99,5.057,false
2024-07-18T02:21:00,25.03326,123.81742,49.392,Typhoon Mobile,SC-12,88.45,12.087,false
2024-07-18T02:22:00,24.7184,124.02615,45.885,Stratus Wireless,SC-21,75.14,20.631,false
2024-07-18T02:23:00,24.76748,124.16545,43.553,UQ Mobile,SC-34,93.86,19.518,false
2024-07-18T02:24:00,24.61099,123.99405,47.345,Typhoon Mobile,SC-40,81.04,19.11,false
2024-07-18T02:25:00,24.82603,123.64389,39.59,Stratus Wireless,SC-11,97.08,10.714,false
2024-07-18T02:26:00,24.86091,123.68371,46.658,Stratus Wireless,SC-12,88.24,16.436,false
2024-07-18T02:27:00,24.77778,124.08139,45.786,Typhoon Mobile,SC-21,70.94,20.845,false
2024-07-18T02:28:00,24.58863,124.18208,60.761,Typhoon Mobile,SC-34,57.85,3.008,false
2024-07-18T02:29:00,24.94178,124.18374,53.414,Stratus Wireless,SC-40,76.77,8.692,false
2024-07-18T02:30:00,24.91921,123.7843,38.326,Typhoon Mobile,SC-11,92.09,15.17,false
2024-07-18T02:31:00,24.6871,123.81249,38.49,Stratus Wireless,SC-12,77.14,27.902,false
2024-07-18T02:32:00,25.09627,124.12324,58.629,Stratus Wireless,SC-21,68.81,5.64,false
2024-07-18T02:33:00,24.73337,124.03902,60.432,Stratus Wireless,SC-34,63.73,2.296,false
2024-07-18T02:34:00,24.95398,123.70226,32.046,UQ Mobile,SC-40,93.52,11.961,true
2024-07-18T02:35:00,25.01784,123.89811,25.54,UQ Mobile,SC-11,100.19,28.927,false
2024-07-18T02:36:00,24.99793,124.16619,58.824,Stratus Wireless,SC-12,69.52,4.051,false
2024-07-18T02:37:00,24.93027,123.84957,60.843,UQ Mobile,SC-21,61.1,3.614,false
2024-07-18T02:38:00,24.55184,123.71014,50.631,Typhoon Mobile,SC-34,90.24,11.031,false
2024-07-18T02:39:00,25.03409,123.74048,48.439,UQ Mobile,SC-40,88.95,16.07,false
2024-07-18T02:40:00,24.61674,124.06954,49.435,UQ Mobile,SC-11,65.76,6.202,false
2024-07-18T02:41:00,24.76572,123.99154,50.015,UQ Mobile,SC-12,77.42,13.674,false
2024-07-18T02:42:00,24.80348,123.97718,60.975,UQ Mobile,SC-21,65.41,3.064,false
2024-07-18T02:43:00,25.05113,124.11332,47.191,Stratus Wireless,SC-34,75.42,20.143,false
2024-07-18T02:44:00,25.08449,123.86729,48.451,UQ Mobile,SC-40,71.83,17.426,false
2024-07-18T02:45:00,24.91378,123.82287,19.547,UQ Mobile,SC-11,96.69,13.452,true
2024-07-18T02:46:00,25.00365,123.89477,26.849,UQ Mobile,SC-12,80.26,22.111,true
2024-07-18T02:47:00,24.6134,123.62257,52.257,Typhoon Mobile,SC-21,88.26,11.419,false
2024-07-18T02:48:00,24.69658,123.636,52.802,Stratus Wireless,SC-34,80.74,9.304,false
2024-07-18T02:49:00,25.06001,124.05215,62.147,Stratus Wireless,SC-40,55.76,1.69,false
2024-07-18T02:50:00,24.767,124.09472,19.63,UQ Mobile,SC-11,93.28,14.888,true
2024-07-18T02:51:00,24.98738,124.16622,59.723,Typhoon Mobile,SC-12,64.26,3.845,false
2024-07-18T02:52:00,24.92441,123.7397,47.444,Stratus Wireless,SC-21,95.0,16.1,false
2024-07-18T02:53:00,24.6322,123.62868,56.297,UQ Mobile,SC-34,79.74,7.888,false
2024-07-18T02:54:00,25.08845,123.7834,61.013,Stratus Wireless,SC-40,58.04,4.162,false
2024-07-18T02:55:00,24.72446,123.8956,26.132,Typhoon Mobile,SC-11,93.4,8.853,true
2024-07-18T02:56:00,24.88232,123.77425,45.116,Stratus Wireless,SC-12,81.07,18.645,false
2024-07-18T02:57:00,25.06998,123.9225,52.778,Typhoon Mobile,SC-21,77.45,12.245,false
2024-07-18T02:58:00,25.07194,123.77876,28.379,Stratus Wireless,SC-34,90.76,18.505,true
2024-07-18T02:59:00,24.92052,123.87341,59.984,UQ Mobile,SC-40,65.91,3.09,false
2024-07-18T03:00:00,24.52524,123.61549,32.64,Stratus Wireless,SC-11,100.78,21.631,false
2024-07-18T03:01:00,24.79748,123.93974,48.129,Typhoon Mobile,SC-12,92.39,15.437,false
2024-07-18T03:02:00,24.96898,123.6369,63.276,Typhoon Mobile,SC-21,61.65,1.379,false
2024-07-18T03:03:00,24.69515,123.73244,51.654,Typhoon Mobile,SC-34,78.86,12.956,false
2024-07-18T03:04:00,24.90694,123.74582,47.1,Stratus Wireless,SC-40,81.76,16.391,false
2024-07-18T03:05:00,24.65696,123.83197,48.305,Stratus Wireless,SC-11,93.65,0.0,false
2024-07-18T03:06:00,24.71274,124.06949,59.749,Stratus Wireless,SC-12,62.25,3.35,false
2024-07-18T03:07:00,25.03072,124.17664,44.586,Typhoon Mobile,SC-21,72.72,21.351,false
2024-07-18T03:08:00,24.66738,123.88446,46.806,Typhoon Mobile,SC-34,93.25,15.666,false
2024-07-18T03:09:00,25.02585,123.66606,49.417,Typhoon Mobile,SC-40,96.71,12.662,false
2024-07-18T03:10:00,24.55923,124.07482,33.204,Typhoon Mobile,SC-11,107.21,18.185,false
2024-07-18T03:11:00,24.97175,123.70823,62.951,Stratus Wireless,SC-12,55.77,0.941,false
2024-07-18T03:12:00,24.61699,123.88526,45.432,UQ Mobile,SC-21,94.89,17.951,false
2024-07-18T03:13:00,25.03614,123.88404,48.29,Typhoon Mobile,SC-34,76.8,15.447,false
2024-07-18T03:14:00,24.55287,123.88304,44.086,Typhoon Mobile,SC-40,89.34,19.469,false
2024-07-18T03:15:00,24.52708,123.67313,37.404,UQ Mobile,SC-11,91.8,17.417,false
2024-07-18T03:16:00,25.06443,123.83694,53.937,UQ Mobile,SC-12,89.11,7.449,false
2024-07-18T03:17:00,24.88624,123.85501,40.722,Typhoon Mobile,SC-21,81.99,23.691,false
2024-07-18T03:18:00,24.52815,124.12528,54.439,Typhoon Mobile,SC-34,65.3,10.079,false
2024-07-18T03:19:00,25.0597,123.83412,47.195,UQ Mobile,SC-40,87.57,15.717,false
2024-07-18T03:20:00,24.89717,123.94835,19.466,UQ Mobile,SC-11,92.39,14.042,true
2024-07-18T03:21:00,24.67331,123.63755,57.185,Typhoon Mobile,SC-12,84.96,5.658,false
2024-07-18T03:22:00,24.51244,124.02382,46.221,Stratus Wireless,SC-21,73.38,18.423,false
2024-07-18T03:23:00,24.75224,124.14808,26.413,Stratus Wireless,SC-34,86.77,19.866,true
2024-07-18T03:24:00,24.69558,124.02445,35.442,UQ Mobile,SC-40,84.85,9.047,true
2024-07-18T03:25:00,24.94885,124.10165,40.511,Typhoon Mobile,SC-11,87.82,12.432,false
2024-07-18T03:26:00,24.55027,124.16447,43.802,Stratus Wireless,SC-12,88.73,20.78,false
2024-07-18T03:27:00,25.02636,123.90766,46.554,UQ Mobile,SC-21,84.09,16.076,false
2024-07-18T03:28:00,24.52128,123.75003,49.246,UQ Mobile,SC-34,80.15,16.934,false
2024-07-18T03:29:00,25.01085,124.1556,62.34,Typhoon Mobile,SC-40,62.31,2.679,false
2024-07-18T03:30:00,24.54007,123.97063,50.341,UQ Mobile,SC-11,67.09,1.88,false
2024-07-18T03:31:00,24.86491,124.06281,55.032,Stratus Wireless,SC-12,83.72,8.341,false
2024-07-18T03:32:00,24.62607,123.75462,61.435,Stratus Wireless,SC-21,57.33,3.512,false
2024-07-18T03:33:00,24.78515,123.70329,60.929,Typhoon Mobile,SC-34,59.18,4.043,false
2024-07-18T03:34:00,24.93121,123.94075,45.614,Stratus Wireless,SC-40,77.0,18.737,false
2024-07-18T03:35:00,24.74625,123.85544,39.546,Typhoon Mobile,SC-11,87.41,15.291,false
2024-07-18T03:36:00,24.95478,123.82496,59.531,Typhoon Mobile,SC-12,64.99,5.449,false
2024-07-18T03:37:00,25.01566,124.01082,54.269,UQ Mobile,SC-21,79.4,10.42,false
2024-07-18T03:38:00,24.77356,123.63156,19.819,Stratus Wireless,SC-34,96.51,26.414,true
2024-07-18T03:39:00,25.08983,123.97745,49.851,Typhoon Mobile,SC-40,89.84,12.1,false
2024-07-18T03:40:00,24.95149,123.61795,36.198,UQ Mobile,SC-11,97.59,16.283,false
2024-07-18T03:41:00,24.85341,123.61063,58.915,Typhoon Mobile,SC-12,67.68,5.216,false
2024-07-18T03:42:00,24.95023,124.00119,47.534,Stratus Wireless,SC-21,79.77,17.42,false
2024-07-18T03:43:00,24.79826,124.15239,37.646,Stratus Wireless,SC-34,90.95,27.606,false
2024-07-18T03:44:00,24.81101,123.6443,50.491,Typhoon Mobile,SC-40,88.5,12.033,false
2024-07-18T03:45:00,24.77947,123.65925,32.673,Typhoon Mobile,SC-11,81.88,23.85,false
2024-07-18T03:46:00,24.87632,124.0972,59.201,Typhoon Mobile,SC-12,66.03,3.998,false
2024-07-18T03:47:00,25.09738,123.9515,53.347,Typhoon Mobile,SC-21,75.73,9.185,false
2024-07-18T03:48:00,24.90724,123.9409,59.739,UQ Mobile,SC-34,63.63,4.489,false
2024-07-18T03:49:00,24.90108,123.79743,59.488,UQ Mobile,SC-40,55.52,6.483,false
2024-07-18T03:50:00,24.77642,123.82299,32.145,Typhoon Mobile,SC-11,84.68,21.93,false
2024-07-18T03:51:00,24.85524,123.93311,45.977,UQ Mobile,SC-12,90.0,17.603,false
2024-07-18T03:52:00,24.71927,123.68844,47.509,Typhoon Mobile,SC-21,77.94,18.291,false
2024-07-18T03:53:00,25.09825,123.61351,38.882,Stratus Wireless,SC-34,94.88,25.041,false
2024-07-18T03:54:00,25.06304,124.01882,46.878,Typhoon Mobile,SC-40,70.44,20.333,false
2024-07-18T03:55:00,24.54802,124.05003,41.951,UQ Mobile,SC-11,78.92,12.945,false
2024-07-18T03:56:00,24.50208,123.71403,27.744,UQ Mobile,SC-12,87.36,19.309,true
2024-07-18T03:57:00,24.9254,124.15752,50.915,Typhoon Mobile,SC-21,97.07,8.858,false
2024-07-18T03:58:00,24.56822,123.95412,50.545,Stratus Wireless,SC-34,87.01,12.58,false
2024-07-18T03:59:00,24.80662,123.85279,45.781,UQ Mobile,SC-40,89.96,19.251,false
2024-07-18T04:00:00,24.73986,124.18177,40.964,Typhoon Mobile,SC-11,71.25,12.863,false
2024-07-18T04:01:00,24.72454,123.98918,60.891,Stratus Wireless,SC-12,58.64,2.64,false
2024-07-18T04:02:00,24.72209,123.79617,45.464,UQ Mobile,SC-21,70.67,21.845,false
2024-07-18T04:03:00,25.05672,123.79671,41.165,UQ Mobile,SC-34,98.13,21.639,false
2024-07-18T04:04:00,24.88493,123.7274,51.446,UQ Mobile,SC-40,73.72,13.722,false
2024-07-18T04:05:00,24.84882,124.0201,35.788,Stratus Wireless,SC-11,97.14,16.431,false
2024-07-18T04:06:00,24.78321,124.0341,54.35,UQ Mobile,SC-12,79.16,9.174,false
2024-07-18T04:07:00,24.91567,123.77919,57.366,Typhoon Mobile,SC-21,73.49,5.953,false
2024-07-18T04:08:00,24.77906,123.7611,48.431,UQ Mobile,SC-34,73.43,18.036,false
2024-07-18T04:09:00,24.76926,123.93669,52.587,UQ Mobile,SC-40,86.6,10.902,false
2024-07-18T04:10:00,24.63023,123.66745,24.048,Stratus Wireless,SC-11,91.48,10.006,true
2024-07-18T04:11:00,25.07994,123.73473,39.764,Typhoon Mobile,SC-12,91.83,24.953,false
2024-07-18T04:12:00,24.97471,124.12324,45.116,Stratus Wireless,SC-21,79.95,21.888,false
2024-07-18T04:13:00,25.01377,123.60119,47.147,UQ Mobile,SC-34,93.61,17.062,false
2024-07-18T04:14:00,24.80094,124.12357,46.769,Stratus Wireless,SC-40,81.02,18.299,false
2024-07-18T04:15:00,24.65421,124.10345,40.541,UQ Mobile,SC-11,82.96,11.31,false
2024-07-18T04:16:00,24.70234,123.98447,49.253,Typhoon Mobile,SC-12,92.51,12.532,false
2024-07-18T04:17:00,24.74007,124.01467,53.529,Typhoon Mobile,SC-21,73.41,10.849,false
2024-07-18T04:18:00,24.93197,123.6931,40.849,Typhoon Mobile,SC-34,88.65,23.227,false
2024-07-18T04:19:00,25.08619,123.63534,50.182,Stratus Wireless,SC-40,87.09,12.023,false
2024-07-18T04:20:00,24.72342,123.62507,31.235,UQ Mobile,SC-11,91.35,0.0,true
2024-07-18T04:21:00,24.76196,123.84074,62.331,Stratus Wireless,SC-12,67.24,0.951,false
2024-07-18T04:22:00,24.68894,123.87148,43.701,Typhoon Mobile,SC-21,88.12,19.152,false
2024-07-18T04:23:00,24.71383,123.98997,53.924,Stratus Wireless,SC-34,83.57,8.465,false
2024-07-18T04:24:00,24.69605,123.72754,52.474,Typhoon Mobile,SC-40,77.12,9.889,false
2024-07-18T04:25:00,24.9969,123.68809,32.582,UQ Mobile,SC-11,72.13,24.355,false
2024-07-18T04:26:00,24.80205,123.72458,58.321,Stratus Wireless,SC-12,65.09,4.616,false
2024-07-18T04:27:00,24.52821,123.70419,57.86,Typhoon Mobile,SC-21,65.39,6.366,false
2024-07-18T04:28:00,24.8871,123.89966,59.428,Typhoon Mobile,SC-34,56.69,4.247,false
2024-07-18T04:29:00,24.51918,123.87894,44.543,Stratus Wireless,SC-40,79.91,21.025,false
2024-07-18T04:30:00,24.90382,123.96349,46.26,Typhoon Mobile,SC-11,78.04,6.799,false
2024-07-18T04:31:00,24.67476,123.96078,42.575,Stratus Wireless,SC-12,84.58,22.878,false
2024-07-18T04:32:00,24.99669,123.71708,58.925,Typhoon Mobile,SC-21,70.12,3.097,false
2024-07-18T04:33:00,25.05335,124.06323,40.321,Typhoon Mobile,SC-34,77.29,26.562,false
2024-07-18T04:34:00,24.56516,123.65479,50.996,Stratus Wireless,SC-40,78.85,11.832,false
2024-07-18T04:35:00,24.64036,124.12897,20.095,Stratus Wireless,SC-11,81.74,15.839,true
2024-07-18T04:36:00,24.83563,124.06064,60.344,UQ Mobile,SC-12,58.17,3.706,false
2024-07-18T04:37:00,24.59908,124.16625,59.859,Stratus Wireless,SC-21,67.24,4.621,false
2024-07-18T04:38:00,24.79766,124.13301,24.837,Stratus Wireless,SC-34,93.53,19.304,true
2024-07-18T04:39:00,24.83545,123.9938,48.482,UQ Mobile,SC-40,90.23,14.027,false
2024-07-18T04:40:00,24.87407,123.77388,38.19,Stratus Wireless,SC-11,84.73,16.357,false
2024-07-18T04:41:00,24.98202,123.93267,37.145,Stratus Wireless,SC-12,93.22,4.719,true
2024-07-18T04:42:00,24.71447,123.72034,54.751,Stratus Wireless,SC-21,82.5,8.505,false
2024-07-18T04:43:00,24.81738,123.94659,51.002,Typhoon Mobile,SC-34,76.61,12.368,false
2024-07-18T04:44:00,24.56487,124.07718,58.857,Stratus Wireless,SC-40,60.18,5.037,false
2024-07-18T04:45:00,24.52898,123.97544,30.779,Typhoon Mobile,SC-11,77.91,26.206,false
2024-07-18T04:46:00,24.51182,123.79127,57.734,Stratus Wireless,SC-12,85.17,5.452,false
2024-07-18T04:47:00,24.82567,123.9014,59.855,UQ Mobile,SC-21,58.76,4.278,false
2024-07-18T04:48:00,24.58234,123.86023,39.551,UQ Mobile,SC-34,75.58,28.79,false
2024-07-18T04:49:00,24.76057,124.01501,58.057,Typhoon Mobile,SC-40,66.83,5.292,false
2024-07-18T04:50:00,24.85092,123.77687,43.788,Stratus Wireless,SC-11,99.6,7.967,false
2024-07-18T04:51:00,25.07079,124.01932,43.932,UQ Mobile,SC-12,85.5,22.727,false
2024-07-18T04:52:00,24.71913,123.78546,55.443,UQ Mobile,SC-21,96.71,6.525,false
2024-07-18T04:53:00,25.06005,123.7217,49.359,Typhoon Mobile,SC-34,76.69,16.447,false
2024-07-18T04:54:00,24.62946,123.75528,42.934,Typhoon Mobile,SC-40,75.64,22.696,false
2024-07-18T04:55:00,24.58214,124.05239,40.217,UQ Mobile,SC-11,77.98,13.044,false
2024-07-18T04:56:00,24.61088,124.13224,49.643,UQ Mobile,SC-12,88.95,14.066,false
2024-07-18T04:57:00,25.04752,123.93533,57.013,UQ Mobile,SC-21,71.22,6.585,false
2024-07-18T04:58:00,25.03646,123.92086,41.953,Stratus Wireless,SC-34,81.78,23.785,false
2024-07-18T04:59:00,24.51521,123.61796,48.949,UQ Mobile,SC-40,94.32,14.965,false
2024-07-18T05:00:00,24.64948,123.71049,14.601,UQ Mobile,SC-11,86.24,20.769,true
2024-07-18T05:01:00,24.86498,123.65512,55.699,Stratus Wireless,SC-12,73.63,9.475,false
2024-07-18T05:02:00,24.69975,123.7206,60.64,Typhoon Mobile,SC-21,60.9,2.425,false
2024-07-18T05:03:00,24.99601,124.01418,52.195,Typhoon Mobile,SC-34,97.25,8.302,false
2024-07-18T05:04:00,24.72601,123.86329,49.282,Stratus Wireless,SC-40,73.26,16.339,false
2024-07-18T05:05:00,24.52274,124.02323,51.684,Stratus Wireless,SC-11,66.03,3.123,false
2024-07-18T05:06:00,24.73135,123.98593,47.788,Typhoon Mobile,SC-12,99.04,12.88,false
2024-07-18T05:07:00,24.93373,123.97396,44.628,UQ Mobile,SC-21,72.87,22.679,false
2024-07-18T05:08:00,24.69672,124.10386,61.939,Stratus Wireless,SC-34,65.88,1.012,false
2024-07-18T05:09:00,24.68545,123.64025,51.453,Stratus Wireless,SC-40,83.97,12.398,false
2024-07-18T05:10:00,24.88998,123.81193,37.769,Typhoon Mobile,SC-11,85.91,17.251,false
2024-07-18T05:11:00,24.65711,123.97697,44.776,UQ Mobile,SC-12,72.62,23.492,false
2024-07-18T05:12:00,24.86734,124.12606,60.377,Typhoon Mobile,SC-21,65.68,5.221,false
2024-07-18T05:13:00,24.81541,123.99781,45.29,Stratus Wireless,SC-34,82.51,21.625,false
2024-07-18T05:14:00,24.80504,124.08121,56.584,UQ Mobile,SC-40,68.86,7.037,false
2024-07-18T05:15:00,24.58085,124.12874,50.593,Stratus Wireless,SC-11,69.33,2.866,false
2024-07-18T05:16:00,24.7319,123.99183,50.816,Stratus Wireless,SC-12,75.36,14.839,false
2024-07-18T05:17:00,24.53661,124.17786,51.848,UQ Mobile,SC-21,91.74,9.306,false
2024-07-18T05:18:00,24.60965,124.04803,58.997,Typhoon Mobile,SC-34,61.51,6.004,false
2024-07-18T05:19:00,24.77689,124.18018,60.337,Stratus Wireless,SC-40,64.84,5.425,false
2024-07-18T05:20:00,24.73017,124.10162,43.748,UQ Mobile,SC-11,81.12,9.513,false
2024-07-18T05:21:00,24.59845,123.76471,41.795,Stratus Wireless,SC-12,97.24,22.073,false
2024-07-18T05:22:00,24.58381,124.03419,52.468,Typhoon Mobile,SC-21,87.81,11.256,false
2024-07-18T05:23:00,25.08735,123.88363,48.108,UQ Mobile,SC-34,76.83,15.515,false
2024-07-18T05:24:00,25.0443,124.19837,52.147,UQ Mobile,SC-40,81.33,10.138,false
2024-07-18T05:25:00,24.99559,124.15227,54.062,Typhoon Mobile,SC-11,65.23,0.095,false
2024-07-18T05:26:00,24.50334,123.80829,46.135,UQ Mobile,SC-12,84.01,19.009,false
2024-07-18T05:27:00,24.7687,124.12454,48.725,Typhoon Mobile,SC-21,87.48,15.372,false
2024-07-18T05:28:00,24.7533,123.82576,46.519,Stratus Wireless,SC-34,77.63,18.894,false
2024-07-18T05:29:00,24.87327,123.8218,63.279,UQ Mobile,SC-40,64.27,0.0,false
2024-07-18T05:30:00,24.86958,123.9856,16.436,Typhoon Mobile,SC-11,94.61,19.707,true
2024-07-18T05:31:00,24.66081,123.66447,49.308,UQ Mobile,SC-12,71.23,16.85,false
2024-07-18T05:32:00,24.96702,123.88474,49.225,Typhoon Mobile,SC-21,75.89,14.137,false
2024-07-18T05:33:00,24.59716,123.77465,22.48,UQ Mobile,SC-34,99.62,21.381,true
2024-07-18T05:34:00,24.74554,124.12128,41.589,Stratus Wireless,SC-40,98.34,21.891,false
2024-07-18T05:35:00,24.99819,123.78384,31.838,Typhoon Mobile,SC-11,83.44,23.002,false
2024-07-18T05:36:00,24.73587,123.7918,58.331,UQ Mobile,SC-12,56.45,7.264,false
2024-07-18T05:37:00,25.06814,123.96089,52.051,Typhoon Mobile,SC-21,78.39,10.655,false
2024-07-18T05:38:00,24.97045,124.09767,43.779,UQ Mobile,SC-34,96.03,18.014,false
2024-07-18T05:39:00,24.72526,124.05031,53.91,UQ Mobile,SC-40,56.9,10.982,false
2024-07-18T05:40:00,24.73569,123.72553,46.905,Typhoon Mobile,SC-11,69.62,7.382,false
2024-07-18T05:41:00,24.55095,124.02434,56.884,Stratus Wireless,SC-12,75.72,6.276,false
2024-07-18T05:42:00,24.87854,123.71246,59.941,Stratus Wireless,SC-21,58.11,6.479,false
2024-07-18T05:43:00,25.00872,123.62465,59.014,UQ Mobile,SC-34,57.99,6.212,false
2024-07-18T05:44:00,24.59095,123.69052,50.401,UQ Mobile,SC-40,92.68,10.653,false
2024-07-18T05:45:00,24.90946,123.64089,43.182,Typhoon Mobile,SC-11,86.63,10.562,false
2024-07-18T05:46:00,24.66572,124.01224,47.629,Typhoon Mobile,SC-12,89.31,17.294,false
2024-07-18T05:47:00,24.96607,123.97645,48.742,UQ Mobile,SC-21,92.78,15.217,false
2024-07-18T05:48:00,24.6911,123.64798,53.263,Stratus Wireless,SC-34,91.28,9.321,false
2024-07-18T05:49:00,24.56407,123.80275,59.699,Stratus Wireless,SC-40,63.81,5.003,false
2024-07-18T05:50:00,24.94813,123.74217,32.799,Stratus Wireless,SC-11,104.71,21.037,false
2024-07-18T05:51:00,24.97792,123.63762,34.432,Typhoon Mobile,SC-12,87.59,9.831,true
2024-07-18T05:52:00,25.04478,123.81914,48.433,UQ Mobile,SC-21,85.77,17.089,false
2024-07-18T05:53:00,24.62545,123.95113,44.98,Typhoon Mobile,SC-34,81.15,19.685,false
2024-07-18T05:54:00,25.04868,124.00904,49.955,Stratus Wireless,SC-40,96.52,10.085,false
2024-07-18T05:55:00,24.7909,123.88567,43.431,UQ Mobile,SC-11,76.36,8.973,false
2024-07-18T05:56:00,24.59313,123.76422,60.429,UQ Mobile,SC-12,60.79,5.683,false
2024-07-18T05:57:00,24.59231,123.68786,50.287,Typhoon Mobile,SC-21,79.28,13.2,false
2024-07-18T05:58:00,25.00995,123.93666,58.39,UQ Mobile,SC-34,55.14,6.294,false
2024-07-18T05:59:00,24.92797,123.9393,43.569,Typhoon Mobile,SC-40,91.81,20.17,false
2024-07-18T06:00:00,24.98193,123.89529,36.239,Stratus Wireless,SC-11,101.89,17.462,false
2024-07-18T06:01:00,24.98951,124.04415,59.841,Typhoon Mobile,SC-12,71.88,4.307,false
2024-07-18T06:02:00,24.82226,124.01071,48.96,Typhoon Mobile,SC-21,70.46,17.486,false
2024-07-18T06:03:00,24.61014,123.63593,59.617,Stratus Wireless,SC-34,61.55,5.118,false
2024-07-18T06:04:00,24.88156,124.16656,49.448,UQ Mobile,SC-40,96.96,10.805,false
2024-07-18T06:05:00,24.98716,123.85478,43.641,UQ Mobile,SC-11,75.05,10.189,false
2024-07-18T06:06:00,24.68459,123.93935,42.227,Typhoon Mobile,SC-12,74.56,24.09,false
2024-07-18T06:07:00,24.76172,124.16132,59.685,UQ Mobile,SC-21,60.11,3.452,false
2024-07-18T06:08:00,24.81138,123.82796,48.491,Typhoon Mobile,SC-34,86.18,13.845,false
2024-07-18T06:09:00,25.05899,124.12227,58.089,Stratus Wireless,SC-40,79.72,4.134,false
2024-07-18T06:10:00,24.73255,123.67869,49.135,UQ Mobile,SC-11,69.84,4.681,false
