time,lattitude,longtitude,connection_strength_data,provider,tower_id,tide_height_m,wave_noise_component,distance_to_coast_km
2024-06-03T16:00:00,33.786495,134.857703,68.396,UQ Mobile,CST-118,0.651,4.28,4.26
2024-06-03T16:05:00,33.791443,134.860186,68.717,UQ Mobile,CST-119,0.664,4.315,4.271
2024-06-03T16:10:00,33.782057,134.859752,68.192,Pacific Wave LTE,CST-120,0.676,4.347,4.282
2024-06-03T16:15:00,33.795863,134.851009,67.773,Pacific Wave LTE,CST-121,0.689,4.376,4.292
2024-06-03T16:20:00,33.7971,134.846312,69.76,KDDI Coastal,CST-122,0.701,4.402,4.302
2024-06-03T16:25:00,33.789806,134.849167,70.1,KDDI Coastal,CST-123,0.714,4.425,4.313
2024-06-03T16:30:00,33.790033,134.857073,68.202,UQ Mobile,CST-124,0.726,4.445,4.323
2024-06-03T16:35:00,33.787292,134.848035,68.546,Pacific Wave LTE,CST-100,0.739,4.462,4.333
2024-06-03T16:40:00,33.776863,134.859222,68.927,Pacific Wave LTE,CST-101,0.751,4.475,4.343
2024-06-03T16:45:00,33.790942,134.851956,70.088,KDDI Coastal,CST-102,0.763,4.486,4.352
2024-06-03T16:50:00,33.781922,134.85502,70.61,UQ Mobile,CST-103,0.776,4.494,4.362
2024-06-03T16:55:00,33.786757,134.842915,68.145,KDDI Coastal,CST-104,0.788,4.498,4.371
2024-06-03T17:00:00,33.780292,134.848403,69.888,UQ Mobile,CST-105,0.8,4.5,4.381
2024-06-03T17:05:00,33.79194,134.857628,70.798,KDDI Coastal,CST-106,0.812,4.498,4.39
2024-06-03T17:10:00,33.789444,134.849627,70.26,UQ Mobile,CST-107,0.824,4.494,4.399
2024-06-03T17:15:00,33.79107,134.854003,68.473,UQ Mobile,CST-108,0.836,4.486,4.408
2024-06-03T17:20:00,33.786832,134.859116,69.96,KDDI Coastal,CST-109,0.848,4.475,4.417
2024-06-03T17:25:00,33.787758,134.846265,70.515,KDDI Coastal,CST-110,0.86,4.462,4.425
2024-06-03T17:30:00,33.782096,134.847357,70.375,KDDI Coastal,CST-111,0.871,4.445,4.434
2024-06-03T17:35:00,33.781705,134.85466,68.193,Pacific Wave LTE,CST-112,0.883,4.425,4.442
2024-06-03T17:40:00,33.788065,134.860205,70.543,UQ Mobile,CST-113,0.895,4.402,4.45
2024-06-03T17:45:00,33.771798,134.847985,68.517,Pacific Wave LTE,CST-114,0.906,4.376,4.459
2024-06-03T17:50:00,33.774788,134.844999,68.981,Pacific Wave LTE,CST-115,0.918,4.347,4.467
2024-06-03T17:55:00,33.786519,134.857824,67.989,Pacific Wave LTE,CST-116,0.929,4.315,4.474
2024-06-03T18:00:00,33.780449,134.848619,70.372,UQ Mobile,CST-117,0.94,4.28,4.482
2024-06-03T18:05:00,33.767361,134.860991,68.128,UQ Mobile,CST-118,0.952,4.242,4.49
2024-06-03T18:10:00,33.777603,134.860355,69.965,UQ Mobile,CST-119,0.963,4.201,4.497
2024-06-03T18:15:00,33.770003,134.860412,68.691,UQ Mobile,CST-120,0.974,4.157,4.505
2024-06-03T18:20:00,33.783754,134.857649,69.567,UQ Mobile,CST-121,0.985,4.111,4.512
2024-06-03T18:25:00,33.767468,134.853014,68.816,UQ Mobile,CST-122,0.996,4.062,4.519
2024-06-03T18:30:00,33.781268,134.847203,68.517,KDDI Coastal,CST-123,1.007,4.01,4.526
2024-06-03T18:35:00,33.770932,134.857391,67.953,Pacific Wave LTE,CST-124,1.018,3.955,4.533
2024-06-03T18:40:00,33.772631,134.850315,69.708,KDDI Coastal,CST-100,1.028,3.897,4.539
2024-06-03T18:45:00,33.766463,134.848756,69.108,KDDI Coastal,CST-101,1.039,3.837,4.546
2024-06-03T18:50:00,33.775129,134.84327,68.461,KDDI Coastal,CST-102,1.05,3.774,4.552
2024-06-03T18:55:00,33.761683,134.858859,69.958,Pacific Wave LTE,CST-103,1.06,3.709,4.559
2024-06-03T19:00:00,33.774649,134.859989,70.538,Pacific Wave LTE,CST-104,1.071,3.641,4.565
2024-06-03T19:05:00,33.762431,134.844835,68.245,UQ Mobile,CST-105,1.081,3.57,4.571
2024-06-03T19:10:00,33.772603,134.844938,67.478,Pacific Wave LTE,CST-106,1.091,3.497,4.577
2024-06-03T19:15:00,33.762626,134.86031,68.067,KDDI Coastal,CST-107,1.101,3.422,4.582
2024-06-03T19:20:00,33.762288,134.855315,69.36,KDDI Coastal,CST-108,1.111,3.344,4.588
2024-06-03T19:25:00,33.761173,134.846784,70.253,UQ Mobile,CST-109,1.121,3.264,4.594
2024-06-03T19:30:00,33.761016,134.857988,69.005,UQ Mobile,CST-110,1.131,3.182,4.599
2024-06-03T19:35:00,33.766935,134.848332,67.211,Pacific Wave LTE,CST-111,1.141,3.098,4.604
2024-06-03T19:40:00,33.773164,134.85671,69.834,KDDI Coastal,CST-112,1.151,3.011,4.609
2024-06-03T19:45:00,33.761689,134.854851,68.972,KDDI Coastal,CST-113,1.161,2.923,4.614
2024-06-03T19:50:00,33.754607,134.845146,67.746,UQ Mobile,CST-114,1.17,2.832,4.619
2024-06-03T19:55:00,33.760335,134.84539,68.885,KDDI Coastal,CST-115,1.18,2.739,4.624
2024-06-03T20:00:00,33.761368,134.857604,68.128,UQ Mobile,CST-116,1.189,2.645,4.628
2024-06-03T20:05:00,33.7548,134.862929,68.5,KDDI Coastal,CST-117,1.198,2.549,4.632
2024-06-03T20:10:00,33.762835,134.861698,69.465,Pacific Wave LTE,CST-118,1.208,2.451,4.637
2024-06-03T20:15:00,33.751424,134.859799,67.08,UQ Mobile,CST-119,1.217,2.351,4.641
2024-06-03T20:20:00,33.759663,134.850574,68.191,KDDI Coastal,CST-120,1.226,2.25,4.645
2024-06-03T20:25:00,33.753108,134.847636,68.925,KDDI Coastal,CST-121,1.235,2.147,4.649
2024-06-03T20:30:00,33.761525,134.846765,68.142,KDDI Coastal,CST-122,1.243,2.043,4.652
2024-06-03T20:35:00,33.756882,134.855106,67.378,KDDI Coastal,CST-123,1.252,1.937,4.656
2024-06-03T20:40:00,33.752515,134.856524,67.143,KDDI Coastal,CST-124,1.261,1.83,4.659
2024-06-03T20:45:00,33.754441,134.854355,67.974,UQ Mobile,CST-100,1.269,1.722,4.663
2024-06-03T20:50:00,33.765458,134.846991,66.976,KDDI Coastal,CST-101,1.278,1.613,4.666
2024-06-03T20:55:00,33.760468,134.855112,67.575,UQ Mobile,CST-102,1.286,1.502,4.669
2024-06-03T21:00:00,33.748658,134.855282,67.401,UQ Mobile,CST-103,1.294,1.391,4.672
2024-06-03T21:05:00,33.755854,134.847629,68.046,KDDI Coastal,CST-104,1.303,1.278,4.674
2024-06-03T21:10:00,33.744865,134.855421,67.388,Pacific Wave LTE,CST-105,1.311,1.165,4.677
2024-06-03T21:15:00,33.761142,134.865787,65.829,Pacific Wave LTE,CST-106,1.319,1.051,4.679
2024-06-03T21:20:00,33.747163,134.862216,67.512,KDDI Coastal,CST-107,1.326,0.936,4.682
2024-06-03T21:25:00,33.747525,134.851975,66.364,KDDI Coastal,CST-108,1.334,0.82,4.684
2024-06-03T21:30:00,33.758537,134.855671,66.813,Pacific Wave LTE,CST-109,1.342,0.704,4.686
2024-06-03T21:35:00,33.747072,134.862669,66.156,UQ Mobile,CST-110,1.349,0.587,4.688
2024-06-03T21:40:00,33.752177,134.856845,67.863,UQ Mobile,CST-111,1.357,0.47,4.69
2024-06-03T21:45:00,33.754841,134.85663,65.368,KDDI Coastal,CST-112,1.364,0.353,4.691
2024-06-03T21:50:00,33.745484,134.868333,66.924,KDDI Coastal,CST-113,1.371,0.236,4.693
2024-06-03T21:55:00,33.7479,134.854391,66.809,KDDI Coastal,CST-114,1.379,0.118,4.694
2024-06-03T22:00:00,33.738457,134.864913,65.835,KDDI Coastal,CST-115,1.386,0.0,4.695
2024-06-03T22:05:00,33.744308,134.869301,65.848,Pacific Wave LTE,CST-116,1.393,-0.118,4.696
2024-06-03T22:10:00,33.755349,134.8507,64.595,Pacific Wave LTE,CST-117,1.399,-0.236,4.697
2024-06-03T22:15:00,33.739632,134.850798,64.393,KDDI Coastal,CST-118,1.406,-0.353,4.698
2024-06-03T22:20:00,33.746572,134.863377,64.907,KDDI Coastal,CST-119,1.413,-0.47,4.699
2024-06-03T22:25:00,33.741399,134.859755,65.008,UQ Mobile,CST-120,1.419,-0.587,4.699
2024-06-03T22:30:00,33.748159,134.863392,66.589,Pacific Wave LTE,CST-121,1.426,-0.704,4.7
2024-06-03T22:35:00,33.737089,134.865731,63.996,Pacific Wave LTE,CST-122,1.432,-0.82,4.7
2024-06-03T22:40:00,33.744301,134.860139,63.933,Pacific Wave LTE,CST-123,1.438,-0.936,4.7
2024-06-03T22:45:00,33.744278,134.86079,65.635,UQ Mobile,CST-124,1.444,-1.051,4.7
2024-06-03T22:50:00,33.742622,134.860555,66.423,Pacific Wave LTE,CST-100,1.45,-1.165,4.7
2024-06-03T22:55:00,33.746464,134.868235,64.67,UQ Mobile,CST-101,1.456,-1.278,4.699
2024-06-03T23:00:00,33.741092,134.862914,64.149,KDDI Coastal,CST-102,1.462,-1.391,4.699
2024-06-03T23:05:00,33.731713,134.864297,66.169,Pacific Wave LTE,CST-103,1.467,-1.502,4.698
2024-06-03T23:10:00,33.742439,134.858308,63.27,Pacific Wave LTE,CST-104,1.473,-1.613,4.698
2024-06-03T23:15:00,33.73575,134.871528,64.335,Pacific Wave LTE,CST-105,1.478,-1.722,4.697
2024-06-03T23:20:00,33.746719,134.860496,64.502,KDDI Coastal,CST-106,1.483,-1.83,4.696
2024-06-03T23:25:00,33.746784,134.873562,63.219,KDDI Coastal,CST-107,1.489,-1.937,4.695
2024-06-03T23:30:00,33.734972,134.858675,63.44,KDDI Coastal,CST-108,1.494,-2.043,4.693
2024-06-03T23:35:00,33.741171,134.864009,64.759,KDDI Coastal,CST-109,1.499,-2.147,4.692
2024-06-03T23:40:00,33.736427,134.858881,64.93,KDDI Coastal,CST-110,1.504,-2.25,4.69
2024-06-03T23:45:00,33.74059,134.859794,62.56,Pacific Wave LTE,CST-111,1.508,-2.351,4.689
2024-06-03T23:50:00,33.743505,134.855023,65.077,KDDI Coastal,CST-112,1.513,-2.451,4.687
2024-06-03T23:55:00,33.727301,134.874669,63.049,UQ Mobile,CST-113,1.517,-2.549,4.685
2024-06-04T00:00:00,33.735593,134.85912,62.768,Pacific Wave LTE,CST-114,1.522,-2.645,4.683
2024-06-04T00:05:00,33.725671,134.866291,63.339,UQ Mobile,CST-115,1.526,-2.739,4.68
2024-06-04T00:10:00,33.738941,134.862015,63.924,Pacific Wave LTE,CST-116,1.53,-2.832,4.678
2024-06-04T00:15:00,33.736508,134.865015,64.953,UQ Mobile,CST-117,1.534,-2.923,4.676
2024-06-04T00:20:00,33.72834,134.861705,63.2,Pacific Wave LTE,CST-118,1.538,-3.011,4.673
2024-06-04T00:25:00,33.734037,134.869974,62.357,UQ Mobile,CST-119,1.542,-3.098,4.67
2024-06-04T00:30:00,33.725707,134.876872,63.384,UQ Mobile,CST-120,1.545,-3.182,4.667
2024-06-04T00:35:00,33.729754,134.873255,64.598,Pacific Wave LTE,CST-121,1.549,-3.264,4.664
2024-06-04T00:40:00,33.722946,134.862572,64.58,Pacific Wave LTE,CST-122,1.552,-3.344,4.661
2024-06-04T00:45:00,33.737567,134.875368,63.732,UQ Mobile,CST-123,1.556,-3.422,4.657
2024-06-04T00:50:00,33.732846,134.87748,63.439,KDDI Coastal,CST-124,1.559,-3.497,4.654
2024-06-04T00:55:00,33.735044,134.863577,61.577,UQ Mobile,CST-100,1.562,-3.57,4.65
2024-06-04T01:00:00,33.71998,134.878063,62.882,UQ Mobile,CST-101,1.565,-3.641,4.647
2024-06-04T01:05:00,33.733912,134.861426,62.158,KDDI Coastal,CST-102,1.568,-3.709,4.643
2024-06-04T01:10:00,33.716079,134.860929,63.389,Pacific Wave LTE,CST-103,1.571,-3.774,4.639
2024-06-04T01:15:00,33.721354,134.877406,62.152,Pacific Wave LTE,CST-104,1.573,-3.837,4.634
2024-06-04T01:20:00,33.718215,134.866316,62.411,UQ Mobile,CST-105,1.576,-3.897,4.63
2024-06-04T01:25:00,33.733371,134.867339,63.251,UQ Mobile,CST-106,1.578,-3.955,4.626
2024-06-04T01:30:00,33.71979,134.879977,63.173,KDDI Coastal,CST-107,1.58,-4.01,4.621
2024-06-04T01:35:00,33.720966,134.862078,62.158,UQ Mobile,CST-108,1.582,-4.062,4.616
2024-06-04T01:40:00,33.731015,134.869484,61.969,KDDI Coastal,CST-109,1.584,-4.111,4.611
2024-06-04T01:45:00,33.721187,134.870981,63.165,KDDI Coastal,CST-110,1.586,-4.157,4.606
2024-06-04T01:50:00,33.7164,134.871235,62.74,KDDI Coastal,CST-111,1.588,-4.201,4.601
2024-06-04T01:55:00,33.728681,134.870432,63.341,UQ Mobile,CST-112,1.59,-4.242,4.596
2024-06-04T02:00:00,33.713641,134.869403,62.459,Pacific Wave LTE,CST-113,1.591,-4.28,4.591
2024-06-04T02:05:00,33.720915,134.871309,63.232,Pacific Wave LTE,CST-114,1.593,-4.315,4.585
2024-06-04T02:10:00,33.728435,134.86519,60.853,UQ Mobile,CST-115,1.594,-4.347,4.579
2024-06-04T02:15:00,33.713503,134.867575,61.502,UQ Mobile,CST-116,1.595,-4.376,4.574
2024-06-04T02:20:00,33.718143,134.872435,63.672,Pacific Wave LTE,CST-117,1.596,-4.402,4.568
2024-06-04T02:25:00,33.725397,134.876495,63.678,Pacific Wave LTE,CST-118,1.597,-4.425,4.562
2024-06-04T02:30:00,33.722929,134.879103,61.634,KDDI Coastal,CST-119,1.598,-4.445,4.555
2024-06-04T02:35:00,33.709475,134.871893,63.527,UQ Mobile,CST-120,1.598,-4.462,4.549
2024-06-04T02:40:00,33.711107,134.870234,62.667,KDDI Coastal,CST-121,1.599,-4.475,4.542
2024-06-04T02:45:00,33.718968,134.87823,62.755,KDDI Coastal,CST-122,1.599,-4.486,4.536
2024-06-04T02:50:00,33.711255,134.882694,60.863,KDDI Coastal,CST-123,1.6,-4.494,4.529
2024-06-04T02:55:00,33.707725,134.867097,63.476,UQ Mobile,CST-124,1.6,-4.498,4.522
2024-06-04T03:00:00,33.71399,134.877885,63.119,UQ Mobile,CST-100,1.6,-4.5,4.515
2024-06-04T03:05:00,33.71647,134.872515,61.864,Pacific Wave LTE,CST-101,1.6,-4.498,4.508
2024-06-04T03:10:00,33.719605,134.867692,62.923,UQ Mobile,CST-102,1.6,-4.494,4.501
2024-06-04T03:15:00,33.709472,134.885812,63.49,KDDI Coastal,CST-103,1.599,-4.486,4.493
2024-06-04T03:20:00,33.708717,134.883709,61.265,KDDI Coastal,CST-104,1.599,-4.475,4.486
2024-06-04T03:25:00,33.704935,134.87873,61.713,UQ Mobile,CST-105,1.598,-4.462,4.478
2024-06-04T03:30:00,33.720582,134.887868,62.925,KDDI Coastal,CST-106,1.598,-4.445,4.47
2024-06-04T03:35:00,33.709493,134.88246,61.527,Pacific Wave LTE,CST-107,1.597,-4.425,4.462
2024-06-04T03:40:00,33.700837,134.884307,61.719,UQ Mobile,CST-108,1.596,-4.402,4.454
2024-06-04T03:45:00,33.704114,134.88481,61.537,UQ Mobile,CST-109,1.595,-4.376,4.446
2024-06-04T03:50:00,33.702803,134.889279,63.521,UQ Mobile,CST-110,1.594,-4.347,4.438
2024-06-04T03:55:00,33.703242,134.878226,62.507,KDDI Coastal,CST-111,1.593,-4.315,4.429
2024-06-04T04:00:00,33.69997,134.876002,61.826,KDDI Coastal,CST-112,1.591,-4.28,4.421
2024-06-04T04:05:00,33.704841,134.884768,61.519,UQ Mobile,CST-113,1.59,-4.242,4.412
2024-06-04T04:10:00,33.698786,134.892074,62.49,UQ Mobile,CST-114,1.588,-4.201,4.403
2024-06-04T04:15:00,33.714233,134.876283,63.585,UQ Mobile,CST-115,1.586,-4.157,4.394
2024-06-04T04:20:00,33.698249,134.884475,63.751,UQ Mobile,CST-116,1.584,-4.111,4.385
2024-06-04T04:25:00,33.711488,134.880045,63.861,UQ Mobile,CST-117,1.582,-4.062,4.376
2024-06-04T04:30:00,33.708232,134.891494,62.383,UQ Mobile,CST-118,1.58,-4.01,4.366
2024-06-04T04:35:00,33.700931,134.882197,61.371,KDDI Coastal,CST-119,1.578,-3.955,4.357
2024-06-04T04:40:00,33.696359,134.890972,61.41,UQ Mobile,CST-120,1.576,-3.897,4.347
2024-06-04T04:45:00,33.704433,134.8906,62.279,KDDI Coastal,CST-121,1.573,-3.837,4.337
2024-06-04T04:50:00,33.707341,134.883993,64.151,KDDI Coastal,CST-122,1.571,-3.774,4.327
2024-06-04T04:55:00,33.704822,134.882026,63.045,KDDI Coastal,CST-123,1.568,-3.709,4.317
2024-06-04T05:00:00,33.693278,134.884458,64.18,Pacific Wave LTE,CST-124,1.565,-3.641,4.307
2024-06-04T05:05:00,33.697959,134.88101,63.178,UQ Mobile,CST-100,1.562,-3.57,4.297
2024-06-04T05:10:00,33.692485,134.877243,64.475,Pacific Wave LTE,CST-101,1.559,-3.497,4.286
2024-06-04T05:15:00,33.697785,134.878173,62.479,UQ Mobile,CST-102,1.556,-3.422,4.276
2024-06-04T05:20:00,33.708741,134.893582,63.36,KDDI Coastal,CST-103,1.552,-3.344,4.265
2024-06-04T05:25:00,33.690223,134.892242,62.372,Pacific Wave LTE,CST-104,1.549,-3.264,4.255
2024-06-04T05:30:00,33.702463,134.886891,64.771,UQ Mobile,CST-105,1.545,-3.182,4.244
2024-06-04T05:35:00,33.690967,134.887966,64.031,KDDI Coastal,CST-106,1.542,-3.098,4.233
2024-06-04T05:40:00,33.688764,134.891364,64.042,UQ Mobile,CST-107,1.538,-3.011,4.221
2024-06-04T05:45:00,33.69248,134.881555,64.807,UQ Mobile,CST-108,1.534,-2.923,4.21
2024-06-04T05:50:00,33.694031,134.88108,63.89,UQ Mobile,CST-109,1.53,-2.832,4.199
2024-06-04T05:55:00,33.703076,134.897631,65.167,KDDI Coastal,CST-110,1.526,-2.739,4.187
2024-06-04T06:00:00,33.703625,134.882932,65.021,KDDI Coastal,CST-111,1.522,-2.645,4.176
2024-06-04T06:05:00,33.69755,134.89847,63.144,UQ Mobile,CST-112,1.517,-2.549,4.164
2024-06-04T06:10:00,33.698308,134.895441,63.547,KDDI Coastal,CST-113,1.513,-2.451,4.152
2024-06-04T06:15:00,33.688604,134.892006,63.013,UQ Mobile,CST-114,1.508,-2.351,4.14
2024-06-04T06:20:00,33.691751,134.90148,65.466,Pacific Wave LTE,CST-115,1.504,-2.25,4.128
2024-06-04T06:25:00,33.700845,134.891003,64.427,UQ Mobile,CST-116,1.499,-2.147,4.115
2024-06-04T06:30:00,33.684327,134.887079,66.032,Pacific Wave LTE,CST-117,1.494,-2.043,4.103
2024-06-04T06:35:00,33.686043,134.885225,63.264,UQ Mobile,CST-118,1.489,-1.937,4.091
2024-06-04T06:40:00,33.700377,134.900737,64.946,UQ Mobile,CST-119,1.483,-1.83,4.078
2024-06-04T06:45:00,33.695191,134.896251,64.154,UQ Mobile,CST-120,1.478,-1.722,4.065
2024-06-04T06:50:00,33.694256,134.886054,63.74,UQ Mobile,CST-121,1.473,-1.613,4.052
2024-06-04T06:55:00,33.687942,134.894408,65.42,Pacific Wave LTE,CST-122,1.467,-1.502,4.039
2024-06-04T07:00:00,33.699511,134.88908,65.205,KDDI Coastal,CST-123,1.462,-1.391,4.026
2024-06-04T07:05:00,33.685185,134.897536,66.669,Pacific Wave LTE,CST-124,1.456,-1.278,4.013
2024-06-04T07:10:00,33.686009,134.892404,65.479,UQ Mobile,CST-100,1.45,-1.165,4.0
2024-06-04T07:15:00,33.69722,134.893714,65.482,KDDI Coastal,CST-101,1.444,-1.051,3.986
2024-06-04T07:20:00,33.690628,134.889284,66.812,KDDI Coastal,CST-102,1.438,-0.936,3.973
2024-06-04T07:25:00,33.688775,134.900114,65.163,UQ Mobile,CST-103,1.432,-0.82,3.959
2024-06-04T07:30:00,33.698112,134.891131,64.619,UQ Mobile,CST-104,1.426,-0.704,3.945
2024-06-04T07:35:00,33.689304,134.898627,64.84,KDDI Coastal,CST-105,1.419,-0.587,3.931
2024-06-04T07:40:00,33.685457,134.909921,66.287,UQ Mobile,CST-106,1.413,-0.47,3.917
2024-06-04T07:45:00,33.683095,134.90797,66.042,KDDI Coastal,CST-107,1.406,-0.353,3.903
2024-06-04T07:50:00,33.68364,134.89639,66.273,UQ Mobile,CST-108,1.399,-0.236,3.889
2024-06-04T07:55:00,33.696718,134.896782,65.572,Pacific Wave LTE,CST-109,1.393,-0.118,3.874
2024-06-04T08:00:00,33.677801,134.908122,66.362,KDDI Coastal,CST-110,1.386,-0.0,3.86
2024-06-04T08:05:00,33.676621,134.895156,65.856,KDDI Coastal,CST-111,1.379,0.118,3.845
2024-06-04T08:10:00,33.681197,134.900829,66.029,UQ Mobile,CST-112,1.371,0.236,3.831
2024-06-04T08:15:00,33.6941,134.902715,65.794,UQ Mobile,CST-113,1.364,0.353,3.816
2024-06-04T08:20:00,33.684479,134.912289,67.759,KDDI Coastal,CST-114,1.357,0.47,3.801
2024-06-04T08:25:00,33.678919,134.91279,66.731,UQ Mobile,CST-115,1.349,0.587,3.786
2024-06-04T08:30:00,33.678175,134.89492,65.766,Pacific Wave LTE,CST-116,1.342,0.704,3.771
2024-06-04T08:35:00,33.685856,134.901609,67.722,UQ Mobile,CST-117,1.334,0.82,3.755
2024-06-04T08:40:00,33.678737,134.907003,66.074,KDDI Coastal,CST-118,1.326,0.936,3.74
2024-06-04T08:45:00,33.682732,134.912947,68.048,KDDI Coastal,CST-119,1.319,1.051,3.725
2024-06-04T08:50:00,33.683328,134.898731,67.746,Pacific Wave LTE,CST-120,1.311,1.165,3.709
2024-06-04T08:55:00,33.673295,134.899079,66.532,UQ Mobile,CST-121,1.303,1.278,3.693
2024-06-04T09:00:00,33.678992,134.909182,68.799,KDDI Coastal,CST-122,1.294,1.391,3.677
2024-06-04T09:05:00,33.686282,134.913298,68.549,UQ Mobile,CST-123,1.286,1.502,3.662
2024-06-04T09:10:00,33.682482,134.906814,68.525,UQ Mobile,CST-124,1.278,1.613,3.645
2024-06-04T09:15:00,33.68915,134.91896,67.181,Pacific Wave LTE,CST-100,1.269,1.722,3.629
2024-06-04T09:20:00,33.671487,134.911828,69.182,KDDI Coastal,CST-101,1.261,1.83,3.613
2024-06-04T09:25:00,33.679257,134.909313,67.532,KDDI Coastal,CST-102,1.252,1.937,3.597
2024-06-04T09:30:00,33.673582,134.901149,68.58,Pacific Wave LTE,CST-103,1.243,2.043,3.58
2024-06-04T09:35:00,33.669142,134.909815,67.804,Pacific Wave LTE,CST-104,1.235,2.147,3.564
2024-06-04T09:40:00,33.674744,134.9125,67.64,KDDI Coastal,CST-105,1.226,2.25,3.547
2024-06-04T09:45:00,33.67808,134.905675,70.021,KDDI Coastal,CST-106,1.217,2.351,3.53
2024-06-04T09:50:00,33.68087,134.908858,69.667,UQ Mobile,CST-107,1.208,2.451,3.513
2024-06-04T09:55:00,33.677675,134.921364,69.88,UQ Mobile,CST-108,1.198,2.549,3.497
2024-06-04T10:00:00,33.67607,134.919164,68.076,KDDI Coastal,CST-109,1.189,2.645,3.479
2024-06-04T10:05:00,33.684438,134.922321,67.9,Pacific Wave LTE,CST-110,1.18,2.739,3.462
2024-06-04T10:10:00,33.682207,134.924755,69.19,Pacific Wave LTE,CST-111,1.17,2.832,3.445
2024-06-04T10:15:00,33.680117,134.905624,70.036,KDDI Coastal,CST-112,1.161,2.923,3.428
2024-06-04T10:20:00,33.672766,134.919941,68.001,UQ Mobile,CST-113,1.151,3.011,3.41
2024-06-04T10:25:00,33.667095,134.9254,70.244,KDDI Coastal,CST-114,1.141,3.098,3.393
2024-06-04T10:30:00,33.66619,134.910838,70.522,Pacific Wave LTE,CST-115,1.131,3.182,3.375
2024-06-04T10:35:00,33.682528,134.914268,68.185,KDDI Coastal,CST-116,1.121,3.264,3.357
2024-06-04T10:40:00,33.672849,134.927914,70.402,Pacific Wave LTE,CST-117,1.111,3.344,3.339
2024-06-04T10:45:00,33.670809,134.914342,69.277,Pacific Wave LTE,CST-118,1.101,3.422,3.321
2024-06-04T10:50:00,33.665062,134.926044,70.844,KDDI Coastal,CST-119,1.091,3.497,3.303
2024-06-04T10:55:00,33.665751,134.927128,70.621,UQ Mobile,CST-120,1.081,3.57,3.285
2024-06-04T11:00:00,33.667079,134.91699,70.714,KDDI Coastal,CST-121,1.071,3.641,3.267
2024-06-04T11:05:00,33.672999,134.927287,69.71,Pacific Wave LTE,CST-122,1.06,3.709,3.249
2024-06-04T11:10:00,33.67479,134.918233,70.584,Pacific Wave LTE,CST-123,1.05,3.774,3.23
2024-06-04T11:15:00,33.676872,134.918881,69.455,UQ Mobile,CST-124,1.039,3.837,3.212
2024-06-04T11:20:00,33.672362,134.917882,70.833,KDDI Coastal,CST-100,1.028,3.897,3.193
2024-06-04T11:25:00,33.677606,134.930653,69.898,KDDI Coastal,CST-101,1.018,3.955,3.174
2024-06-04T11:30:00,33.669016,134.925346,70.925,Pacific Wave LTE,CST-102,1.007,4.01,3.155
2024-06-04T11:35:00,33.677314,134.915636,69.154,Pacific Wave LTE,CST-103,0.996,4.062,3.137
2024-06-04T11:40:00,33.677575,134.921481,70.561,KDDI Coastal,CST-104,0.985,4.111,3.118
2024-06-04T11:45:00,33.673662,134.92695,69.281,KDDI Coastal,CST-105,0.974,4.157,3.098
2024-06-04T11:50:00,33.669347,134.925174,71.529,KDDI Coastal,CST-106,0.963,4.201,3.079
2024-06-04T11:55:00,33.669085,134.93256,69.512,KDDI Coastal,CST-107,0.952,4.242,3.06
2024-06-04T12:00:00,33.676629,134.919931,71.497,KDDI Coastal,CST-108,0.94,4.28,3.041
2024-06-04T12:05:00,33.673126,134.923522,69.642,KDDI Coastal,CST-109,0.929,4.315,3.021
2024-06-04T12:10:00,33.667932,134.924964,68.732,Pacific Wave LTE,CST-110,0.918,4.347,3.002
2024-06-04T12:15:00,33.664672,134.93654,68.828,Pacific Wave LTE,CST-111,0.906,4.376,2.982
2024-06-04T12:20:00,33.675999,134.921347,70.33,KDDI Coastal,CST-112,0.895,4.402,2.962
2024-06-04T12:25:00,33.669114,134.938129,68.642,UQ Mobile,CST-113,0.883,4.425,2.943
2024-06-04T12:30:00,33.658067,134.931073,69.451,KDDI Coastal,CST-114,0.871,4.445,2.923
2024-06-04T12:35:00,33.670467,134.925472,70.422,UQ Mobile,CST-115,0.86,4.462,2.903
2024-06-04T12:40:00,33.663038,134.926056,70.376,Pacific Wave LTE,CST-116,0.848,4.475,2.883
2024-06-04T12:45:00,33.671342,134.921437,70.554,KDDI Coastal,CST-117,0.836,4.486,2.863
2024-06-04T12:50:00,33.673797,134.925886,71.026,Pacific Wave LTE,CST-118,0.824,4.494,2.843
2024-06-04T12:55:00,33.657146,134.93696,70.255,Pacific Wave LTE,CST-119,0.812,4.498,2.822
2024-06-04T13:00:00,33.673277,134.939069,70.499,UQ Mobile,CST-120,0.8,4.5,2.802
2024-06-04T13:05:00,33.660629,134.927041,70.906,UQ Mobile,CST-121,0.788,4.498,2.781
2024-06-04T13:10:00,33.663537,134.93063,68.806,KDDI Coastal,CST-122,0.776,4.494,2.761
2024-06-04T13:15:00,33.661641,134.92612,71.056,UQ Mobile,CST-123,0.763,4.486,2.74
2024-06-04T13:20:00,33.660711,134.93832,70.457,KDDI Coastal,CST-124,0.751,4.475,2.72
2024-06-04T13:25:00,33.658794,134.929123,70.087,KDDI Coastal,CST-100,0.739,4.462,2.699
2024-06-04T13:30:00,33.66911,134.929765,69.579,UQ Mobile,CST-101,0.726,4.445,2.678
2024-06-04T13:35:00,33.670162,134.944332,69.738,KDDI Coastal,CST-102,0.714,4.425,2.657
