time,lattitude,longtitude,connection_strength_data,provider,station_name,train_velocity_kmh,repeater_gain_db,tunnel_depth_m
2024-02-14T09:30:40,35.691009,139.759486,53.348,SubwayNet,Kiba,73.294,15.704,33.954
2024-02-14T09:31:00,35.693253,139.757875,53.063,TunnelGrid,Asahi,73.375,15.742,34.339
2024-02-14T09:31:20,35.692929,139.763135,52.254,SubwayNet,Mori,75.119,15.618,33.985
2024-02-14T09:31:40,35.69026,139.761367,52.459,SubwayNet,Ayame,76.045,15.563,33.87
2024-02-14T09:32:00,35.688687,139.761183,52.123,UQ Mobile,Sora,75.149,15.773,35.467
2024-02-14T09:32:20,35.689738,139.75655,52.037,TunnelGrid,Hinode,74.246,15.806,35.349
2024-02-14T09:32:40,35.688798,139.758874,52.402,UQ Mobile,Kiba,73.435,15.876,35.603
2024-02-14T09:33:00,35.691736,139.759427,52.749,UQ Mobile,Asahi,76.365,15.644,34.798
2024-02-14T09:33:20,35.690323,139.759497,52.212,TunnelGrid,Mori,76.212,15.662,34.897
2024-02-14T09:33:40,35.691278,139.757373,53.0,UQ Mobile,Ayame,74.428,15.914,36.443
2024-02-14T09:34:00,35.692131,139.758188,52.927,SubwayNet,Sora,72.935,15.965,36.171
2024-02-14T09:34:20,35.689419,139.762005,52.856,SubwayNet,Hinode,75.498,15.733,35.25
2024-02-14T09:34:40,35.690599,139.759655,52.23,TunnelGrid,Kiba,72.316,16.085,36.957
2024-02-14T09:35:00,35.686575,139.759048,52.681,TunnelGrid,Asahi,73.399,15.887,35.689
2024-02-14T09:35:20,35.686455,139.762597,51.793,TunnelGrid,Mori,71.854,16.032,36.24
2024-02-14T09:35:40,35.689667,139.762249,53.08,TunnelGrid,Ayame,72.424,15.991,36.154
2024-02-14T09:36:00,35.692628,139.756515,51.999,TunnelGrid,Sora,74.586,16.006,37.375
2024-02-14T09:36:20,35.692633,139.758187,50.804,TunnelGrid,Hinode,72.957,16.093,37.356
2024-02-14T09:36:40,35.686057,139.760802,51.656,UQ Mobile,Kiba,70.606,16.201,37.104
2024-02-14T09:37:00,35.692878,139.758783,51.71,UQ Mobile,Asahi,71.04,16.169,37.047
2024-02-14T09:37:20,35.691142,139.758872,50.791,UQ Mobile,Mori,71.674,16.195,37.612
2024-02-14T09:37:40,35.692845,139.76343,51.238,UQ Mobile,Ayame,71.735,16.213,37.803
2024-02-14T09:38:00,35.693327,139.758481,52.033,TunnelGrid,Sora,71.161,16.094,36.445
2024-02-14T09:38:20,35.688641,139.762247,52.184,UQ Mobile,Hinode,69.408,16.347,37.753
2024-02-14T09:38:40,35.687781,139.763785,51.209,SubwayNet,Kiba,70.318,16.322,38.02
2024-02-14T09:39:00,35.689839,139.763628,51.283,TunnelGrid,Asahi,71.3,16.267,38.063
2024-02-14T09:39:20,35.693242,139.761373,52.078,UQ Mobile,Mori,68.806,16.316,37.154
2024-02-14T09:39:40,35.689909,139.758642,52.066,TunnelGrid,Ayame,68.676,16.355,37.418
2024-02-14T09:40:00,35.68941,139.763707,52.794,TunnelGrid,Sora,65.986,16.519,37.328
2024-02-14T09:40:20,35.69081,139.7626,52.499,TunnelGrid,Hinode,65.308,16.694,38.402
2024-02-14T09:40:40,35.686333,139.757627,51.298,UQ Mobile,Kiba,68.153,16.537,38.705
2024-02-14T09:41:00,35.687501,139.758895,50.971,UQ Mobile,Asahi,65.952,16.709,38.908
2024-02-14T09:41:20,35.692743,139.757473,51.898,UQ Mobile,Mori,66.633,16.602,38.396
2024-02-14T09:41:40,35.692985,139.757483,51.532,SubwayNet,Ayame,63.8,16.938,39.53
2024-02-14T09:42:00,35.687792,139.756728,52.492,UQ Mobile,Sora,63.894,16.835,38.732
2024-02-14T09:42:20,35.686938,139.758104,52.565,UQ Mobile,Hinode,61.266,17.041,38.787
2024-02-14T09:42:40,35.68832,139.756158,52.123,UQ Mobile,Kiba,62.2,16.92,38.389
2024-02-14T09:43:00,35.686848,139.763357,50.694,UQ Mobile,Asahi,63.027,17.037,39.869
2024-02-14T09:43:20,35.691161,139.762289,50.633,TunnelGrid,Mori,60.045,17.226,39.489
2024-02-14T09:43:40,35.693851,139.763198,50.557,TunnelGrid,Ayame,61.017,17.159,39.586
2024-02-14T09:44:00,35.691549,139.759985,52.396,TunnelGrid,Sora,58.763,17.242,38.77
2024-02-14T09:44:20,35.69304,139.761277,52.703,SubwayNet,Hinode,59.468,17.237,39.197
2024-02-14T09:44:40,35.686749,139.760945,50.492,TunnelGrid,Kiba,55.063,17.816,40.714
2024-02-14T09:45:00,35.687746,139.761044,52.297,UQ Mobile,Asahi,54.224,17.914,40.859
2024-02-14T09:45:20,35.688888,139.761048,51.657,SubwayNet,Mori,56.713,17.585,40.08
2024-02-14T09:45:40,35.691731,139.761967,51.508,TunnelGrid,Ayame,54.374,17.83,40.31
2024-02-14T09:46:00,35.689707,139.760587,52.275,TunnelGrid,Sora,54.748,17.693,39.517
2024-02-14T09:46:20,35.690618,139.758222,51.828,SubwayNet,Hinode,51.199,18.261,41.214
2024-02-14T09:46:40,35.689105,139.756293,53.172,SubwayNet,Kiba,50.603,18.128,39.718
2024-02-14T09:47:00,35.688597,139.763373,52.055,TunnelGrid,Asahi,51.545,18.133,40.497
2024-02-14T09:47:20,35.693248,139.757337,52.304,TunnelGrid,Mori,48.87,18.396,40.357
2024-02-14T09:47:40,35.688954,139.763495,52.153,UQ Mobile,Ayame,48.094,18.53,40.72
2024-02-14T09:48:00,35.690626,139.761158,51.447,SubwayNet,Sora,48.234,18.589,41.295
2024-02-14T09:48:20,35.68822,139.76215,53.178,TunnelGrid,Hinode,44.403,19.023,41.199
2024-02-14T09:48:40,35.686262,139.762731,52.387,UQ Mobile,Kiba,45.991,18.776,40.769
2024-02-14T09:49:00,35.688842,139.760498,53.217,UQ Mobile,Asahi,42.825,19.138,40.591
2024-02-14T09:49:20,35.692879,139.762794,52.523,TunnelGrid,Mori,44.702,18.994,41.259
2024-02-14T09:49:40,35.6921,139.758241,52.533,UQ Mobile,Ayame,41.593,19.344,40.951
2024-02-14T09:50:00,35.686817,139.762172,51.648,SubwayNet,Sora,40.298,19.62,41.741
2024-02-14T09:50:20,35.686669,139.761097,52.072,TunnelGrid,Hinode,40.211,19.531,40.975
2024-02-14T09:50:40,35.689269,139.760774,52.352,SubwayNet,Kiba,36.69,19.782,42.519
2024-02-14T09:51:00,35.690411,139.759855,52.889,TunnelGrid,Asahi,35.629,19.68,42.156
2024-02-14T09:51:20,35.688378,139.757246,52.774,SubwayNet,Mori,36.459,19.812,41.998
2024-02-14T09:51:40,35.693129,139.759506,53.443,SubwayNet,Ayame,36.323,19.926,40.925
2024-02-14T09:52:00,35.687928,139.758,51.81,SubwayNet,Sora,33.621,19.457,41.756
2024-02-14T09:52:20,35.69266,139.758144,51.117,SubwayNet,Hinode,33.058,19.279,42.826
2024-02-14T09:52:40,35.693452,139.756091,51.874,UQ Mobile,Kiba,32.447,19.254,42.29
2024-02-14T09:53:00,35.688,139.762584,51.914,UQ Mobile,Asahi,30.26,18.986,42.328
2024-02-14T09:53:20,35.690985,139.758719,51.238,SubwayNet,Mori,32.162,19.154,42.998
2024-02-14T09:53:40,35.692722,139.760515,52.572,TunnelGrid,Ayame,31.854,19.186,42.236
2024-02-14T09:54:00,35.689311,139.756649,51.545,SubwayNet,Sora,33.309,19.383,42.087
2024-02-14T09:54:20,35.692848,139.758625,51.516,UQ Mobile,Hinode,34.589,19.542,42.152
2024-02-14T09:54:40,35.69283,139.758247,51.386,UQ Mobile,Kiba,33.498,19.266,43.529
2024-02-14T09:55:00,35.69329,139.758754,52.67,TunnelGrid,Asahi,36.128,19.776,41.912
2024-02-14T09:55:20,35.689472,139.763063,51.77,UQ Mobile,Mori,35.52,19.572,43.006
2024-02-14T09:55:40,35.6886,139.756506,52.193,TunnelGrid,Ayame,37.739,19.771,43.829
2024-02-14T09:56:00,35.690815,139.756599,51.653,UQ Mobile,Sora,41.143,19.646,42.824
2024-02-14T09:56:20,35.688015,139.758761,51.775,UQ Mobile,Hinode,41.607,19.738,44.046
2024-02-14T09:56:40,35.688595,139.761441,51.324,TunnelGrid,Kiba,40.998,19.667,42.837
2024-02-14T09:57:00,35.692992,139.762394,51.336,SubwayNet,Asahi,43.442,19.295,42.385
2024-02-14T09:57:20,35.688755,139.759965,51.905,UQ Mobile,Mori,42.835,19.501,43.41
2024-02-14T09:57:40,35.692328,139.759636,51.847,UQ Mobile,Ayame,46.623,18.976,42.887
2024-02-14T09:58:00,35.691407,139.759518,50.604,UQ Mobile,Sora,46.789,19.108,44.102
2024-02-14T09:58:20,35.690023,139.763909,51.068,UQ Mobile,Hinode,48.178,18.82,43.059
2024-02-14T09:58:40,35.689034,139.759628,49.937,TunnelGrid,Kiba,49.291,18.747,43.46
2024-02-14T09:59:00,35.691031,139.756275,49.852,TunnelGrid,Asahi,48.821,18.86,43.957
2024-02-14T09:59:20,35.691549,139.763719,50.17,SubwayNet,Mori,51.32,18.445,42.765
2024-02-14T09:59:40,35.69038,139.756245,51.164,UQ Mobile,Ayame,51.002,18.573,43.53
2024-02-14T10:00:00,35.688046,139.756802,51.205,UQ Mobile,Sora,51.847,18.471,43.42
2024-02-14T10:00:20,35.68844,139.758386,49.199,UQ Mobile,Hinode,54.321,18.268,43.789
2024-02-14T10:00:40,35.686276,139.761208,50.308,TunnelGrid,Kiba,53.14,18.311,43.179
2024-02-14T10:01:00,35.6897,139.763433,50.049,UQ Mobile,Asahi,53.864,18.435,44.806
2024-02-14T10:01:20,35.692111,139.756588,49.467,UQ Mobile,Mori,54.246,18.279,43.814
2024-02-14T10:01:40,35.693602,139.759935,50.363,TunnelGrid,Ayame,55.903,18.043,43.174
2024-02-14T10:02:00,35.690366,139.759379,49.759,TunnelGrid,Sora,57.182,18.135,44.949
2024-02-14T10:02:20,35.690356,139.761305,49.847,SubwayNet,Hinode,57.23,18.118,44.834
2024-02-14T10:02:40,35.6918,139.75867,48.936,TunnelGrid,Kiba,60.379,17.762,44.178
2024-02-14T10:03:00,35.686871,139.756205,49.653,UQ Mobile,Asahi,60.194,17.717,43.652
2024-02-14T10:03:20,35.687384,139.762875,49.837,UQ Mobile,Mori,59.475,17.733,43.272
2024-02-14T10:03:40,35.692454,139.761178,48.825,TunnelGrid,Ayame,60.413,17.69,43.582
2024-02-14T10:04:00,35.687444,139.760697,48.756,UQ Mobile,Sora,60.904,17.849,45.316
2024-02-14T10:04:20,35.689727,139.763356,47.721,UQ Mobile,Hinode,64.122,17.522,44.757
2024-02-14T10:04:40,35.689571,139.760365,48.005,SubwayNet,Kiba,65.566,17.318,43.934
2024-02-14T10:05:00,35.687001,139.756554,49.498,TunnelGrid,Asahi,66.53,17.215,43.655
2024-02-14T10:05:20,35.690816,139.756811,49.897,UQ Mobile,Mori,67.298,17.15,43.578
2024-02-14T10:05:40,35.688761,139.757805,49.139,TunnelGrid,Ayame,64.81,17.537,45.366
2024-02-14T10:06:00,35.687363,139.761066,47.322,SubwayNet,Sora,67.875,17.285,45.182
2024-02-14T10:06:20,35.69329,139.76127,48.86,UQ Mobile,Hinode,65.752,17.293,43.832
2024-02-14T10:06:40,35.687802,139.761171,48.246,TunnelGrid,Kiba,66.095,17.247,43.654
2024-02-14T10:07:00,35.689045,139.756067,48.155,TunnelGrid,Asahi,69.858,17.125,45.007
2024-02-14T10:07:20,35.686203,139.758495,48.012,SubwayNet,Mori,68.629,17.146,44.404
2024-02-14T10:07:40,35.686722,139.760223,47.156,SubwayNet,Ayame,71.73,16.965,44.698
2024-02-14T10:08:00,35.687234,139.759215,49.595,UQ Mobile,Sora,70.639,16.956,43.935
2024-02-14T10:08:20,35.687462,139.757833,48.188,SubwayNet,Hinode,70.319,16.964,43.807
2024-02-14T10:08:40,35.687546,139.758056,48.037,SubwayNet,Kiba,72.613,16.903,44.654
2024-02-14T10:09:00,35.69376,139.76058,47.235,TunnelGrid,Asahi,73.523,16.921,45.387
2024-02-14T10:09:20,35.688186,139.759408,48.173,TunnelGrid,Mori,73.416,16.878,44.912
2024-02-14T10:09:40,35.692294,139.757401,48.414,SubwayNet,Ayame,70.789,16.987,44.311
2024-02-14T10:10:00,35.689134,139.76343,47.317,UQ Mobile,Sora,73.418,16.831,44.468
2024-02-14T10:10:20,35.690905,139.763146,48.269,UQ Mobile,Hinode,72.11,16.916,44.471
2024-02-14T10:10:40,35.691169,139.757707,48.138,UQ Mobile,Kiba,75.387,16.76,44.967
2024-02-14T10:11:00,35.690171,139.7596,46.439,UQ Mobile,Asahi,75.223,16.856,45.804
2024-02-14T10:11:20,35.693782,139.762329,48.161,TunnelGrid,Mori,72.028,16.934,44.586
2024-02-14T10:11:40,35.689847,139.75614,47.568,SubwayNet,Ayame,74.626,16.746,44.382
2024-02-14T10:12:00,35.688693,139.757122,48.444,SubwayNet,Sora,74.072,16.828,44.831
2024-02-14T10:12:20,35.693494,139.760492,47.309,TunnelGrid,Hinode,74.408,16.857,45.318
2024-02-14T10:12:40,35.691948,139.762294,47.118,UQ Mobile,Kiba,75.634,16.699,44.521
2024-02-14T10:13:00,35.693215,139.757246,47.177,UQ Mobile,Asahi,75.602,16.737,44.867
2024-02-14T10:13:20,35.686164,139.756851,46.865,TunnelGrid,Mori,74.925,16.805,45.124
2024-02-14T10:13:40,35.689527,139.758563,48.284,TunnelGrid,Ayame,75.856,16.743,45.084
2024-02-14T10:14:00,35.688064,139.761561,47.132,SubwayNet,Sora,76.759,16.694,45.131
2024-02-14T10:14:20,35.688089,139.761579,47.856,TunnelGrid,Hinode,74.249,16.89,45.537
2024-02-14T10:14:40,35.688754,139.759983,47.756,SubwayNet,Kiba,73.423,16.91,45.226
2024-02-14T10:15:00,35.687336,139.759179,47.161,UQ Mobile,Asahi,75.603,16.807,45.549
2024-02-14T10:15:20,35.68787,139.761529,47.279,UQ Mobile,Mori,73.909,16.878,45.213
2024-02-14T10:15:40,35.692718,139.757004,48.96,UQ Mobile,Ayame,76.075,16.647,44.269
2024-02-14T10:16:00,35.692117,139.761387,48.271,SubwayNet,Sora,76.411,16.703,45.015
2024-02-14T10:16:20,35.690522,139.761648,47.039,UQ Mobile,Hinode,73.89,16.933,45.735
2024-02-14T10:16:40,35.692264,139.759049,47.376,UQ Mobile,Kiba,74.508,16.748,44.325
2024-02-14T10:17:00,35.688803,139.75749,48.731,SubwayNet,Asahi,73.137,16.876,44.718
2024-02-14T10:17:20,35.689696,139.756646,48.039,TunnelGrid,Mori,74.471,16.745,44.273
2024-02-14T10:17:40,35.689517,139.76354,46.707,SubwayNet,Ayame,72.669,16.99,45.521
2024-02-14T10:18:00,35.687841,139.761645,48.29,UQ Mobile,Sora,72.02,17.027,45.458
2024-02-14T10:18:20,35.690496,139.756708,47.28,TunnelGrid,Hinode,72.48,16.889,44.439
2024-02-14T10:18:40,35.690098,139.758238,48.163,SubwayNet,Kiba,74.132,16.732,43.951
2024-02-14T10:19:00,35.690218,139.757743,48.31,SubwayNet,Asahi,73.194,16.84,44.415
2024-02-14T10:19:20,35.693837,139.76317,49.231,UQ Mobile,Mori,71.632,16.887,43.9
2024-02-14T10:19:40,35.686291,139.757403,48.183,SubwayNet,Ayame,72.697,17.013,45.758
2024-02-14T10:20:00,35.687176,139.76116,48.494,UQ Mobile,Sora,69.261,17.192,45.237
2024-02-14T10:20:20,35.689563,139.762303,48.837,UQ Mobile,Hinode,71.403,16.938,44.242
2024-02-14T10:20:40,35.692469,139.760957,48.913,TunnelGrid,Kiba,69.653,17.029,43.986
2024-02-14T10:21:00,35.68961,139.762866,48.155,TunnelGrid,Asahi,70.938,17.119,45.645
2024-02-14T10:21:20,35.693498,139.760455,48.378,UQ Mobile,Mori,69.167,17.127,44.576
2024-02-14T10:21:40,35.693607,139.756224,47.983,SubwayNet,Ayame,69.59,17.007,43.75
2024-02-14T10:22:00,35.692999,139.759644,49.209,SubwayNet,Sora,66.82,17.205,43.759
2024-02-14T10:22:20,35.693055,139.759749,48.532,SubwayNet,Hinode,67.156,17.348,45.273
2024-02-14T10:22:40,35.692691,139.763923,47.692,SubwayNet,Kiba,65.991,17.448,45.388
2024-02-14T10:23:00,35.688814,139.759901,49.867,UQ Mobile,Asahi,63.846,17.42,43.671
2024-02-14T10:23:20,35.692285,139.75735,48.883,SubwayNet,Mori,64.88,17.539,45.44
2024-02-14T10:23:40,35.692838,139.757531,48.255,TunnelGrid,Ayame,63.938,17.41,43.642
2024-02-14T10:24:00,35.692781,139.761245,49.864,UQ Mobile,Sora,63.413,17.54,44.417
2024-02-14T10:24:20,35.68794,139.758616,49.476,TunnelGrid,Hinode,62.458,17.518,43.563
2024-02-14T10:24:40,35.691546,139.760043,49.956,SubwayNet,Kiba,61.774,17.598,43.771
2024-02-14T10:25:00,35.693406,139.759604,48.363,UQ Mobile,Asahi,60.257,17.752,44.001
2024-02-14T10:25:20,35.692416,139.759851,49.401,TunnelGrid,Mori,59.041,17.887,44.252
2024-02-14T10:25:40,35.691071,139.762533,50.13,SubwayNet,Ayame,60.866,17.615,43.268
2024-02-14T10:26:00,35.691443,139.75866,49.998,UQ Mobile,Sora,58.842,17.781,43.207
2024-02-14T10:26:20,35.688861,139.761818,50.296,TunnelGrid,Hinode,58.564,17.885,43.884
2024-02-14T10:26:40,35.690122,139.758473,48.686,UQ Mobile,Kiba,57.328,18.058,44.401
2024-02-14T10:27:00,35.688034,139.756971,48.932,SubwayNet,Asahi,56.743,18.024,43.669
2024-02-14T10:27:20,35.688832,139.757929,50.458,TunnelGrid,Mori,54.693,18.29,44.267
2024-02-14T10:27:40,35.69263,139.76045,49.443,SubwayNet,Ayame,54.201,18.378,44.603
2024-02-14T10:28:00,35.689435,139.756749,50.64,UQ Mobile,Sora,52.554,18.522,44.429
2024-02-14T10:28:20,35.69063,139.763863,49.967,TunnelGrid,Hinode,51.894,18.616,44.652
2024-02-14T10:28:40,35.692729,139.763171,50.301,UQ Mobile,Kiba,50.772,18.584,43.422
2024-02-14T10:29:00,35.689316,139.762154,51.132,SubwayNet,Asahi,48.669,18.86,43.815
2024-02-14T10:29:20,35.687657,139.756417,50.404,UQ Mobile,Mori,50.564,18.683,44.051
2024-02-14T10:29:40,35.692651,139.762074,50.129,SubwayNet,Ayame,46.572,19.043,43.376
2024-02-14T10:30:00,35.692436,139.75814,51.287,TunnelGrid,Sora,45.052,19.218,43.334
2024-02-14T10:30:20,35.68753,139.760023,50.861,TunnelGrid,Hinode,44.513,19.285,43.349
2024-02-14T10:30:40,35.687277,139.760553,51.029,SubwayNet,Kiba,43.341,19.315,42.441
2024-02-14T10:31:00,35.691752,139.762708,51.746,SubwayNet,Asahi,41.879,19.721,44.191
2024-02-14T10:31:20,35.691068,139.761097,51.936,SubwayNet,Mori,44.06,19.368,43.564
2024-02-14T10:31:40,35.686502,139.757867,51.065,UQ Mobile,Ayame,42.88,19.444,42.997
2024-02-14T10:32:00,35.688366,139.763841,52.922,UQ Mobile,Sora,38.388,19.961,42.966
2024-02-14T10:32:20,35.692394,139.761023,50.815,UQ Mobile,Hinode,39.267,19.986,43.746
2024-02-14T10:32:40,35.690747,139.761415,51.628,TunnelGrid,Kiba,36.662,19.685,43.328
2024-02-14T10:33:00,35.693046,139.759206,52.876,TunnelGrid,Asahi,37.98,19.981,42.349
2024-02-14T10:33:20,35.693457,139.758597,51.866,TunnelGrid,Mori,35.909,19.744,41.927
2024-02-14T10:33:40,35.691174,139.759338,52.257,UQ Mobile,Ayame,35.4,19.642,42.216
2024-02-14T10:34:00,35.687533,139.760376,51.355,TunnelGrid,Sora,33.345,19.416,41.805
2024-02-14T10:34:20,35.688142,139.763943,52.166,TunnelGrid,Hinode,33.471,19.386,42.258
2024-02-14T10:34:40,35.688552,139.758904,51.051,UQ Mobile,Kiba,30.314,18.905,43.399
2024-02-14T10:35:00,35.691934,139.760122,51.62,TunnelGrid,Asahi,31.785,19.202,41.967
2024-02-14T10:35:20,35.689378,139.756537,52.371,UQ Mobile,Mori,30.251,18.998,42.175
2024-02-14T10:35:40,35.692331,139.762804,51.386,TunnelGrid,Ayame,31.327,19.189,41.506
2024-02-14T10:36:00,35.687578,139.762876,52.593,UQ Mobile,Sora,33.194,19.343,42.342
2024-02-14T10:36:20,35.687592,139.763203,51.603,UQ Mobile,Hinode,33.803,19.413,42.408
2024-02-14T10:36:40,35.693676,139.758856,51.964,SubwayNet,Kiba,33.652,19.419,42.16
2024-02-14T10:37:00,35.693402,139.759181,52.848,SubwayNet,Asahi,34.476,19.613,41.374
2024-02-14T10:37:20,35.687357,139.759888,52.615,UQ Mobile,Mori,37.694,19.979,41.72
2024-02-14T10:37:40,35.6874,139.756797,52.898,UQ Mobile,Ayame,38.621,19.752,40.992
2024-02-14T10:38:00,35.690446,139.760325,53.131,TunnelGrid,Sora,39.552,19.74,41.883
2024-02-14T10:38:20,35.688029,139.763388,52.402,UQ Mobile,Hinode,39.296,19.68,41.159
2024-02-14T10:38:40,35.692304,139.761605,52.947,UQ Mobile,Kiba,42.453,19.381,42.079
2024-02-14T10:39:00,35.692854,139.758687,51.668,UQ Mobile,Asahi,42.973,19.309,42.032
2024-02-14T10:39:20,35.689836,139.756274,53.144,SubwayNet,Mori,43.983,19.015,40.751
2024-02-14T10:39:40,35.692596,139.762133,51.666,TunnelGrid,Ayame,46.465,18.875,41.951
2024-02-14T10:40:00,35.693929,139.7573,52.507,TunnelGrid,Sora,44.607,18.952,40.848
2024-02-14T10:40:20,35.690336,139.760281,51.006,TunnelGrid,Hinode,48.381,18.574,41.3
2024-02-14T10:40:40,35.688752,139.763197,52.188,SubwayNet,Kiba,50.167,18.24,40.223
2024-02-14T10:41:00,35.687069,139.758045,52.395,UQ Mobile,Asahi,48.78,18.576,41.657
2024-02-14T10:41:20,35.690687,139.759347,52.629,SubwayNet,Mori,48.441,18.356,39.699
2024-02-14T10:41:40,35.690003,139.76352,52.764,TunnelGrid,Ayame,50.232,18.276,40.552
2024-02-14T10:42:00,35.693155,139.758719,51.406,UQ Mobile,Sora,52.606,17.946,39.878
2024-02-14T10:42:20,35.686038,139.760343,51.778,SubwayNet,Hinode,53.659,17.766,39.287
2024-02-14T10:42:40,35.689969,139.76356,52.538,UQ Mobile,Kiba,52.561,18.001,40.27
2024-02-14T10:43:00,35.692127,139.759315,51.519,SubwayNet,Asahi,54.211,17.927,40.951
2024-02-14T10:43:20,35.68797,139.76132,52.148,SubwayNet,Mori,57.71,17.523,40.287
2024-02-14T10:43:40,35.69099,139.761969,51.666,UQ Mobile,Ayame,56.561,17.539,39.608
2024-02-14T10:44:00,35.688787,139.761756,51.917,SubwayNet,Sora,56.826,17.623,40.465
2024-02-14T10:44:20,35.690136,139.761286,51.402,TunnelGrid,Hinode,60.442,17.256,39.996
2024-02-14T10:44:40,35.692662,139.759223,50.318,SubwayNet,Kiba,60.741,17.282,40.407
2024-02-14T10:45:00,35.689858,139.758728,52.35,SubwayNet,Asahi,58.448,17.279,38.853
2024-02-14T10:45:20,35.688746,139.758839,50.909,UQ Mobile,Mori,60.913,17.175,39.643
2024-02-14T10:45:40,35.688043,139.760106,51.973,TunnelGrid,Ayame,62.06,17.091,39.7
2024-02-14T10:46:00,35.687945,139.757575,50.786,TunnelGrid,Sora,62.569,17.077,39.91
2024-02-14T10:46:20,35.690305,139.756065,51.333,TunnelGrid,Hinode,61.902,17.06,39.347
2024-02-14T10:46:40,35.693459,139.757396,51.84,SubwayNet,Kiba,66.191,16.589,38.034
2024-02-14T10:47:00,35.688202,139.758182,52.123,SubwayNet,Asahi,63.816,16.843,38.752
2024-02-14T10:47:20,35.692839,139.76215,52.25,SubwayNet,Mori,67.298,16.565,38.459
2024-02-14T10:47:40,35.689241,139.76231,51.407,UQ Mobile,Ayame,66.875,16.637,38.831
2024-02-14T10:48:00,35.690713,139.756188,51.84,UQ Mobile,Sora,66.093,16.659,38.565
2024-02-14T10:48:20,35.686094,139.761971,51.117,UQ Mobile,Hinode,69.198,16.516,39.116
2024-02-14T10:48:40,35.691379,139.756444,53.071,UQ Mobile,Kiba,68.014,16.349,37.012
2024-02-14T10:49:00,35.686412,139.759417,51.804,TunnelGrid,Asahi,67.532,16.505,38.079
2024-02-14T10:49:20,35.692507,139.756113,51.008,UQ Mobile,Mori,70.327,16.34,38.187
2024-02-14T10:49:40,35.686127,139.758559,52.562,UQ Mobile,Ayame,71.289,16.127,36.806
2024-02-14T10:50:00,35.69369,139.7638,51.162,UQ Mobile,Sora,69.72,16.283,37.355
2024-02-14T10:50:20,35.687909,139.760959,51.527,TunnelGrid,Hinode,70.884,16.132,36.642
2024-02-14T10:50:40,35.691918,139.761122,51.814,UQ Mobile,Kiba,72.885,16.022,36.665
2024-02-14T10:51:00,35.686545,139.763664,51.867,TunnelGrid,Asahi,70.895,16.16,36.889
2024-02-14T10:51:20,35.689025,139.763524,51.693,SubwayNet,Mori,73.841,16.037,37.286
2024-02-14T10:51:40,35.687728,139.760394,53.193,SubwayNet,Ayame,73.246,15.935,36.053
2024-02-14T10:52:00,35.688765,139.758806,52.681,TunnelGrid,Sora,73.173,16.016,36.756
2024-02-14T10:52:20,35.693244,139.75805,52.766,SubwayNet,Hinode,75.051,15.906,36.673
2024-02-14T10:52:40,35.690502,139.763004,51.409,UQ Mobile,Kiba,71.594,16.133,37.015
2024-02-14T10:53:00,35.6861,139.756861,52.226,UQ Mobile,Asahi,74.826,15.929,36.773
2024-02-14T10:53:20,35.688282,139.762239,52.722,TunnelGrid,Mori,72.297,15.994,36.115
2024-02-14T10:53:40,35.690539,139.760383,52.647,SubwayNet,Ayame,72.578,15.91,35.498
2024-02-14T10:54:00,35.688306,139.763439,51.43,SubwayNet,Sora,73.932,15.97,36.711
2024-02-14T10:54:20,35.689799,139.756329,51.972,SubwayNet,Hinode,74.8,15.829,35.827
2024-02-14T10:54:40,35.692566,139.763166,51.581,UQ Mobile,Kiba,74.334,15.848,35.776
2024-02-14T10:55:00,35.691525,139.758077,51.573,SubwayNet,Asahi,72.929,15.932,35.87
2024-02-14T10:55:20,35.689652,139.759854,52.901,TunnelGrid,Mori,76.733,15.708,35.588
2024-02-14T10:55:40,35.687493,139.762759,51.804,TunnelGrid,Ayame,72.988,15.933,35.905
2024-02-14T10:56:00,35.693424,139.759936,52.434,UQ Mobile,Sora,74.939,15.792,35.54
2024-02-14T10:56:20,35.693566,139.762892,52.312,UQ Mobile,Hinode,73.185,15.775,34.556
2024-02-14T10:56:40,35.686374,139.757668,53.546,UQ Mobile,Kiba,76.376,15.644,34.806
2024-02-14T10:57:00,35.692413,139.756534,52.448,UQ Mobile,Asahi,74.639,15.732,34.84
2024-02-14T10:57:20,35.687243,139.762343,53.699,SubwayNet,Mori,74.891,15.599,33.699
2024-02-14T10:57:40,35.693339,139.761653,52.637,TunnelGrid,Ayame,75.582,15.588,33.903
2024-02-14T10:58:00,35.687572,139.763514,52.548,SubwayNet,Sora,74.685,15.665,34.232
2024-02-14T10:58:20,35.691835,139.759188,52.951,SubwayNet,Hinode,72.384,15.682,33.325
2024-02-14T10:58:40,35.692939,139.76366,53.225,SubwayNet,Kiba,74.057,15.681,34.088
2024-02-14T10:59:00,35.692746,139.759858,53.664,UQ Mobile,Asahi,73.862,15.688,34.065
2024-02-14T10:59:20,35.692814,139.759705,53.023,SubwayNet,Mori,75.031,15.572,33.506
2024-02-14T10:59:40,35.691476,139.763712,52.915,SubwayNet,Ayame,73.448,15.677,33.774
2024-02-14T11:00:00,35.689213,139.762286,54.558,UQ Mobile,Sora,71.933,15.626,32.616
2024-02-14T11:00:20,35.689582,139.758233,52.954,UQ Mobile,Hinode,73.3,15.659,33.535
2024-02-14T11:00:40,35.693439,139.761227,53.661,TunnelGrid,Kiba,74.1,15.646,33.787
