time,lattitude,longtitude,connection_strength_data,provider,relay_chain_id,drone_altitude_m,relay_delay_ms,wind_shear_mps
2024-11-02T12:17:45,33.579211,130.417849,56.364,UQ Mobile,RC-03,103.638,10.7857,1.362
2024-11-02T12:18:00,33.584832,130.42261,56.28,RelayWorks,RC-01,105.199,10.7687,1.462
2024-11-02T12:18:15,33.587325,130.411098,56.027,SkyMesh,RC-02,107.431,10.7525,1.417
2024-11-02T12:18:30,33.588972,130.41394,56.638,UQ Mobile,RC-03,102.136,10.669,1.229
2024-11-02T12:18:45,33.570769,130.42584,56.304,RelayWorks,RC-01,105.372,10.652,1.282
2024-11-02T12:19:00,33.582359,130.416118,57.217,UQ Mobile,RC-02,100.583,10.5637,1.365
2024-11-02T12:19:15,33.585546,130.417743,57.051,SkyMesh,RC-03,102.43,10.5264,1.372
2024-11-02T12:19:30,33.585593,130.410871,56.931,UQ Mobile,RC-01,104.851,10.4897,1.477
2024-11-02T12:19:45,33.580946,130.429828,57.481,SkyMesh,RC-02,104.134,10.4228,1.804
2024-11-02T12:20:00,33.588751,130.419781,58.513,SkyMesh,RC-03,98.592,10.3118,1.583
2024-11-02T12:20:15,33.5846,130.417376,59.099,UQ Mobile,RC-01,97.653,10.2355,1.742
2024-11-02T12:20:30,33.581511,130.411067,58.601,UQ Mobile,RC-02,101.69,10.197,1.718
2024-11-02T12:20:45,33.572065,130.425282,59.728,SkyMesh,RC-03,98.591,10.0958,1.976
2024-11-02T12:21:00,33.570038,130.420576,60.296,RelayWorks,RC-01,96.829,10.0024,1.715
2024-11-02T12:21:15,33.585052,130.41311,60.012,UQ Mobile,RC-02,100.87,9.9545,1.901
2024-11-02T12:21:30,33.573879,130.424468,60.342,RelayWorks,RC-03,101.057,9.8716,1.79
2024-11-02T12:21:45,33.576667,130.418711,61.324,UQ Mobile,RC-01,98.893,9.7666,1.872
2024-11-02T12:22:00,33.570955,130.424491,62.706,SkyMesh,RC-02,95.563,9.6495,2.047
2024-11-02T12:22:15,33.586161,130.424208,63.288,SkyMesh,RC-03,95.805,9.5601,2.2
2024-11-02T12:22:30,33.573117,130.429063,63.912,SkyMesh,RC-01,95.093,9.4607,2.043
2024-11-02T12:22:45,33.581639,130.421648,63.565,RelayWorks,RC-02,99.552,9.4029,2.175
2024-11-02T12:23:00,33.587331,130.424267,65.324,RelayWorks,RC-03,94.919,9.2678,2.41
2024-11-02T12:23:15,33.580036,130.424161,65.834,RelayWorks,RC-01,95.004,9.1708,2.332
2024-11-02T12:23:30,33.583702,130.418707,65.514,UQ Mobile,RC-02,99.053,9.1059,2.374
2024-11-02T12:23:45,33.573633,130.422904,66.523,RelayWorks,RC-03,96.608,8.9862,2.24
2024-11-02T12:24:00,33.577387,130.413696,67.375,RelayWorks,RC-01,95.793,8.8797,2.489
2024-11-02T12:24:15,33.574699,130.427794,67.441,RelayWorks,RC-02,98.027,8.7983,2.603
2024-11-02T12:24:30,33.573044,130.420039,68.841,UQ Mobile,RC-03,93.426,8.66,2.429
2024-11-02T12:24:45,33.58769,130.422139,68.37,RelayWorks,RC-01,97.617,8.5953,2.504
2024-11-02T12:25:00,33.577889,130.413797,69.049,SkyMesh,RC-02,96.469,8.4867,2.63
2024-11-02T12:25:15,33.574487,130.412635,69.21,SkyMesh,RC-03,97.513,8.3971,2.737
2024-11-02T12:25:30,33.587242,130.418015,69.831,UQ Mobile,RC-01,95.322,8.2815,2.525
2024-11-02T12:25:45,33.574822,130.423866,70.578,SkyMesh,RC-02,93.355,8.1692,2.793
2024-11-02T12:26:00,33.583458,130.420112,70.85,SkyMesh,RC-03,92.091,8.0642,2.476
2024-11-02T12:26:15,33.576722,130.413483,70.652,UQ Mobile,RC-01,93.851,7.9862,2.628
2024-11-02T12:26:30,33.584408,130.413559,70.851,RelayWorks,RC-02,93.464,7.8922,2.801
2024-11-02T12:26:45,33.5812,130.416904,70.112,UQ Mobile,RC-03,97.404,7.8366,2.787
2024-11-02T12:27:00,33.570556,130.417515,70.259,UQ Mobile,RC-01,96.709,7.7447,2.945
2024-11-02T12:27:15,33.570137,130.420619,70.147,RelayWorks,RC-02,96.61,7.6605,2.801
2024-11-02T12:27:30,33.577148,130.413942,70.525,SkyMesh,RC-03,93.491,7.554,2.667
2024-11-02T12:27:45,33.587056,130.41473,70.288,SkyMesh,RC-01,94.006,7.4808,2.688
2024-11-02T12:28:00,33.587152,130.422387,69.745,UQ Mobile,RC-02,96.707,7.4291,2.898
2024-11-02T12:28:15,33.580761,130.429164,69.792,UQ Mobile,RC-03,95.238,7.3461,2.899
2024-11-02T12:28:30,33.588474,130.42285,69.114,RelayWorks,RC-01,98.499,7.3061,2.967
2024-11-02T12:28:45,33.58873,130.42019,69.457,RelayWorks,RC-02,94.821,7.212,2.964
2024-11-02T12:29:00,33.571779,130.424635,69.015,RelayWorks,RC-03,95.601,7.1591,2.711
2024-11-02T12:29:15,33.589512,130.417088,68.676,RelayWorks,RC-01,96.863,7.1143,2.88
2024-11-02T12:29:30,33.579705,130.422208,68.618,UQ Mobile,RC-02,96.138,7.0571,3.023
2024-11-02T12:29:45,33.579623,130.42803,68.542,RelayWorks,RC-03,95.433,7.0045,3.111
2024-11-02T12:30:00,33.577486,130.410312,67.713,SkyMesh,RC-01,100.279,7.0026,3.153
2024-11-02T12:30:15,33.582334,130.421292,67.654,RelayWorks,RC-02,99.147,6.9555,3.07
2024-11-02T12:30:30,33.571675,130.425378,67.6,RelayWorks,RC-03,98.333,6.9157,3.075
2024-11-02T12:30:45,33.578772,130.424606,67.19,RelayWorks,RC-01,100.4,6.9047,2.999
2024-11-02T12:31:00,33.579619,130.42845,66.972,UQ Mobile,RC-02,101.394,6.8895,3.017
2024-11-02T12:31:15,33.585623,130.418497,66.924,SkyMesh,RC-03,100.632,6.8646,2.903
2024-11-02T12:31:30,33.584872,130.422057,67.264,SkyMesh,RC-01,97.618,6.8259,3.038
2024-11-02T12:31:45,33.582482,130.419352,66.9,RelayWorks,RC-02,100.415,6.8406,3.106
2024-11-02T12:32:00,33.578926,130.428931,66.839,RelayWorks,RC-03,100.563,6.8382,3.019
2024-11-02T12:32:15,33.587709,130.418911,66.472,UQ Mobile,RC-01,103.741,6.866,2.844
2024-11-02T12:32:30,33.571325,130.422139,66.842,SkyMesh,RC-02,100.223,6.843,2.808
2024-11-02T12:32:45,33.579226,130.421648,67.014,SkyMesh,RC-03,100.184,6.854,3.143
2024-11-02T12:33:00,33.580552,130.427234,66.586,UQ Mobile,RC-01,104.584,6.907,2.888
2024-11-02T12:33:15,33.578229,130.425395,66.858,RelayWorks,RC-02,102.568,6.9113,2.86
2024-11-02T12:33:30,33.580545,130.417724,66.738,UQ Mobile,RC-03,106.151,6.9673,3.018
2024-11-02T12:33:45,33.586696,130.428211,67.005,UQ Mobile,RC-01,104.139,6.9813,2.921
2024-11-02T12:34:00,33.585422,130.422964,67.19,SkyMesh,RC-02,104.438,7.0194,3.077
2024-11-02T12:34:15,33.587062,130.421849,67.493,UQ Mobile,RC-03,102.531,7.0436,2.916
2024-11-02T12:34:30,33.579012,130.419003,67.666,RelayWorks,RC-01,102.878,7.0912,2.967
2024-11-02T12:34:45,33.575382,130.424547,67.582,RelayWorks,RC-02,106.302,7.1689,3.035
2024-11-02T12:35:00,33.585737,130.425866,67.821,SkyMesh,RC-03,104.572,7.2079,2.754
2024-11-02T12:35:15,33.578589,130.415833,67.948,SkyMesh,RC-01,105.152,7.2703,2.707
2024-11-02T12:35:30,33.580047,130.417498,68.143,SkyMesh,RC-02,105.485,7.3346,2.78
2024-11-02T12:35:45,33.575093,130.412001,67.981,UQ Mobile,RC-03,111.027,7.4463,2.865
2024-11-02T12:36:00,33.570992,130.410337,68.353,SkyMesh,RC-01,107.112,7.4828,2.781
2024-11-02T12:36:15,33.589655,130.42735,68.261,UQ Mobile,RC-02,111.157,7.5891,2.88
2024-11-02T12:36:30,33.586734,130.421428,68.248,SkyMesh,RC-03,112.763,7.6785,2.775
2024-11-02T12:36:45,33.574711,130.420122,68.394,RelayWorks,RC-01,110.364,7.7377,2.666
2024-11-02T12:37:00,33.58033,130.424895,68.332,SkyMesh,RC-02,114.327,7.8528,2.921
2024-11-02T12:37:15,33.577105,130.429561,68.403,RelayWorks,RC-03,112.426,7.9219,2.936
2024-11-02T12:37:30,33.581249,130.412266,68.216,RelayWorks,RC-01,113.604,8.0191,2.764
2024-11-02T12:37:45,33.579141,130.42772,68.045,SkyMesh,RC-02,115.727,8.1265,2.845
2024-11-02T12:38:00,33.573215,130.423437,67.812,UQ Mobile,RC-03,116.99,8.2288,2.794
2024-11-02T12:38:15,33.576628,130.42952,67.499,RelayWorks,RC-01,117.204,8.3243,2.619
2024-11-02T12:38:30,33.589124,130.428479,67.414,RelayWorks,RC-02,114.374,8.396,2.775
2024-11-02T12:38:45,33.57494,130.42818,67.058,RelayWorks,RC-03,114.177,8.491,2.669
2024-11-02T12:39:00,33.582606,130.423362,66.324,SkyMesh,RC-01,119.91,8.6367,2.422
2024-11-02T12:39:15,33.573544,130.423144,66.001,SkyMesh,RC-02,119.993,8.7361,2.655
2024-11-02T12:39:30,33.575319,130.42507,65.483,UQ Mobile,RC-03,120.64,8.8409,2.594
2024-11-02T12:39:45,33.585004,130.413331,64.979,SkyMesh,RC-01,116.594,8.907,2.34
2024-11-02T12:40:00,33.585271,130.411624,64.245,RelayWorks,RC-02,122.906,9.0596,2.299
2024-11-02T12:40:15,33.580868,130.421162,63.698,SkyMesh,RC-03,122.078,9.1526,2.332
2024-11-02T12:40:30,33.573694,130.417911,63.168,RelayWorks,RC-01,118.771,9.2246,2.285
2024-11-02T12:40:45,33.589969,130.428799,62.393,RelayWorks,RC-02,121.798,9.3488,2.11
2024-11-02T12:41:00,33.578924,130.412862,61.779,RelayWorks,RC-03,121.033,9.4406,2.054
2024-11-02T12:41:15,33.582153,130.41583,61.17,RelayWorks,RC-01,123.429,9.5576,2.037
2024-11-02T12:41:30,33.580597,130.411848,60.708,UQ Mobile,RC-02,124.782,9.6646,2.172
2024-11-02T12:41:45,33.581871,130.421588,60.242,UQ Mobile,RC-03,126.729,9.775,2.206
2024-11-02T12:42:00,33.584568,130.422486,59.735,SkyMesh,RC-01,126.428,9.8649,2.231
2024-11-02T12:42:15,33.589602,130.411883,59.162,RelayWorks,RC-02,127.26,9.9622,2.032
2024-11-02T12:42:30,33.570457,130.412739,58.834,UQ Mobile,RC-03,129.876,10.0721,1.97
2024-11-02T12:42:45,33.586518,130.424277,58.473,SkyMesh,RC-01,129.85,10.1575,2.024
2024-11-02T12:43:00,33.578873,130.417804,57.795,SkyMesh,RC-02,127.876,10.224,1.761
2024-11-02T12:43:15,33.57743,130.416497,57.734,UQ Mobile,RC-03,128.842,10.3121,2.035
2024-11-02T12:43:30,33.577106,130.412968,57.637,UQ Mobile,RC-01,132.395,10.4186,1.838
2024-11-02T12:43:45,33.588529,130.413401,57.089,UQ Mobile,RC-02,130.123,10.4733,1.709
2024-11-02T12:44:00,33.583574,130.428956,57.329,UQ Mobile,RC-03,133.479,10.5715,1.816
2024-11-02T12:44:15,33.578061,130.424322,56.701,RelayWorks,RC-01,129.008,10.6008,1.804
2024-11-02T12:44:30,33.587703,130.421039,56.571,UQ Mobile,RC-02,130.844,10.6788,1.581
2024-11-02T12:44:45,33.587619,130.417071,56.645,RelayWorks,RC-03,132.96,10.7552,1.493
2024-11-02T12:45:00,33.574507,130.413853,56.763,UQ Mobile,RC-01,134.822,10.8253,1.415
2024-11-02T12:45:15,33.571834,130.42374,57.069,SkyMesh,RC-02,135.858,10.8843,1.656
2024-11-02T12:45:30,33.5706,130.429078,57.125,RelayWorks,RC-03,136.712,10.9375,1.587
2024-11-02T12:45:45,33.587308,130.416583,56.298,UQ Mobile,RC-01,132.547,10.9443,1.343
2024-11-02T12:46:00,33.575363,130.420126,56.839,RelayWorks,RC-02,135.403,11.005,1.505
2024-11-02T12:46:15,33.583511,130.416342,56.873,SkyMesh,RC-03,136.846,11.0492,1.261
2024-11-02T12:46:30,33.578889,130.414364,56.993,RelayWorks,RC-01,138.253,11.0884,1.107
2024-11-02T12:46:45,33.585225,130.412634,56.546,UQ Mobile,RC-02,134.82,11.0824,1.238
2024-11-02T12:47:00,33.587104,130.413719,57.272,RelayWorks,RC-03,138.717,11.1326,1.295
2024-11-02T12:47:15,33.584166,130.42911,56.74,UQ Mobile,RC-01,137.278,11.1334,0.979
2024-11-02T12:47:30,33.577685,130.418967,57.661,SkyMesh,RC-02,141.43,11.1758,1.116
2024-11-02T12:47:45,33.572503,130.423428,57.591,SkyMesh,RC-03,142.132,11.1844,0.88
2024-11-02T12:48:00,33.570315,130.410178,57.458,RelayWorks,RC-01,140.994,11.1728,0.99
2024-11-02T12:48:15,33.572149,130.417054,56.794,SkyMesh,RC-02,138.854,11.1477,0.732
2024-11-02T12:48:30,33.588033,130.423989,57.428,UQ Mobile,RC-03,141.551,11.158,0.858
2024-11-02T12:48:45,33.575817,130.428928,57.638,RelayWorks,RC-01,143.302,11.1555,0.713
2024-11-02T12:49:00,33.572699,130.420464,57.599,UQ Mobile,RC-02,143.832,11.1379,0.576
2024-11-02T12:49:15,33.578912,130.411568,56.969,SkyMesh,RC-03,141.406,11.0909,0.465
2024-11-02T12:49:30,33.576406,130.429088,57.289,SkyMesh,RC-01,142.602,11.0692,0.561
2024-11-02T12:49:45,33.577796,130.419027,57.23,UQ Mobile,RC-02,141.776,11.026,0.684
2024-11-02T12:50:00,33.571449,130.413105,56.988,SkyMesh,RC-03,141.06,10.9791,0.58
2024-11-02T12:50:15,33.575547,130.427066,57.206,RelayWorks,RC-01,143.507,10.954,0.301
2024-11-02T12:50:30,33.577497,130.415419,57.949,UQ Mobile,RC-02,145.971,10.9247,0.517
2024-11-02T12:50:45,33.587041,130.415387,57.184,UQ Mobile,RC-03,144.079,10.8548,0.106
2024-11-02T12:51:00,33.573221,130.423197,57.228,RelayWorks,RC-01,143.619,10.7927,0.182
2024-11-02T12:51:15,33.573044,130.42415,57.218,SkyMesh,RC-02,144.02,10.7338,0.007
2024-11-02T12:51:30,33.580548,130.428685,57.879,RelayWorks,RC-03,145.684,10.6816,0.227
2024-11-02T12:51:45,33.581197,130.417736,57.115,SkyMesh,RC-01,142.398,10.5845,-0.06
2024-11-02T12:52:00,33.58747,130.415544,57.286,SkyMesh,RC-02,142.606,10.513,-0.116
2024-11-02T12:52:15,33.580162,130.423258,57.878,UQ Mobile,RC-03,143.512,10.444,0.087
2024-11-02T12:52:30,33.580098,130.424137,57.983,RelayWorks,RC-01,143.323,10.3628,-0.041
2024-11-02T12:52:45,33.578254,130.425517,58.685,UQ Mobile,RC-02,146.325,10.3052,-0.187
2024-11-02T12:53:00,33.573874,130.417712,58.588,SkyMesh,RC-03,143.9,10.1997,-0.196
2024-11-02T12:53:15,33.583859,130.415144,59.261,UQ Mobile,RC-01,145.229,10.1229,-0.144
2024-11-02T12:53:30,33.585551,130.415388,59.708,UQ Mobile,RC-02,146.669,10.0449,-0.38
2024-11-02T12:53:45,33.571624,130.420315,60.296,UQ Mobile,RC-03,147.3,9.958,-0.367
2024-11-02T12:54:00,33.577217,130.410952,60.379,RelayWorks,RC-01,146.018,9.8533,-0.563
2024-11-02T12:54:15,33.586912,130.429439,61.417,UQ Mobile,RC-02,147.847,9.773,-0.371
2024-11-02T12:54:30,33.583113,130.419202,61.441,UQ Mobile,RC-03,145.517,9.6567,-0.506
2024-11-02T12:54:45,33.586811,130.429017,61.657,UQ Mobile,RC-01,144.548,9.5506,-0.717
2024-11-02T12:55:00,33.58956,130.419172,62.612,UQ Mobile,RC-02,147.026,9.4724,-0.766
2024-11-02T12:55:15,33.578561,130.424572,62.764,RelayWorks,RC-03,143.446,9.343,-0.62
2024-11-02T12:55:30,33.571502,130.418419,63.073,RelayWorks,RC-01,141.964,9.2308,-0.681
2024-11-02T12:55:45,33.575091,130.415152,63.375,SkyMesh,RC-02,141.627,9.128,-0.924
2024-11-02T12:56:00,33.586922,130.415104,64.566,SkyMesh,RC-03,144.44,9.0516,-0.726
2024-11-02T12:56:15,33.585456,130.415414,64.859,UQ Mobile,RC-01,144.522,8.9528,-1.007
2024-11-02T12:56:30,33.586759,130.427777,65.377,SkyMesh,RC-02,143.547,8.8458,-0.829
2024-11-02T12:56:45,33.58834,130.411834,65.673,RelayWorks,RC-03,142.285,8.7373,-0.801
2024-11-02T12:57:00,33.576441,130.418129,66.263,SkyMesh,RC-01,143.96,8.6544,-0.931
2024-11-02T12:57:15,33.581453,130.422286,66.395,SkyMesh,RC-02,142.223,8.5445,-0.89
2024-11-02T12:57:30,33.576488,130.414062,66.822,RelayWorks,RC-03,144.413,8.4688,-1.216
2024-11-02T12:57:45,33.575113,130.412428,67.006,UQ Mobile,RC-01,142.765,8.363,-1.01
2024-11-02T12:58:00,33.577229,130.416396,66.931,UQ Mobile,RC-02,142.389,8.2699,-1.289
2024-11-02T12:58:15,33.586377,130.421456,66.685,SkyMesh,RC-03,140.2,8.164,-1.344
2024-11-02T12:58:30,33.573467,130.429741,67.008,RelayWorks,RC-01,141.142,8.0867,-1.32
2024-11-02T12:58:45,33.578989,130.422222,67.392,SkyMesh,RC-02,142.261,8.0135,-1.23
2024-11-02T12:59:00,33.572898,130.427943,66.617,UQ Mobile,RC-03,138.841,7.9055,-1.459
2024-11-02T12:59:15,33.589326,130.418411,66.809,UQ Mobile,RC-01,139.761,7.8367,-1.438
2024-11-02T12:59:30,33.586638,130.425225,66.323,UQ Mobile,RC-02,137.151,7.7419,-1.424
2024-11-02T12:59:45,33.582796,130.422746,66.829,RelayWorks,RC-03,140.01,7.6961,-1.381
2024-11-02T13:00:00,33.574611,130.429106,66.816,RelayWorks,RC-01,140.904,7.6377,-1.521
2024-11-02T13:00:15,33.575116,130.421385,66.64,UQ Mobile,RC-02,140.06,7.5686,-1.417
2024-11-02T13:00:30,33.583556,130.416397,66.075,SkyMesh,RC-03,138.579,7.4982,-1.616
2024-11-02T13:00:45,33.582253,130.414604,65.494,RelayWorks,RC-01,136.073,7.4234,-1.598
2024-11-02T13:01:00,33.581878,130.424903,65.895,SkyMesh,RC-02,139.544,7.4026,-1.783
2024-11-02T13:01:15,33.584673,130.425404,65.876,UQ Mobile,RC-03,138.899,7.352,-1.481
2024-11-02T13:01:30,33.583198,130.417372,64.807,SkyMesh,RC-01,134.043,7.2708,-1.516
2024-11-02T13:01:45,33.586758,130.425616,64.984,RelayWorks,RC-02,136.653,7.2564,-1.742
2024-11-02T13:02:00,33.58511,130.429208,64.973,UQ Mobile,RC-03,136.878,7.2269,-1.672
2024-11-02T13:02:15,33.587798,130.429669,64.7,UQ Mobile,RC-01,135.645,7.1899,-1.597
2024-11-02T13:02:30,33.586375,130.411363,64.355,RelayWorks,RC-02,134.44,7.1581,-1.648
2024-11-02T13:02:45,33.586017,130.415319,63.513,SkyMesh,RC-03,131.141,7.1137,-1.945
2024-11-02T13:03:00,33.589067,130.413174,63.923,RelayWorks,RC-01,132.562,7.1136,-1.639
2024-11-02T13:03:15,33.578408,130.41052,63.0,SkyMesh,RC-02,128.543,7.0732,-2.028
2024-11-02T13:03:30,33.583566,130.415446,63.761,SkyMesh,RC-03,132.891,7.1075,-1.878
2024-11-02T13:03:45,33.583413,130.416691,63.102,UQ Mobile,RC-01,129.07,7.0786,-1.991
2024-11-02T13:04:00,33.582062,130.422176,63.067,SkyMesh,RC-02,127.362,7.0724,-1.773
2024-11-02T13:04:15,33.570307,130.419391,63.545,UQ Mobile,RC-03,130.356,7.1104,-1.755
2024-11-02T13:04:30,33.586757,130.421481,62.962,RelayWorks,RC-01,127.404,7.1037,-2.113
2024-11-02T13:04:45,33.581531,130.416759,63.055,SkyMesh,RC-02,126.121,7.1158,-1.892
2024-11-02T13:05:00,33.587468,130.421902,62.999,SkyMesh,RC-03,125.025,7.1344,-1.962
2024-11-02T13:05:15,33.585986,130.421238,63.222,UQ Mobile,RC-01,126.171,7.1763,-1.996
2024-11-02T13:05:30,33.581348,130.424463,63.47,RelayWorks,RC-02,126.565,7.2168,-1.898
2024-11-02T13:05:45,33.576235,130.42367,63.31,RelayWorks,RC-03,122.285,7.2228,-1.779
2024-11-02T13:06:00,33.575508,130.427185,63.416,UQ Mobile,RC-01,123.147,7.2762,-1.94
2024-11-02T13:06:15,33.573049,130.419135,63.538,UQ Mobile,RC-02,122.463,7.3211,-1.922
2024-11-02T13:06:30,33.57551,130.420034,63.555,RelayWorks,RC-03,121.306,7.3662,-2.023
2024-11-02T13:06:45,33.573075,130.410969,63.577,SkyMesh,RC-01,119.047,7.4063,-2.077
2024-11-02T13:07:00,33.58522,130.423775,63.921,UQ Mobile,RC-02,122.918,7.5015,-2.069
2024-11-02T13:07:15,33.575942,130.413665,64.019,RelayWorks,RC-03,122.825,7.5674,-2.102
2024-11-02T13:07:30,33.582725,130.428756,64.168,SkyMesh,RC-01,120.807,7.621,-1.893
2024-11-02T13:07:45,33.57326,130.420476,64.186,SkyMesh,RC-02,121.08,7.697,-2.005
2024-11-02T13:08:00,33.586005,130.416207,64.134,UQ Mobile,RC-03,118.297,7.7509,-2.071
2024-11-02T13:08:15,33.582156,130.410773,64.158,UQ Mobile,RC-01,120.45,7.849,-2.132
2024-11-02T13:08:30,33.589267,130.414822,64.23,SkyMesh,RC-02,115.228,7.8886,-2.016
2024-11-02T13:08:45,33.573427,130.429749,64.101,SkyMesh,RC-03,116.917,7.9884,-2.09
2024-11-02T13:09:00,33.586506,130.424318,64.339,RelayWorks,RC-01,112.656,8.0411,-1.852
2024-11-02T13:09:15,33.578138,130.411235,64.105,UQ Mobile,RC-02,113.997,8.1427,-1.898
2024-11-02T13:09:30,33.575139,130.413656,63.81,SkyMesh,RC-03,112.968,8.2266,-2.155
2024-11-02T13:09:45,33.573391,130.410738,63.759,UQ Mobile,RC-01,112.001,8.3128,-1.991
2024-11-02T13:10:00,33.581597,130.426664,63.721,SkyMesh,RC-02,110.29,8.3943,-1.866
2024-11-02T13:10:15,33.576912,130.428152,63.172,SkyMesh,RC-03,111.868,8.5046,-1.976
2024-11-02T13:10:30,33.583241,130.425157,62.878,UQ Mobile,RC-01,111.976,8.6037,-1.842
2024-11-02T13:10:45,33.574486,130.415861,62.648,UQ Mobile,RC-02,110.973,8.6943,-1.712
2024-11-02T13:11:00,33.576108,130.413532,62.501,UQ Mobile,RC-03,107.242,8.7628,-1.896
2024-11-02T13:11:15,33.578889,130.424071,61.784,UQ Mobile,RC-01,108.99,8.8773,-1.888
2024-11-02T13:11:30,33.574744,130.411227,61.006,SkyMesh,RC-02,111.143,8.9952,-1.881
2024-11-02T13:11:45,33.574946,130.413405,60.621,UQ Mobile,RC-03,110.165,9.0869,-1.802
2024-11-02T13:12:00,33.579461,130.417731,60.178,UQ Mobile,RC-01,109.274,9.1788,-1.779
2024-11-02T13:12:15,33.576311,130.424392,60.401,SkyMesh,RC-02,104.169,9.235,-1.743
2024-11-02T13:12:30,33.589386,130.420643,59.688,RelayWorks,RC-03,104.599,9.3364,-1.82
2024-11-02T13:12:45,33.58809,130.420116,58.803,SkyMesh,RC-01,107.192,9.4547,-1.676
2024-11-02T13:13:00,33.575755,130.413456,58.382,RelayWorks,RC-02,105.394,9.5349,-1.852
2024-11-02T13:13:15,33.570631,130.420053,58.512,SkyMesh,RC-03,102.823,9.6071,-1.545
2024-11-02T13:13:30,33.586801,130.428487,57.404,RelayWorks,RC-01,106.626,9.7305,-1.465
2024-11-02T13:13:45,33.572955,130.418711,57.812,UQ Mobile,RC-02,100.684,9.7706,-1.622
2024-11-02T13:14:00,33.582804,130.410081,56.823,RelayWorks,RC-03,102.899,9.8763,-1.734
2024-11-02T13:14:15,33.571149,130.416567,56.576,RelayWorks,RC-01,102.219,9.9554,-1.633
2024-11-02T13:14:30,33.587682,130.41681,56.102,UQ Mobile,RC-02,102.658,10.0411,-1.61
2024-11-02T13:14:45,33.572611,130.422271,56.046,SkyMesh,RC-03,101.202,10.1079,-1.541
2024-11-02T13:15:00,33.579043,130.415054,56.114,UQ Mobile,RC-01,99.979,10.1736,-1.327
2024-11-02T13:15:15,33.578834,130.411168,55.891,UQ Mobile,RC-02,98.953,10.2376,-1.463
2024-11-02T13:15:30,33.581051,130.414138,55.577,UQ Mobile,RC-03,99.306,10.3095,-1.428
2024-11-02T13:15:45,33.58049,130.414678,55.074,SkyMesh,RC-01,101.581,10.3937,-1.254
2024-11-02T13:16:00,33.5751,130.417442,54.749,SkyMesh,RC-02,102.113,10.4596,-1.295
2024-11-02T13:16:15,33.575401,130.416425,55.833,RelayWorks,RC-03,96.097,10.4668,-1.152
2024-11-02T13:16:30,33.585454,130.412688,55.394,UQ Mobile,RC-01,98.077,10.5365,-1.031
2024-11-02T13:16:45,33.572739,130.412125,55.198,RelayWorks,RC-02,97.974,10.5846,-1.132
2024-11-02T13:17:00,33.581288,130.423298,54.676,UQ Mobile,RC-03,99.904,10.6452,-1.211
2024-11-02T13:17:15,33.574408,130.416298,55.756,SkyMesh,RC-01,94.953,10.6439,-0.974
2024-11-02T13:17:30,33.577131,130.423225,55.557,SkyMesh,RC-02,94.782,10.6778,-1.155
2024-11-02T13:17:45,33.581769,130.422599,54.632,UQ Mobile,RC-03,99.213,10.7454,-1.184
2024-11-02T13:18:00,33.571292,130.418801,55.486,RelayWorks,RC-01,95.239,10.7381,-1.024
2024-11-02T13:18:15,33.577325,130.416192,55.709,SkyMesh,RC-02,93.818,10.7472,-1.065
2024-11-02T13:18:30,33.58306,130.414704,55.801,SkyMesh,RC-03,94.789,10.7714,-0.728
2024-11-02T13:18:45,33.577572,130.428704,55.858,SkyMesh,RC-01,93.314,10.7702,-0.975
2024-11-02T13:19:00,33.584353,130.418915,55.389,SkyMesh,RC-02,96.751,10.8049,-0.736
2024-11-02T13:19:15,33.587399,130.425045,56.175,UQ Mobile,RC-03,93.437,10.7785,-0.605
2024-11-02T13:19:30,33.578547,130.426818,55.91,SkyMesh,RC-01,93.635,10.7762,-0.843
2024-11-02T13:19:45,33.574318,130.415135,55.687,SkyMesh,RC-02,95.983,10.7869,-0.594
2024-11-02T13:20:00,33.572391,130.422886,56.157,RelayWorks,RC-03,92.859,10.7471,-0.788
2024-11-02T13:20:15,33.570583,130.413617,56.042,RelayWorks,RC-01,93.919,10.7372,-0.704
2024-11-02T13:20:30,33.578722,130.411755,56.115,RelayWorks,RC-02,95.397,10.7258,-0.357
2024-11-02T13:20:45,33.580324,130.410956,55.777,SkyMesh,RC-03,96.465,10.7063,-0.534
2024-11-02T13:21:00,33.570927,130.415488,55.995,SkyMesh,RC-01,97.097,10.6783,-0.249
2024-11-02T13:21:15,33.579638,130.425563,56.984,UQ Mobile,RC-02,92.637,10.6032,-0.265
2024-11-02T13:21:30,33.584855,130.41081,56.105,RelayWorks,RC-03,97.4,10.6005,-0.248
2024-11-02T13:21:45,33.571422,130.416105,56.657,UQ Mobile,RC-01,94.848,10.5322,-0.335
2024-11-02T13:22:00,33.575028,130.411109,56.594,UQ Mobile,RC-02,96.133,10.4917,-0.27
2024-11-02T13:22:15,33.583339,130.421996,57.789,RelayWorks,RC-03,92.257,10.4038,-0.102
2024-11-02T13:22:30,33.574462,130.427383,57.49,UQ Mobile,RC-01,93.761,10.3568,-0.262
2024-11-02T13:22:45,33.573539,130.420561,57.4,UQ Mobile,RC-02,95.823,10.3104,-0.129
2024-11-02T13:23:00,33.572975,130.412849,57.795,SkyMesh,RC-03,96.933,10.2523,0.24
2024-11-02T13:23:15,33.570476,130.410895,58.152,SkyMesh,RC-01,95.692,10.171,0.027
2024-11-02T13:23:30,33.584907,130.419248,58.497,RelayWorks,RC-02,96.365,10.1023,0.183
