time,lattitude,longtitude,connection_strength_data,provider,surface_temp_c,inversion_layer_strength,dust_index,thermal_updraft_mps
2024-05-10T18:23:00,24.274227,54.750914,64.945,DesertBeam,36.625,0.12612,0.89,2.665
2024-05-10T18:24:00,24.293901,54.760724,63.897,DesertBeam,35.746,0.12468,1.246,3.039
2024-05-10T18:25:00,24.265216,54.777499,63.973,Oasis Wireless,35.814,0.12324,1.164,2.889
2024-05-10T18:26:00,24.277022,54.744364,64.014,UQ Mobile,36.931,0.12181,1.178,3.029
2024-05-10T18:27:00,24.291445,54.74743,64.079,Oasis Wireless,35.68,0.1204,1.127,2.974
2024-05-10T18:28:00,24.27316,54.757717,62.462,DesertBeam,35.771,0.11899,1.505,2.943
2024-05-10T18:29:00,24.288436,54.74809,62.324,DesertBeam,37.559,0.11759,1.495,2.854
2024-05-10T18:30:00,24.27821,54.742651,63.598,Oasis Wireless,36.732,0.11621,1.097,2.647
2024-05-10T18:31:00,24.287642,54.741757,63.113,UQ Mobile,35.862,0.11484,1.259,2.839
2024-05-10T18:32:00,24.278326,54.749718,63.934,DesertBeam,37.331,0.11348,1.005,2.734
2024-05-10T18:33:00,24.296494,54.755293,63.285,DesertBeam,36.352,0.11212,1.136,2.686
2024-05-10T18:34:00,24.283395,54.760335,63.275,UQ Mobile,37.191,0.11078,1.163,2.822
2024-05-10T18:35:00,24.287225,54.772223,64.296,DesertBeam,35.902,0.10945,0.891,2.823
2024-05-10T18:36:00,24.260611,54.77541,62.504,UQ Mobile,36.542,0.10813,1.302,2.755
2024-05-10T18:37:00,24.276509,54.743759,62.742,UQ Mobile,36.607,0.10682,1.229,2.763
2024-05-10T18:38:00,24.264834,54.748755,62.707,Oasis Wireless,36.761,0.10553,1.161,2.562
2024-05-10T18:39:00,24.273009,54.76081,62.016,Oasis Wireless,35.419,0.10424,1.376,2.757
2024-05-10T18:40:00,24.278981,54.745668,63.447,DesertBeam,36.753,0.10296,1.008,2.775
2024-05-10T18:41:00,24.261028,54.773792,62.953,UQ Mobile,36.572,0.1017,1.132,2.83
2024-05-10T18:42:00,24.277011,54.76792,62.045,UQ Mobile,35.98,0.10044,1.282,2.626
2024-05-10T18:43:00,24.278291,54.766724,62.742,UQ Mobile,35.553,0.0992,1.078,2.577
2024-05-10T18:44:00,24.270793,54.764485,62.252,DesertBeam,37.134,0.09796,1.214,2.673
2024-05-10T18:45:00,24.294955,54.766202,62.298,DesertBeam,36.903,0.09674,1.216,2.771
2024-05-10T18:46:00,24.284151,54.761342,62.904,UQ Mobile,36.806,0.09553,1.073,2.849
2024-05-10T18:47:00,24.296188,54.769965,61.676,DesertBeam,36.149,0.09433,1.278,2.558
2024-05-10T18:48:00,24.278754,54.763645,62.437,DesertBeam,35.903,0.09314,1.099,2.646
2024-05-10T18:49:00,24.294249,54.74699,62.717,UQ Mobile,36.95,0.09195,1.029,2.697
2024-05-10T18:50:00,24.29868,54.770832,61.585,Oasis Wireless,35.823,0.09078,1.259,2.567
2024-05-10T18:51:00,24.261943,54.761588,62.259,Oasis Wireless,35.868,0.08963,1.097,2.638
2024-05-10T18:52:00,24.292312,54.769197,62.065,Oasis Wireless,36.322,0.08848,1.188,2.827
2024-05-10T18:53:00,24.276895,54.764614,60.843,UQ Mobile,36.014,0.08734,1.384,2.511
2024-05-10T18:54:00,24.297146,54.776167,61.985,DesertBeam,35.982,0.08621,1.167,2.787
2024-05-10T18:55:00,24.272516,54.76766,61.295,DesertBeam,35.787,0.08509,1.272,2.608
2024-05-10T18:56:00,24.292985,54.741445,61.582,DesertBeam,36.061,0.08399,1.148,2.48
2024-05-10T18:57:00,24.289852,54.765868,62.156,Oasis Wireless,35.77,0.08289,1.019,2.573
2024-05-10T18:58:00,24.270888,54.753777,61.537,UQ Mobile,36.538,0.0818,1.224,2.785
2024-05-10T18:59:00,24.281211,54.767781,61.248,DesertBeam,36.367,0.08073,1.246,2.664
2024-05-10T19:00:00,24.261244,54.741855,61.692,Oasis Wireless,34.867,0.07966,1.145,2.74
2024-05-10T19:01:00,24.287978,54.756582,60.746,UQ Mobile,35.516,0.07861,1.333,2.625
2024-05-10T19:02:00,24.267259,54.741772,61.014,Oasis Wireless,35.006,0.07756,1.206,2.467
2024-05-10T19:03:00,24.262559,54.774279,61.251,Oasis Wireless,35.22,0.07653,1.219,2.75
2024-05-10T19:04:00,24.296284,54.766026,61.93,Oasis Wireless,34.884,0.0755,0.968,2.521
2024-05-10T19:05:00,24.260822,54.772003,61.5,Oasis Wireless,35.192,0.07449,1.034,2.426
2024-05-10T19:06:00,24.275432,54.750097,59.64,UQ Mobile,35.814,0.07348,1.491,2.44
2024-05-10T19:07:00,24.290939,54.753294,60.445,Oasis Wireless,35.632,0.07249,1.362,2.723
2024-05-10T19:08:00,24.288003,54.758834,61.103,DesertBeam,35.437,0.07151,1.201,2.776
2024-05-10T19:09:00,24.299356,54.775868,60.597,DesertBeam,35.053,0.07053,1.217,2.45
2024-05-10T19:10:00,24.277423,54.743833,62.455,Oasis Wireless,35.395,0.06957,0.81,2.681
2024-05-10T19:11:00,24.28996,54.740964,61.417,DesertBeam,35.442,0.06861,1.08,2.757
2024-05-10T19:12:00,24.275484,54.752961,60.87,DesertBeam,34.607,0.06767,1.131,2.51
2024-05-10T19:13:00,24.295907,54.760305,60.971,DesertBeam,35.978,0.06673,1.119,2.592
2024-05-10T19:14:00,24.267186,54.76387,61.015,Oasis Wireless,34.774,0.06581,1.064,2.484
2024-05-10T19:15:00,24.29264,54.766215,60.897,UQ Mobile,35.27,0.06489,1.142,2.685
2024-05-10T19:16:00,24.26358,54.769847,61.084,DesertBeam,34.462,0.06399,1.012,2.443
2024-05-10T19:17:00,24.286297,54.770102,60.312,Oasis Wireless,35.837,0.06309,1.249,2.628
2024-05-10T19:18:00,24.26998,54.769389,60.306,UQ Mobile,34.456,0.0622,1.184,2.443
2024-05-10T19:19:00,24.282857,54.745455,60.919,UQ Mobile,35.798,0.06133,1.082,2.651
2024-05-10T19:20:00,24.289267,54.768228,60.628,DesertBeam,35.762,0.06046,1.061,2.375
2024-05-10T19:21:00,24.287771,54.747396,59.417,DesertBeam,35.448,0.0596,1.367,2.422
2024-05-10T19:22:00,24.263323,54.758636,59.337,DesertBeam,36.021,0.05875,1.439,2.631
2024-05-10T19:23:00,24.264475,54.763395,59.896,DesertBeam,34.432,0.05791,1.3,2.668
2024-05-10T19:24:00,24.271298,54.75652,60.627,DesertBeam,34.438,0.05708,0.993,2.288
2024-05-10T19:25:00,24.2653,54.740853,60.027,DesertBeam,34.058,0.05626,1.235,2.627
2024-05-10T19:26:00,24.281772,54.747975,60.736,DesertBeam,35.764,0.05545,0.991,2.44
2024-05-10T19:27:00,24.278637,54.764805,61.614,UQ Mobile,34.215,0.05464,0.763,2.445
2024-05-10T19:28:00,24.278679,54.740315,58.975,DesertBeam,34.486,0.05385,1.397,2.391
2024-05-10T19:29:00,24.2669,54.754834,60.913,DesertBeam,35.489,0.05307,0.971,2.62
2024-05-10T19:30:00,24.299273,54.775764,59.557,Oasis Wireless,34.026,0.05229,1.239,2.415
2024-05-10T19:31:00,24.289924,54.778243,59.349,DesertBeam,34.898,0.05152,1.272,2.383
2024-05-10T19:32:00,24.262825,54.766798,58.217,DesertBeam,34.241,0.05076,1.523,2.31
2024-05-10T19:33:00,24.296217,54.763028,60.187,UQ Mobile,34.326,0.05001,1.091,2.541
2024-05-10T19:34:00,24.287057,54.748173,58.566,UQ Mobile,33.957,0.04927,1.392,2.224
2024-05-10T19:35:00,24.263376,54.745551,59.591,Oasis Wireless,34.629,0.04854,1.196,2.457
2024-05-10T19:36:00,24.284377,54.743344,60.324,Oasis Wireless,35.635,0.04782,1.013,2.488
2024-05-10T19:37:00,24.277236,54.753747,59.95,Oasis Wireless,34.968,0.0471,1.057,2.353
2024-05-10T19:38:00,24.294503,54.762364,59.301,DesertBeam,35.283,0.0464,1.259,2.513
2024-05-10T19:39:00,24.279829,54.760254,58.434,DesertBeam,35.385,0.0457,1.374,2.204
2024-05-10T19:40:00,24.278718,54.770159,58.784,DesertBeam,34.826,0.04501,1.327,2.366
2024-05-10T19:41:00,24.264405,54.768824,59.055,Oasis Wireless,35.486,0.04433,1.274,2.445
2024-05-10T19:42:00,24.28195,54.779074,59.815,Oasis Wireless,35.188,0.04365,1.078,2.453
2024-05-10T19:43:00,24.282891,54.75492,58.023,Oasis Wireless,35.079,0.04299,1.431,2.163
2024-05-10T19:44:00,24.288666,54.745768,60.082,UQ Mobile,35.329,0.04233,0.983,2.415
2024-05-10T19:45:00,24.296405,54.774699,58.761,DesertBeam,33.645,0.04168,1.322,2.47
2024-05-10T19:46:00,24.264628,54.741151,58.885,Oasis Wireless,34.202,0.04104,1.282,2.466
2024-05-10T19:47:00,24.260712,54.748136,58.699,UQ Mobile,34.354,0.04041,1.326,2.487
2024-05-10T19:48:00,24.277098,54.770052,59.933,DesertBeam,34.954,0.03978,1.021,2.524
2024-05-10T19:49:00,24.2836,54.777491,58.485,DesertBeam,34.48,0.03916,1.36,2.473
2024-05-10T19:50:00,24.260026,54.777003,58.488,DesertBeam,33.789,0.03855,1.298,2.294
2024-05-10T19:51:00,24.293571,54.779802,59.265,Oasis Wireless,35.192,0.03795,1.102,2.315
2024-05-10T19:52:00,24.293179,54.751678,58.159,Oasis Wireless,34.433,0.03736,1.349,2.238
2024-05-10T19:53:00,24.268621,54.763981,58.814,DesertBeam,33.638,0.03677,1.227,2.401
2024-05-10T19:54:00,24.293103,54.764823,59.561,UQ Mobile,34.205,0.03619,0.975,2.209
2024-05-10T19:55:00,24.295258,54.7602,58.671,UQ Mobile,34.217,0.03562,1.223,2.317
2024-05-10T19:56:00,24.289885,54.751651,57.537,Oasis Wireless,34.213,0.03505,1.432,2.093
2024-05-10T19:57:00,24.278848,54.762641,57.667,DesertBeam,34.79,0.03449,1.395,2.101
2024-05-10T19:58:00,24.277307,54.76661,57.842,Oasis Wireless,33.416,0.03394,1.39,2.255
2024-05-10T19:59:00,24.265193,54.769544,59.275,DesertBeam,34.878,0.0334,1.074,2.417
2024-05-10T20:00:00,24.285168,54.759754,59.186,UQ Mobile,34.126,0.03286,1.091,2.423
2024-05-10T20:01:00,24.291911,54.778461,58.596,DesertBeam,34.685,0.03234,1.153,2.161
2024-05-10T20:02:00,24.294518,54.756189,59.505,Oasis Wireless,33.278,0.03181,0.896,2.084
2024-05-10T20:03:00,24.293765,54.752883,58.388,Oasis Wireless,33.796,0.0313,1.167,2.076
2024-05-10T20:04:00,24.264619,54.753163,59.192,UQ Mobile,33.27,0.03079,0.954,2.057
2024-05-10T20:05:00,24.286955,54.773878,58.895,Oasis Wireless,33.471,0.03029,1.107,2.34
2024-05-10T20:06:00,24.261026,54.761409,58.119,Oasis Wireless,33.467,0.02979,1.253,2.201
2024-05-10T20:07:00,24.265661,54.756168,58.956,DesertBeam,33.76,0.02931,1.055,2.26
2024-05-10T20:08:00,24.299419,54.774856,58.055,UQ Mobile,33.242,0.02882,1.267,2.236
2024-05-10T20:09:00,24.284975,54.766922,57.879,Oasis Wireless,34.021,0.02835,1.238,2.01
2024-05-10T20:10:00,24.294688,54.751337,57.245,DesertBeam,33.98,0.02788,1.432,2.149
2024-05-10T20:11:00,24.273404,54.756741,57.941,UQ Mobile,34.592,0.02742,1.258,2.167
2024-05-10T20:12:00,24.270063,54.765049,58.205,DesertBeam,33.215,0.02696,1.184,2.161
2024-05-10T20:13:00,24.272044,54.776376,57.911,UQ Mobile,33.919,0.02651,1.228,2.081
2024-05-10T20:14:00,24.271966,54.767814,57.795,DesertBeam,33.012,0.02607,1.311,2.279
2024-05-10T20:15:00,24.270278,54.757588,58.372,Oasis Wireless,33.942,0.02563,1.114,2.124
2024-05-10T20:16:00,24.28015,54.753568,58.307,UQ Mobile,34.141,0.0252,1.163,2.251
2024-05-10T20:17:00,24.285839,54.765691,57.981,UQ Mobile,33.269,0.02478,1.191,2.09
2024-05-10T20:18:00,24.290145,54.775911,58.526,Oasis Wireless,33.714,0.02436,1.081,2.194
2024-05-10T20:19:00,24.261982,54.754049,58.925,Oasis Wireless,32.525,0.02395,1.004,2.287
2024-05-10T20:20:00,24.282637,54.751292,58.111,Oasis Wireless,34.36,0.02354,1.141,2.083
2024-05-10T20:21:00,24.298369,54.763454,58.155,DesertBeam,33.784,0.02314,1.079,1.928
2024-05-10T20:22:00,24.260684,54.764553,56.345,DesertBeam,33.455,0.02274,1.537,1.963
2024-05-10T20:23:00,24.275066,54.743293,57.396,Oasis Wireless,33.222,0.02235,1.281,2.002
2024-05-10T20:24:00,24.26937,54.755546,58.658,DesertBeam,32.42,0.02197,1.031,2.236
2024-05-10T20:25:00,24.285542,54.758953,58.124,UQ Mobile,33.647,0.02159,1.06,1.903
2024-05-10T20:26:00,24.288466,54.746313,57.187,DesertBeam,33.791,0.02122,1.399,2.269
2024-05-10T20:27:00,24.271016,54.766706,57.672,DesertBeam,32.287,0.02085,1.169,1.921
2024-05-10T20:28:00,24.281568,54.742328,58.649,DesertBeam,34.07,0.02049,0.991,2.158
2024-05-10T20:29:00,24.277548,54.752175,57.531,Oasis Wireless,33.02,0.02013,1.25,2.105
2024-05-10T20:30:00,24.275335,54.767042,57.231,Oasis Wireless,32.328,0.01978,1.284,1.982
2024-05-10T20:31:00,24.29821,54.748984,56.707,Oasis Wireless,33.035,0.01943,1.383,1.891
2024-05-10T20:32:00,24.286215,54.752054,56.512,Oasis Wireless,32.242,0.01909,1.499,2.127
2024-05-10T20:33:00,24.275582,54.77767,57.193,DesertBeam,32.815,0.01875,1.279,1.975
2024-05-10T20:34:00,24.266775,54.744186,57.973,UQ Mobile,32.432,0.01842,1.113,2.087
2024-05-10T20:35:00,24.26759,54.74387,57.818,Oasis Wireless,32.811,0.0181,1.175,2.179
2024-05-10T20:36:00,24.298754,54.760074,57.003,Oasis Wireless,32.241,0.01778,1.293,1.905
2024-05-10T20:37:00,24.276831,54.742675,58.109,UQ Mobile,31.894,0.01746,1.002,1.87
2024-05-10T20:38:00,24.283493,54.760813,57.845,DesertBeam,33.305,0.01715,1.133,2.099
2024-05-10T20:39:00,24.295029,54.779641,58.539,Oasis Wireless,33.298,0.01684,0.902,1.919
2024-05-10T20:40:00,24.280703,54.774997,56.646,Oasis Wireless,32.632,0.01654,1.33,1.783
2024-05-10T20:41:00,24.265424,54.750769,57.119,DesertBeam,32.476,0.01624,1.288,2.05
2024-05-10T20:42:00,24.269604,54.773425,57.243,UQ Mobile,32.29,0.01595,1.264,2.086
2024-05-10T20:43:00,24.263836,54.761241,57.061,UQ Mobile,32.566,0.01566,1.263,1.942
2024-05-10T20:44:00,24.272482,54.773267,57.124,UQ Mobile,33.621,0.01537,1.266,2.016
2024-05-10T20:45:00,24.285704,54.747776,58.296,DesertBeam,31.778,0.0151,1.003,2.129
2024-05-10T20:46:00,24.275031,54.756841,56.55,Oasis Wireless,33.015,0.01482,1.389,1.97
2024-05-10T20:47:00,24.284877,54.778293,57.263,UQ Mobile,31.884,0.01455,1.185,1.897
2024-05-10T20:48:00,24.276727,54.751591,56.681,DesertBeam,32.381,0.01428,1.297,1.796
2024-05-10T20:49:00,24.295188,54.762004,57.278,UQ Mobile,32.455,0.01402,1.141,1.784
2024-05-10T20:50:00,24.297734,54.740665,56.605,DesertBeam,32.987,0.01376,1.335,1.88
2024-05-10T20:51:00,24.271263,54.751994,56.279,DesertBeam,32.597,0.01351,1.423,1.914
2024-05-10T20:52:00,24.290134,54.768465,57.134,UQ Mobile,31.426,0.01326,1.204,1.905
2024-05-10T20:53:00,24.279993,54.747369,56.006,Oasis Wireless,32.92,0.01301,1.429,1.726
2024-05-10T20:54:00,24.287815,54.765093,58.358,Oasis Wireless,32.44,0.01277,0.91,1.968
2024-05-10T20:55:00,24.269666,54.764864,56.991,DesertBeam,32.734,0.01253,1.246,1.956
2024-05-10T20:56:00,24.274593,54.766817,57.523,UQ Mobile,33.001,0.0123,1.08,1.857
2024-05-10T20:57:00,24.268958,54.749939,57.419,UQ Mobile,32.63,0.01207,1.057,1.703
2024-05-10T20:58:00,24.282699,54.773737,56.368,DesertBeam,32.269,0.01184,1.355,1.829
2024-05-10T20:59:00,24.295457,54.76998,57.058,DesertBeam,31.991,0.01162,1.171,1.8
2024-05-10T21:00:00,24.297744,54.776447,56.944,UQ Mobile,32.555,0.0114,1.264,2.024
2024-05-10T21:01:00,24.274026,54.770147,56.495,DesertBeam,32.27,0.01118,1.373,2.022
2024-05-10T21:02:00,24.282143,54.773461,55.799,DesertBeam,31.379,0.01097,1.466,1.761
2024-05-10T21:03:00,24.268862,54.758951,57.485,DesertBeam,31.148,0.01076,1.092,1.929
2024-05-10T21:04:00,24.286983,54.772406,56.951,Oasis Wireless,32.078,0.01055,1.163,1.729
2024-05-10T21:05:00,24.29046,54.768292,56.332,Oasis Wireless,31.49,0.01035,1.337,1.802
2024-05-10T21:06:00,24.26175,54.768451,56.711,Oasis Wireless,32.341,0.01015,1.282,1.943
2024-05-10T21:07:00,24.287906,54.752315,56.99,Oasis Wireless,32.735,0.00996,1.172,1.816
2024-05-10T21:08:00,24.278912,54.766945,57.128,UQ Mobile,31.882,0.00977,1.143,1.842
2024-05-10T21:09:00,24.287971,54.750989,56.094,Oasis Wireless,31.73,0.00958,1.332,1.618
2024-05-10T21:10:00,24.290954,54.742985,56.856,UQ Mobile,32.331,0.00939,1.229,1.92
2024-05-10T21:11:00,24.297963,54.747785,57.014,DesertBeam,32.055,0.00921,1.151,1.798
2024-05-10T21:12:00,24.268264,54.750541,56.129,Oasis Wireless,32.376,0.00903,1.312,1.606
2024-05-10T21:13:00,24.28075,54.758788,57.362,UQ Mobile,31.951,0.00886,1.074,1.846
2024-05-10T21:14:00,24.276077,54.744674,56.206,UQ Mobile,32.524,0.00868,1.304,1.656
2024-05-10T21:15:00,24.264867,54.764408,57.519,Oasis Wireless,31.372,0.00851,0.985,1.694
2024-05-10T21:16:00,24.281071,54.776287,57.131,Oasis Wireless,32.159,0.00834,1.076,1.68
2024-05-10T21:17:00,24.289836,54.746966,56.475,UQ Mobile,32.463,0.00818,1.238,1.681
2024-05-10T21:18:00,24.281386,54.755256,56.921,DesertBeam,31.941,0.00802,1.099,1.597
2024-05-10T21:19:00,24.294259,54.750634,56.866,UQ Mobile,30.987,0.00786,1.199,1.893
2024-05-10T21:20:00,24.297761,54.750519,56.949,Oasis Wireless,31.416,0.0077,1.114,1.683
2024-05-10T21:21:00,24.296666,54.768978,56.21,DesertBeam,31.222,0.00755,1.239,1.49
2024-05-10T21:22:00,24.266215,54.754381,57.135,UQ Mobile,31.178,0.0074,1.061,1.675
2024-05-10T21:23:00,24.284917,54.764097,55.786,Oasis Wireless,31.325,0.00725,1.382,1.626
2024-05-10T21:24:00,24.290335,54.744932,56.187,DesertBeam,31.093,0.00711,1.234,1.473
2024-05-10T21:25:00,24.277381,54.765881,56.736,UQ Mobile,30.9,0.00696,1.182,1.764
2024-05-10T21:26:00,24.264152,54.759798,56.75,UQ Mobile,31.818,0.00682,1.155,1.689
2024-05-10T21:27:00,24.266625,54.761812,56.532,DesertBeam,30.593,0.00669,1.247,1.823
2024-05-10T21:28:00,24.28547,54.767116,55.184,DesertBeam,31.311,0.00655,1.469,1.443
2024-05-10T21:29:00,24.286826,54.769643,57.234,UQ Mobile,31.15,0.00642,1.038,1.721
2024-05-10T21:30:00,24.291977,54.776603,55.971,Oasis Wireless,31.468,0.00629,1.382,1.821
2024-05-10T21:31:00,24.269449,54.755167,56.051,Oasis Wireless,31.35,0.00616,1.346,1.773
2024-05-10T21:32:00,24.291059,54.764682,57.114,DesertBeam,31.015,0.00603,1.0,1.51
2024-05-10T21:33:00,24.260602,54.762619,56.574,DesertBeam,31.558,0.00591,1.177,1.656
2024-05-10T21:34:00,24.260989,54.76069,55.966,UQ Mobile,30.646,0.00579,1.271,1.467
2024-05-10T21:35:00,24.292473,54.744409,55.461,UQ Mobile,30.675,0.00567,1.392,1.455
2024-05-10T21:36:00,24.298098,54.759547,56.257,Oasis Wireless,30.687,0.00555,1.242,1.622
2024-05-10T21:37:00,24.282622,54.768912,55.695,Oasis Wireless,30.272,0.00544,1.316,1.404
2024-05-10T21:38:00,24.264212,54.742796,56.212,UQ Mobile,31.529,0.00533,1.228,1.547
2024-05-10T21:39:00,24.264857,54.763179,54.433,DesertBeam,30.743,0.00522,1.628,1.404
2024-05-10T21:40:00,24.272052,54.744223,55.367,DesertBeam,30.946,0.00511,1.453,1.604
2024-05-10T21:41:00,24.264171,54.754978,56.287,DesertBeam,30.583,0.005,1.246,1.683
2024-05-10T21:42:00,24.291623,54.757318,55.703,UQ Mobile,30.439,0.0049,1.329,1.477
2024-05-10T21:43:00,24.291859,54.74179,56.105,UQ Mobile,31.268,0.0048,1.198,1.382
2024-05-10T21:44:00,24.296885,54.765381,56.626,Oasis Wireless,31.257,0.00469,1.053,1.335
2024-05-10T21:45:00,24.268753,54.751989,57.222,DesertBeam,30.677,0.0046,0.934,1.441
2024-05-10T21:46:00,24.280909,54.76085,56.383,DesertBeam,30.756,0.0045,1.149,1.461
2024-05-10T21:47:00,24.277875,54.765481,57.745,Oasis Wireless,30.98,0.0044,0.862,1.642
2024-05-10T21:48:00,24.271259,54.744806,55.67,DesertBeam,29.775,0.00431,1.311,1.415
2024-05-10T21:49:00,24.261759,54.757268,57.036,UQ Mobile,30.028,0.00422,1.037,1.645
2024-05-10T21:50:00,24.299859,54.763941,55.769,DesertBeam,31.141,0.00413,1.29,1.434
2024-05-10T21:51:00,24.287913,54.777017,55.508,Oasis Wireless,29.608,0.00404,1.399,1.583
2024-05-10T21:52:00,24.272609,54.761419,56.848,DesertBeam,30.106,0.00396,1.044,1.522
2024-05-10T21:53:00,24.279336,54.754053,56.264,UQ Mobile,29.691,0.00387,1.192,1.533
2024-05-10T21:54:00,24.288895,54.744643,55.809,UQ Mobile,30.543,0.00379,1.228,1.277
2024-05-10T21:55:00,24.273112,54.744873,56.086,DesertBeam,29.907,0.00371,1.258,1.609
2024-05-10T21:56:00,24.294946,54.766581,55.208,DesertBeam,30.634,0.00363,1.419,1.42
2024-05-10T21:57:00,24.273598,54.778603,55.077,Oasis Wireless,30.644,0.00355,1.493,1.561
2024-05-10T21:58:00,24.286844,54.742433,55.804,Oasis Wireless,30.171,0.00347,1.276,1.445
2024-05-10T21:59:00,24.284638,54.753294,56.51,UQ Mobile,30.676,0.0034,1.102,1.457
2024-05-10T22:00:00,24.266573,54.741556,55.051,UQ Mobile,31.082,0.00332,1.447,1.393
2024-05-10T22:01:00,24.295058,54.750431,57.077,DesertBeam,31.107,0.00325,0.941,1.4
2024-05-10T22:02:00,24.271546,54.760429,55.762,Oasis Wireless,29.867,0.00318,1.27,1.403
2024-05-10T22:03:00,24.261019,54.76015,54.424,Oasis Wireless,30.982,0.00311,1.54,1.191
2024-05-10T22:04:00,24.289677,54.751438,55.568,UQ Mobile,29.351,0.00304,1.366,1.566
2024-05-10T22:05:00,24.277858,54.742784,55.698,DesertBeam,29.12,0.00297,1.282,1.398
2024-05-10T22:06:00,24.272423,54.763232,55.953,DesertBeam,30.028,0.00291,1.229,1.436
2024-05-10T22:07:00,24.281651,54.754737,54.988,DesertBeam,30.766,0.00285,1.503,1.547
2024-05-10T22:08:00,24.291488,54.763349,55.339,Oasis Wireless,29.388,0.00278,1.324,1.246
2024-05-10T22:09:00,24.272364,54.74979,56.678,Oasis Wireless,29.657,0.00272,0.99,1.25
2024-05-10T22:10:00,24.262452,54.761669,55.329,DesertBeam,29.874,0.00266,1.345,1.313
2024-05-10T22:11:00,24.299078,54.743281,54.55,DesertBeam,29.408,0.0026,1.554,1.364
2024-05-10T22:12:00,24.264779,54.771344,55.41,Oasis Wireless,30.553,0.00254,1.362,1.443
2024-05-10T22:13:00,24.298152,54.743936,57.055,DesertBeam,29.471,0.00249,0.905,1.293
2024-05-10T22:14:00,24.287692,54.742797,56.07,Oasis Wireless,30.283,0.00243,1.196,1.445
2024-05-10T22:15:00,24.261243,54.770994,55.592,UQ Mobile,28.972,0.00238,1.288,1.354
2024-05-10T22:16:00,24.295017,54.76304,55.427,Oasis Wireless,30.543,0.00232,1.274,1.174
2024-05-10T22:17:00,24.297711,54.751707,55.161,UQ Mobile,29.01,0.00227,1.398,1.367
2024-05-10T22:18:00,24.282739,54.758898,56.218,UQ Mobile,29.012,0.00222,1.122,1.328
2024-05-10T22:19:00,24.290116,54.775509,56.151,DesertBeam,28.576,0.00217,1.158,1.397
2024-05-10T22:20:00,24.281801,54.740201,55.697,Oasis Wireless,29.877,0.00212,1.259,1.357
2024-05-10T22:21:00,24.299643,54.76654,55.409,UQ Mobile,29.335,0.00207,1.287,1.21
2024-05-10T22:22:00,24.288354,54.751633,54.238,DesertBeam,28.982,0.00202,1.549,1.11
2024-05-10T22:23:00,24.274115,54.751334,54.566,Oasis Wireless,28.497,0.00198,1.513,1.266
2024-05-10T22:24:00,24.295371,54.779622,55.42,UQ Mobile,29.779,0.00193,1.305,1.286
2024-05-10T22:25:00,24.291318,54.742407,54.889,UQ Mobile,29.468,0.00189,1.411,1.2
2024-05-10T22:26:00,24.289409,54.747223,55.112,UQ Mobile,29.26,0.00185,1.383,1.294
2024-05-10T22:27:00,24.263464,54.76127,55.167,UQ Mobile,29.834,0.0018,1.34,1.197
2024-05-10T22:28:00,24.291593,54.740762,55.381,Oasis Wireless,29.502,0.00176,1.234,1.026
2024-05-10T22:29:00,24.289416,54.747718,55.706,UQ Mobile,29.545,0.00172,1.15,1.018
2024-05-10T22:30:00,24.260551,54.757498,55.023,DesertBeam,29.011,0.00168,1.315,0.998
2024-05-10T22:31:00,24.294471,54.776204,55.138,DesertBeam,30.048,0.00164,1.313,1.089
2024-05-10T22:32:00,24.276866,54.775697,54.777,UQ Mobile,29.343,0.0016,1.437,1.204
2024-05-10T22:33:00,24.262243,54.757149,55.185,UQ Mobile,29.866,0.00157,1.36,1.289
2024-05-10T22:34:00,24.291901,54.757082,55.543,Oasis Wireless,28.38,0.00153,1.247,1.211
2024-05-10T22:35:00,24.294776,54.760997,54.837,DesertBeam,29.625,0.00149,1.375,1.052
2024-05-10T22:36:00,24.261474,54.767268,54.592,UQ Mobile,27.968,0.00146,1.52,1.333
2024-05-10T22:37:00,24.281433,54.76255,55.443,DesertBeam,27.969,0.00142,1.228,1.07
2024-05-10T22:38:00,24.284509,54.749476,55.252,Oasis Wireless,29.246,0.00139,1.322,1.224
2024-05-10T22:39:00,24.283549,54.769056,56.008,Oasis Wireless,29.516,0.00136,1.048,0.943
2024-05-10T22:40:00,24.268616,54.766625,54.641,UQ Mobile,28.087,0.00133,1.446,1.134
2024-05-10T22:41:00,24.296357,54.742087,55.743,DesertBeam,28.014,0.0013,1.142,1.038
2024-05-10T22:42:00,24.297998,54.767434,53.943,DesertBeam,28.657,0.00126,1.551,0.902
2024-05-10T22:43:00,24.268126,54.758895,55.038,DesertBeam,29.243,0.00123,1.284,0.927
2024-05-10T22:44:00,24.264837,54.761779,56.048,UQ Mobile,27.918,0.0012,1.04,0.955
2024-05-10T22:45:00,24.271522,54.76846,54.902,Oasis Wireless,28.219,0.00118,1.362,1.074
2024-05-10T22:46:00,24.270319,54.74003,54.442,DesertBeam,28.296,0.00115,1.455,1.005
2024-05-10T22:47:00,24.270829,54.747797,56.608,DesertBeam,27.873,0.00112,0.973,1.204
2024-05-10T22:48:00,24.271731,54.778751,54.47,DesertBeam,27.882,0.00109,1.453,1.024
2024-05-10T22:49:00,24.263522,54.747304,54.406,Oasis Wireless,28.625,0.00107,1.496,1.113
2024-05-10T22:50:00,24.288112,54.741374,54.345,UQ Mobile,29.228,0.00104,1.471,0.979
