time,lattitude,longtitude,connection_strength_data,provider,event_phase,roaming_users_ratio,temporary_cell_id,crowd_noise_index
2024-10-05T17:52:30,34.68767,135.513243,8.545,FestivalNet,headliner,1.0237,TMP-01,67.316
2024-10-05T17:53:15,34.690153,135.511228,30.7,UQ Mobile,afterparty,0.7107,TMP-05,57.268
2024-10-05T17:54:00,34.694206,135.513658,52.975,UQ Mobile,setup,0.1977,TMP-17,46.047
2024-10-05T17:54:45,34.694076,135.505856,41.814,WavePop,doors_open,0.5249,TMP-04,55.413
2024-10-05T17:55:30,34.694206,135.512102,10.549,FestivalNet,headliner,0.9969,TMP-19,62.224
2024-10-05T17:56:15,34.6927,135.513147,32.169,FestivalNet,afterparty,0.7145,TMP-07,55.881
2024-10-05T17:57:00,34.685863,135.505945,53.969,UQ Mobile,setup,0.1709,TMP-12,43.232
2024-10-05T17:57:45,34.688147,135.506426,43.549,FestivalNet,doors_open,0.4851,TMP-20,52.045
2024-10-05T17:58:30,34.688536,135.510226,9.226,WavePop,headliner,1.0107,TMP-13,66.574
2024-10-05T17:59:15,34.689572,135.509682,32.064,UQ Mobile,afterparty,0.6924,TMP-17,54.797
2024-10-05T18:00:00,34.686706,135.511194,52.896,WavePop,setup,0.1867,TMP-07,44.707
2024-10-05T18:00:45,34.693101,135.51463,41.695,WavePop,doors_open,0.5243,TMP-05,54.89
2024-10-05T18:01:30,34.68766,135.513688,7.357,UQ Mobile,headliner,1.0224,TMP-15,64.982
2024-10-05T18:02:15,34.688518,135.506091,31.321,WavePop,afterparty,0.7015,TMP-09,59.763
2024-10-05T18:03:00,34.686239,135.514138,53.457,FestivalNet,setup,0.1806,TMP-07,43.668
2024-10-05T18:03:45,34.687312,135.5123,41.366,FestivalNet,doors_open,0.5114,TMP-07,51.99
2024-10-05T18:04:30,34.69495,135.507698,12.872,UQ Mobile,headliner,0.9782,TMP-16,62.416
2024-10-05T18:05:15,34.689445,135.505035,30.464,UQ Mobile,afterparty,0.7219,TMP-05,54.543
2024-10-05T18:06:00,34.685683,135.509592,52.501,WavePop,setup,0.1772,TMP-13,42.591
2024-10-05T18:06:45,34.686471,135.506983,42.761,FestivalNet,doors_open,0.4786,TMP-04,52.142
2024-10-05T18:07:30,34.685883,135.508299,10.671,FestivalNet,headliner,0.9787,TMP-08,66.904
2024-10-05T18:08:15,34.690966,135.505165,33.094,FestivalNet,afterparty,0.6927,TMP-20,55.268
2024-10-05T18:09:00,34.690943,135.510986,52.331,FestivalNet,setup,0.209,TMP-19,42.006
2024-10-05T18:09:45,34.694651,135.50999,41.468,FestivalNet,doors_open,0.53,TMP-09,55.494
2024-10-05T18:10:30,34.688066,135.508651,11.651,FestivalNet,headliner,0.9913,TMP-07,63.917
2024-10-05T18:11:15,34.688007,135.511059,32.695,WavePop,afterparty,0.697,TMP-04,58.429
2024-10-05T18:12:00,34.685705,135.505228,53.167,WavePop,setup,0.2262,TMP-02,42.457
2024-10-05T18:12:45,34.686765,135.506611,41.321,WavePop,doors_open,0.5079,TMP-18,52.446
2024-10-05T18:13:30,34.687938,135.51168,10.058,UQ Mobile,headliner,1.0038,TMP-07,65.981
2024-10-05T18:14:15,34.685433,135.508682,33.578,FestivalNet,afterparty,0.6713,TMP-07,60.292
2024-10-05T18:15:00,34.690746,135.509495,52.291,UQ Mobile,setup,0.2275,TMP-17,45.295
2024-10-05T18:15:45,34.686476,135.51019,42.334,WavePop,doors_open,0.5228,TMP-03,50.858
2024-10-05T18:16:30,34.688873,135.511075,8.047,FestivalNet,headliner,1.0146,TMP-11,67.453
2024-10-05T18:17:15,34.688843,135.509001,33.129,WavePop,afterparty,0.6849,TMP-08,56.458
2024-10-05T18:18:00,34.693677,135.506679,53.771,UQ Mobile,setup,0.1813,TMP-20,42.481
2024-10-05T18:18:45,34.694305,135.514444,42.913,FestivalNet,doors_open,0.4892,TMP-03,51.471
2024-10-05T18:19:30,34.691278,135.506943,12.003,WavePop,headliner,0.9924,TMP-13,62.449
2024-10-05T18:20:15,34.692661,135.506111,31.245,UQ Mobile,afterparty,0.711,TMP-07,59.299
2024-10-05T18:21:00,34.688722,135.514606,52.766,UQ Mobile,setup,0.2086,TMP-14,43.274
2024-10-05T18:21:45,34.692603,135.505289,44.186,FestivalNet,doors_open,0.4958,TMP-10,49.659
2024-10-05T18:22:30,34.691659,135.514479,10.415,WavePop,headliner,1.0068,TMP-10,63.637
2024-10-05T18:23:15,34.693431,135.511584,30.833,FestivalNet,afterparty,0.7202,TMP-01,59.26
2024-10-05T18:24:00,34.686737,135.505925,52.044,FestivalNet,setup,0.1745,TMP-15,45.277
2024-10-05T18:24:45,34.685179,135.512643,42.323,WavePop,doors_open,0.5027,TMP-12,50.462
2024-10-05T18:25:30,34.692619,135.510247,8.323,WavePop,headliner,1.0191,TMP-04,62.575
2024-10-05T18:26:15,34.694179,135.513735,34.181,UQ Mobile,afterparty,0.6706,TMP-05,54.834
2024-10-05T18:27:00,34.687937,135.508059,51.631,UQ Mobile,setup,0.2182,TMP-20,44.999
2024-10-05T18:27:45,34.685953,135.5069,41.881,WavePop,doors_open,0.4781,TMP-04,55.308
2024-10-05T18:28:30,34.69326,135.514871,11.661,WavePop,headliner,0.9811,TMP-12,67.329
2024-10-05T18:29:15,34.693057,135.508252,32.645,FestivalNet,afterparty,0.692,TMP-14,58.942
2024-10-05T18:30:00,34.687036,135.512033,51.923,UQ Mobile,setup,0.2261,TMP-20,45.084
2024-10-05T18:30:45,34.691981,135.505396,43.06,WavePop,doors_open,0.4926,TMP-13,53.799
2024-10-05T18:31:30,34.688349,135.505581,9.803,UQ Mobile,headliner,1.0177,TMP-07,63.507
2024-10-05T18:32:15,34.688502,135.511251,32.8,FestivalNet,afterparty,0.707,TMP-19,54.887
2024-10-05T18:33:00,34.685027,135.506873,51.215,WavePop,setup,0.1979,TMP-20,47.386
2024-10-05T18:33:45,34.68978,135.512109,45.078,UQ Mobile,doors_open,0.472,TMP-10,50.026
2024-10-05T18:34:30,34.686647,135.514636,11.827,FestivalNet,headliner,0.9765,TMP-06,63.006
2024-10-05T18:35:15,34.688326,135.511864,33.184,WavePop,afterparty,0.6825,TMP-04,58.591
2024-10-05T18:36:00,34.692221,135.511177,53.18,UQ Mobile,setup,0.1754,TMP-13,44.373
2024-10-05T18:36:45,34.694248,135.509578,42.243,WavePop,doors_open,0.498,TMP-08,51.435
2024-10-05T18:37:30,34.692439,135.512857,7.33,UQ Mobile,headliner,1.0278,TMP-15,65.006
2024-10-05T18:38:15,34.685789,135.507345,33.211,UQ Mobile,afterparty,0.6768,TMP-03,58.959
2024-10-05T18:39:00,34.690971,135.513171,53.099,FestivalNet,setup,0.2255,TMP-18,42.319
2024-10-05T18:39:45,34.685786,135.51449,42.524,FestivalNet,doors_open,0.5077,TMP-13,50.327
2024-10-05T18:40:30,34.692227,135.512791,9.485,WavePop,headliner,0.9999,TMP-08,63.133
2024-10-05T18:41:15,34.68896,135.507518,31.844,FestivalNet,afterparty,0.7169,TMP-15,57.702
2024-10-05T18:42:00,34.693913,135.509871,52.202,FestivalNet,setup,0.2083,TMP-20,42.635
2024-10-05T18:42:45,34.688641,135.509897,44.202,WavePop,doors_open,0.4736,TMP-14,49.858
2024-10-05T18:43:30,34.689908,135.513132,10.038,WavePop,headliner,1.014,TMP-11,63.36
2024-10-05T18:44:15,34.690309,135.50846,30.768,WavePop,afterparty,0.7238,TMP-09,56.382
2024-10-05T18:45:00,34.686584,135.509818,52.612,FestivalNet,setup,0.201,TMP-04,43.257
2024-10-05T18:45:45,34.690611,135.505173,42.264,FestivalNet,doors_open,0.4883,TMP-11,54.285
2024-10-05T18:46:30,34.690222,135.514698,9.82,FestivalNet,headliner,0.9977,TMP-01,66.52
2024-10-05T18:47:15,34.687089,135.505502,31.649,WavePop,afterparty,0.6988,TMP-20,57.444
2024-10-05T18:48:00,34.687123,135.505099,53.512,WavePop,setup,0.206,TMP-01,43.82
2024-10-05T18:48:45,34.690793,135.5065,43.154,FestivalNet,doors_open,0.4935,TMP-04,50.122
2024-10-05T18:49:30,34.68634,135.505429,12.529,UQ Mobile,headliner,0.9838,TMP-06,63.072
2024-10-05T18:50:15,34.685666,135.508465,31.818,UQ Mobile,afterparty,0.7092,TMP-07,58.384
2024-10-05T18:51:00,34.694542,135.512504,51.683,FestivalNet,setup,0.198,TMP-13,47.129
2024-10-05T18:51:45,34.69348,135.514464,42.361,WavePop,doors_open,0.5151,TMP-11,54.981
2024-10-05T18:52:30,34.689334,135.505651,9.39,WavePop,headliner,1.0127,TMP-07,65.752
2024-10-05T18:53:15,34.69424,135.513646,34.244,UQ Mobile,afterparty,0.6716,TMP-14,56.91
2024-10-05T18:54:00,34.693792,135.508356,52.732,FestivalNet,setup,0.2266,TMP-01,43.004
2024-10-05T18:54:45,34.690606,135.506745,42.827,FestivalNet,doors_open,0.5101,TMP-18,50.181
2024-10-05T18:55:30,34.688562,135.507084,8.882,FestivalNet,headliner,1.0205,TMP-13,63.999
2024-10-05T18:56:15,34.687252,135.51336,31.858,WavePop,afterparty,0.6943,TMP-03,54.957
2024-10-05T18:57:00,34.687093,135.513827,52.246,UQ Mobile,setup,0.1722,TMP-14,44.908
2024-10-05T18:57:45,34.687747,135.509448,41.717,FestivalNet,doors_open,0.4885,TMP-02,55.098
2024-10-05T18:58:30,34.693218,135.505029,11.668,WavePop,headliner,0.9715,TMP-09,65.163
2024-10-05T18:59:15,34.690196,135.511547,33.258,UQ Mobile,afterparty,0.6726,TMP-07,54.557
2024-10-05T19:00:00,34.687373,135.51043,54.055,UQ Mobile,setup,0.1727,TMP-16,43.305
2024-10-05T19:00:45,34.68817,135.510558,42.276,WavePop,doors_open,0.4711,TMP-09,54.522
2024-10-05T19:01:30,34.688125,135.514423,11.2,WavePop,headliner,0.9794,TMP-10,64.145
2024-10-05T19:02:15,34.691689,135.510741,29.915,FestivalNet,afterparty,0.7261,TMP-03,56.897
2024-10-05T19:03:00,34.694056,135.506262,52.423,WavePop,setup,0.2103,TMP-06,43.715
2024-10-05T19:03:45,34.691131,135.510514,40.948,WavePop,doors_open,0.5205,TMP-08,52.773
2024-10-05T19:04:30,34.688203,135.512479,7.744,UQ Mobile,headliner,1.0246,TMP-20,64.051
2024-10-05T19:05:15,34.689949,135.513067,33.243,FestivalNet,afterparty,0.6821,TMP-08,56.979
2024-10-05T19:06:00,34.690401,135.507193,51.024,WavePop,setup,0.2275,TMP-09,45.442
2024-10-05T19:06:45,34.687501,135.505905,42.51,FestivalNet,doors_open,0.4792,TMP-13,51.998
2024-10-05T19:07:30,34.689357,135.514361,9.938,FestivalNet,headliner,1.0021,TMP-14,67.376
2024-10-05T19:08:15,34.687461,135.512434,31.211,FestivalNet,afterparty,0.7057,TMP-17,54.812
2024-10-05T19:09:00,34.685191,135.507575,52.051,FestivalNet,setup,0.1833,TMP-17,43.865
2024-10-05T19:09:45,34.686631,135.509381,43.143,WavePop,doors_open,0.4802,TMP-01,51.609
2024-10-05T19:10:30,34.69211,135.50755,10.079,WavePop,headliner,0.9969,TMP-10,62.824
2024-10-05T19:11:15,34.693322,135.507208,30.494,UQ Mobile,afterparty,0.7234,TMP-12,54.595
2024-10-05T19:12:00,34.685103,135.513787,51.424,WavePop,setup,0.2136,TMP-11,47.525
2024-10-05T19:12:45,34.694119,135.505311,43.304,UQ Mobile,doors_open,0.4833,TMP-14,52.019
2024-10-05T19:13:30,34.692304,135.506959,12.359,FestivalNet,headliner,0.9729,TMP-02,67.879
2024-10-05T19:14:15,34.693682,135.514126,31.484,WavePop,afterparty,0.7241,TMP-14,55.37
2024-10-05T19:15:00,34.687659,135.505061,50.874,FestivalNet,setup,0.2254,TMP-14,46.478
2024-10-05T19:15:45,34.694855,135.507932,41.999,UQ Mobile,doors_open,0.5008,TMP-20,53.967
2024-10-05T19:16:30,34.692281,135.513809,11.072,WavePop,headliner,1.0039,TMP-06,62.908
2024-10-05T19:17:15,34.688598,135.50672,33.146,WavePop,afterparty,0.6728,TMP-08,58.459
2024-10-05T19:18:00,34.693046,135.508315,52.547,WavePop,setup,0.2059,TMP-02,47.566
2024-10-05T19:18:45,34.686516,135.511001,44.129,WavePop,doors_open,0.4743,TMP-15,51.796
2024-10-05T19:19:30,34.688812,135.513896,12.86,FestivalNet,headliner,0.9741,TMP-04,65.832
2024-10-05T19:20:15,34.692978,135.510506,30.503,FestivalNet,afterparty,0.7145,TMP-10,58.699
2024-10-05T19:21:00,34.688316,135.51069,53.151,UQ Mobile,setup,0.2172,TMP-20,42.247
2024-10-05T19:21:45,34.690844,135.508854,42.927,WavePop,doors_open,0.4811,TMP-12,51.022
2024-10-05T19:22:30,34.687273,135.510893,11.614,WavePop,headliner,0.9891,TMP-07,62.545
2024-10-05T19:23:15,34.693284,135.512305,31.6,UQ Mobile,afterparty,0.7244,TMP-13,56.073
2024-10-05T19:24:00,34.694046,135.508576,51.462,FestivalNet,setup,0.194,TMP-14,45.911
2024-10-05T19:24:45,34.694375,135.506997,43.575,WavePop,doors_open,0.4744,TMP-14,54.993
2024-10-05T19:25:30,34.691014,135.510499,8.285,WavePop,headliner,1.0216,TMP-13,66.312
2024-10-05T19:26:15,34.692277,135.510195,32.104,WavePop,afterparty,0.6753,TMP-17,58.82
2024-10-05T19:27:00,34.690988,135.511163,52.497,UQ Mobile,setup,0.1907,TMP-05,47.85
2024-10-05T19:27:45,34.690972,135.513161,42.247,FestivalNet,doors_open,0.5021,TMP-14,54.429
2024-10-05T19:28:30,34.689722,135.510633,8.839,FestivalNet,headliner,1.0,TMP-07,65.869
2024-10-05T19:29:15,34.691877,135.511884,32.457,UQ Mobile,afterparty,0.7009,TMP-15,56.301
2024-10-05T19:30:00,34.691945,135.513246,51.458,WavePop,setup,0.2056,TMP-04,46.964
2024-10-05T19:30:45,34.688786,135.513048,44.112,UQ Mobile,doors_open,0.4771,TMP-13,49.763
2024-10-05T19:31:30,34.692862,135.510663,7.303,UQ Mobile,headliner,1.0257,TMP-03,65.389
2024-10-05T19:32:15,34.688749,135.506231,33.262,WavePop,afterparty,0.6832,TMP-19,55.568
2024-10-05T19:33:00,34.689528,135.50528,52.586,FestivalNet,setup,0.2107,TMP-12,44.263
2024-10-05T19:33:45,34.691887,135.505584,43.076,WavePop,doors_open,0.4733,TMP-09,53.763
2024-10-05T19:34:30,34.692132,135.507875,8.925,FestivalNet,headliner,1.0205,TMP-10,62.2
2024-10-05T19:35:15,34.692847,135.510594,30.615,UQ Mobile,afterparty,0.7103,TMP-17,57.065
2024-10-05T19:36:00,34.691482,135.512035,51.267,FestivalNet,setup,0.2069,TMP-15,46.547
2024-10-05T19:36:45,34.685317,135.507368,42.749,WavePop,doors_open,0.4932,TMP-04,52.365
2024-10-05T19:37:30,34.685886,135.509727,11.987,FestivalNet,headliner,0.9883,TMP-20,62.932
2024-10-05T19:38:15,34.692769,135.511466,33.382,UQ Mobile,afterparty,0.6789,TMP-19,58.832
2024-10-05T19:39:00,34.693322,135.507735,52.737,UQ Mobile,setup,0.1757,TMP-11,47.73
2024-10-05T19:39:45,34.694207,135.510481,42.462,WavePop,doors_open,0.4868,TMP-03,50.413
2024-10-05T19:40:30,34.694321,135.50937,8.466,UQ Mobile,headliner,1.0076,TMP-02,66.988
2024-10-05T19:41:15,34.690873,135.505213,33.205,FestivalNet,afterparty,0.6777,TMP-03,55.651
2024-10-05T19:42:00,34.690872,135.509089,52.921,WavePop,setup,0.2182,TMP-02,43.999
2024-10-05T19:42:45,34.692526,135.507774,41.988,UQ Mobile,doors_open,0.4981,TMP-16,53.536
2024-10-05T19:43:30,34.685417,135.513693,7.818,UQ Mobile,headliner,1.0266,TMP-17,65.784
2024-10-05T19:44:15,34.686088,135.514488,33.101,UQ Mobile,afterparty,0.6798,TMP-02,56.559
2024-10-05T19:45:00,34.687256,135.511083,52.868,WavePop,setup,0.1984,TMP-13,42.93
2024-10-05T19:45:45,34.691792,135.508417,43.295,FestivalNet,doors_open,0.4893,TMP-14,50.461
2024-10-05T19:46:30,34.688825,135.508574,8.353,WavePop,headliner,1.0233,TMP-03,66.646
2024-10-05T19:47:15,34.687898,135.513955,32.801,FestivalNet,afterparty,0.6887,TMP-09,57.471
2024-10-05T19:48:00,34.689998,135.51027,52.037,FestivalNet,setup,0.2298,TMP-12,47.432
2024-10-05T19:48:45,34.690881,135.506349,42.3,UQ Mobile,doors_open,0.5285,TMP-16,50.229
2024-10-05T19:49:30,34.691172,135.512318,11.155,UQ Mobile,headliner,0.9754,TMP-13,65.774
2024-10-05T19:50:15,34.691448,135.509951,33.615,UQ Mobile,afterparty,0.6772,TMP-11,55.448
2024-10-05T19:51:00,34.691735,135.512662,51.465,UQ Mobile,setup,0.2111,TMP-15,47.859
2024-10-05T19:51:45,34.68513,135.505493,42.019,FestivalNet,doors_open,0.5084,TMP-13,53.319
2024-10-05T19:52:30,34.690112,135.509499,10.808,UQ Mobile,headliner,0.9979,TMP-16,66.167
2024-10-05T19:53:15,34.685092,135.507037,31.764,FestivalNet,afterparty,0.7257,TMP-20,55.534
2024-10-05T19:54:00,34.692095,135.51105,51.852,UQ Mobile,setup,0.2246,TMP-01,44.746
2024-10-05T19:54:45,34.692128,135.509181,40.51,WavePop,doors_open,0.515,TMP-04,55.076
2024-10-05T19:55:30,34.685166,135.510448,11.443,UQ Mobile,headliner,0.9735,TMP-03,66.365
2024-10-05T19:56:15,34.688888,135.514524,32.748,UQ Mobile,afterparty,0.6976,TMP-03,57.479
2024-10-05T19:57:00,34.691921,135.510555,54.105,FestivalNet,setup,0.188,TMP-14,42.337
2024-10-05T19:57:45,34.689572,135.511409,44.164,WavePop,doors_open,0.4818,TMP-13,50.844
2024-10-05T19:58:30,34.690605,135.510552,10.783,UQ Mobile,headliner,0.9751,TMP-03,67.232
2024-10-05T19:59:15,34.692058,135.505167,33.286,WavePop,afterparty,0.6756,TMP-14,54.95
2024-10-05T20:00:00,34.694427,135.508756,51.387,WavePop,setup,0.2147,TMP-13,44.005
2024-10-05T20:00:45,34.687662,135.513296,41.461,UQ Mobile,doors_open,0.5226,TMP-11,55.13
2024-10-05T20:01:30,34.688891,135.507529,10.179,UQ Mobile,headliner,1.0035,TMP-14,64.57
2024-10-05T20:02:15,34.691474,135.512654,31.601,WavePop,afterparty,0.7137,TMP-09,58.955
2024-10-05T20:03:00,34.688463,135.505895,50.625,UQ Mobile,setup,0.226,TMP-18,47.922
2024-10-05T20:03:45,34.692151,135.514354,43.131,WavePop,doors_open,0.5066,TMP-07,52.128
2024-10-05T20:04:30,34.691619,135.510157,11.45,FestivalNet,headliner,0.9738,TMP-09,66.308
2024-10-05T20:05:15,34.686922,135.513532,32.61,WavePop,afterparty,0.6836,TMP-15,57.43
2024-10-05T20:06:00,34.686354,135.514796,52.928,WavePop,setup,0.1939,TMP-17,45.044
2024-10-05T20:06:45,34.69277,135.511543,43.651,WavePop,doors_open,0.4739,TMP-16,54.316
2024-10-05T20:07:30,34.687382,135.511237,7.375,UQ Mobile,headliner,1.0278,TMP-09,63.301
2024-10-05T20:08:15,34.693545,135.507208,32.021,UQ Mobile,afterparty,0.7132,TMP-02,57.231
2024-10-05T20:09:00,34.693172,135.506091,52.939,UQ Mobile,setup,0.2146,TMP-17,45.28
2024-10-05T20:09:45,34.68636,135.510087,41.842,FestivalNet,doors_open,0.5111,TMP-13,55.456
2024-10-05T20:10:30,34.686471,135.505485,11.16,UQ Mobile,headliner,1.0014,TMP-01,62.938
2024-10-05T20:11:15,34.688143,135.513303,30.569,WavePop,afterparty,0.7148,TMP-02,58.839
2024-10-05T20:12:00,34.685148,135.509147,51.052,UQ Mobile,setup,0.2118,TMP-13,47.049
2024-10-05T20:12:45,34.68786,135.512042,43.276,UQ Mobile,doors_open,0.5085,TMP-09,51.331
2024-10-05T20:13:30,34.686107,135.509337,11.333,WavePop,headliner,0.9895,TMP-20,64.107
2024-10-05T20:14:15,34.685132,135.510001,31.515,WavePop,afterparty,0.6906,TMP-11,58.992
2024-10-05T20:15:00,34.69468,135.511941,51.555,FestivalNet,setup,0.2132,TMP-16,46.01
2024-10-05T20:15:45,34.694683,135.505275,40.682,FestivalNet,doors_open,0.5244,TMP-05,52.407
2024-10-05T20:16:30,34.692301,135.506061,9.265,WavePop,headliner,1.0108,TMP-16,67.778
2024-10-05T20:17:15,34.687882,135.512266,32.262,WavePop,afterparty,0.7035,TMP-14,55.052
2024-10-05T20:18:00,34.687308,135.509636,51.221,UQ Mobile,setup,0.1877,TMP-02,47.233
2024-10-05T20:18:45,34.694383,135.510085,40.615,UQ Mobile,doors_open,0.5189,TMP-07,54.311
2024-10-05T20:19:30,34.691477,135.508379,9.941,FestivalNet,headliner,0.9822,TMP-11,67.676
2024-10-05T20:20:15,34.685108,135.507376,31.629,UQ Mobile,afterparty,0.7001,TMP-20,54.837
2024-10-05T20:21:00,34.686013,135.511968,53.782,UQ Mobile,setup,0.1947,TMP-03,42.083
2024-10-05T20:21:45,34.691527,135.514346,42.122,FestivalNet,doors_open,0.5271,TMP-08,51.644
2024-10-05T20:22:30,34.689534,135.51106,11.428,WavePop,headliner,0.9998,TMP-07,62.705
2024-10-05T20:23:15,34.689548,135.51483,32.307,WavePop,afterparty,0.6859,TMP-04,57.122
2024-10-05T20:24:00,34.694431,135.512415,53.032,FestivalNet,setup,0.1766,TMP-02,45.545
2024-10-05T20:24:45,34.688115,135.510801,43.742,UQ Mobile,doors_open,0.4727,TMP-08,52.209
2024-10-05T20:25:30,34.688745,135.511565,11.645,WavePop,headliner,0.9811,TMP-16,63.282
2024-10-05T20:26:15,34.689755,135.510156,32.191,FestivalNet,afterparty,0.6785,TMP-15,58.81
2024-10-05T20:27:00,34.686571,135.508682,51.527,UQ Mobile,setup,0.2015,TMP-16,47.748
2024-10-05T20:27:45,34.685043,135.508067,41.155,WavePop,doors_open,0.5222,TMP-19,53.322
2024-10-05T20:28:30,34.694234,135.512287,10.858,FestivalNet,headliner,0.9828,TMP-19,65.165
2024-10-05T20:29:15,34.688879,135.511637,33.42,FestivalNet,afterparty,0.6869,TMP-14,57.877
2024-10-05T20:30:00,34.694712,135.514673,52.186,FestivalNet,setup,0.2171,TMP-03,42.076
2024-10-05T20:30:45,34.691171,135.510063,41.592,FestivalNet,doors_open,0.5212,TMP-18,51.923
2024-10-05T20:31:30,34.693772,135.505017,9.764,FestivalNet,headliner,1.0094,TMP-07,64.55
2024-10-05T20:32:15,34.691408,135.505453,33.401,WavePop,afterparty,0.6902,TMP-13,56.89
2024-10-05T20:33:00,34.691635,135.508742,53.33,WavePop,setup,0.1833,TMP-19,43.857
2024-10-05T20:33:45,34.691065,135.513015,43.013,WavePop,doors_open,0.514,TMP-08,50.027
2024-10-05T20:34:30,34.69367,135.511397,8.772,UQ Mobile,headliner,1.0237,TMP-18,62.188
2024-10-05T20:35:15,34.688671,135.513685,32.607,WavePop,afterparty,0.6775,TMP-12,59.58
2024-10-05T20:36:00,34.686669,135.510424,52.697,WavePop,setup,0.1794,TMP-20,42.97
2024-10-05T20:36:45,34.693102,135.507796,44.208,WavePop,doors_open,0.4858,TMP-05,51.484
2024-10-05T20:37:30,34.68971,135.508341,9.509,FestivalNet,headliner,0.9905,TMP-16,67.508
2024-10-05T20:38:15,34.688739,135.510006,33.242,FestivalNet,afterparty,0.6941,TMP-09,55.155
2024-10-05T20:39:00,34.689624,135.509822,52.423,UQ Mobile,setup,0.1943,TMP-17,44.479
2024-10-05T20:39:45,34.688234,135.506746,44.497,FestivalNet,doors_open,0.4798,TMP-04,49.516
2024-10-05T20:40:30,34.692129,135.509064,8.357,UQ Mobile,headliner,1.0123,TMP-07,63.866
2024-10-05T20:41:15,34.686463,135.50561,31.588,UQ Mobile,afterparty,0.7063,TMP-20,54.854
2024-10-05T20:42:00,34.685939,135.513958,51.233,WavePop,setup,0.2174,TMP-08,47.836
2024-10-05T20:42:45,34.69168,135.505591,43.009,WavePop,doors_open,0.5096,TMP-08,51.441
2024-10-05T20:43:30,34.688332,135.509308,10.017,WavePop,headliner,0.9942,TMP-05,67.878
2024-10-05T20:44:15,34.6885,135.507261,29.049,UQ Mobile,afterparty,0.7237,TMP-11,60.439
2024-10-05T20:45:00,34.687738,135.51049,52.654,FestivalNet,setup,0.1939,TMP-08,47.763
2024-10-05T20:45:45,34.693158,135.505616,41.931,UQ Mobile,doors_open,0.5108,TMP-16,55.384
2024-10-05T20:46:30,34.69301,135.512645,10.734,WavePop,headliner,0.9961,TMP-07,62.304
2024-10-05T20:47:15,34.689495,135.514376,30.276,FestivalNet,afterparty,0.7242,TMP-03,57.08
2024-10-05T20:48:00,34.688897,135.513795,52.251,WavePop,setup,0.2252,TMP-02,42.687
2024-10-05T20:48:45,34.694505,135.510706,41.671,WavePop,doors_open,0.5238,TMP-04,54.857
2024-10-05T20:49:30,34.687891,135.505658,11.968,UQ Mobile,headliner,0.9804,TMP-09,64.822
2024-10-05T20:50:15,34.690644,135.51174,30.002,FestivalNet,afterparty,0.7236,TMP-19,59.32
2024-10-05T20:51:00,34.692931,135.50896,52.823,FestivalNet,setup,0.2255,TMP-12,42.921
2024-10-05T20:51:45,34.688549,135.507855,42.917,WavePop,doors_open,0.5005,TMP-15,52.828
2024-10-05T20:52:30,34.688888,135.508744,8.822,UQ Mobile,headliner,1.0041,TMP-15,64.821
2024-10-05T20:53:15,34.692776,135.512823,33.75,FestivalNet,afterparty,0.6817,TMP-13,55.203
2024-10-05T20:54:00,34.691512,135.506803,51.839,UQ Mobile,setup,0.2179,TMP-15,46.703
2024-10-05T20:54:45,34.686177,135.511794,43.521,UQ Mobile,doors_open,0.4802,TMP-16,50.121
2024-10-05T20:55:30,34.685439,135.507312,9.68,UQ Mobile,headliner,1.0077,TMP-18,67.675
2024-10-05T20:56:15,34.689412,135.510887,32.429,FestivalNet,afterparty,0.6951,TMP-13,56.55
2024-10-05T20:57:00,34.691677,135.512954,51.445,FestivalNet,setup,0.2067,TMP-16,44.615
2024-10-05T20:57:45,34.691215,135.510337,42.224,UQ Mobile,doors_open,0.5068,TMP-14,53.253
2024-10-05T20:58:30,34.692283,135.513642,8.905,FestivalNet,headliner,1.0144,TMP-06,63.048
2024-10-05T20:59:15,34.687126,135.509336,31.317,WavePop,afterparty,0.7074,TMP-03,56.109
2024-10-05T21:00:00,34.691488,135.507253,51.21,FestivalNet,setup,0.2189,TMP-11,44.883
2024-10-05T21:00:45,34.691496,135.505955,42.058,UQ Mobile,doors_open,0.5156,TMP-04,50.849
2024-10-05T21:01:30,34.685023,135.507649,11.824,WavePop,headliner,0.984,TMP-01,63.934
2024-10-05T21:02:15,34.686068,135.508029,32.112,FestivalNet,afterparty,0.6877,TMP-05,55.572
2024-10-05T21:03:00,34.689682,135.507444,51.848,FestivalNet,setup,0.204,TMP-13,47.206
2024-10-05T21:03:45,34.686721,135.510547,43.329,WavePop,doors_open,0.5098,TMP-07,49.532
2024-10-05T21:04:30,34.689018,135.506404,9.181,WavePop,headliner,1.0002,TMP-01,66.39
2024-10-05T21:05:15,34.693528,135.514839,31.774,UQ Mobile,afterparty,0.7059,TMP-03,56.354
2024-10-05T21:06:00,34.693247,135.509585,52.83,WavePop,setup,0.2142,TMP-09,44.209
2024-10-05T21:06:45,34.690071,135.506736,43.672,UQ Mobile,doors_open,0.494,TMP-12,49.839
2024-10-05T21:07:30,34.688103,135.513582,9.82,FestivalNet,headliner,1.0141,TMP-20,62.966
2024-10-05T21:08:15,34.689603,135.509972,33.721,UQ Mobile,afterparty,0.6711,TMP-07,56.286
2024-10-05T21:09:00,34.691642,135.510847,53.009,UQ Mobile,setup,0.1712,TMP-20,46.23
2024-10-05T21:09:45,34.686945,135.513201,43.277,FestivalNet,doors_open,0.5018,TMP-03,49.602
